 	il	morto	vuole	pianto	</S>
t	0.978929	0.0209984085	6.5967055e-05	6.487997695e-06	1.36299255e-07
o	0.78232485	0.211102975167	0.006563363975	8.69264636167e-06	8.11308056667e-08
n	0.388857148333	0.595883881722	0.015187105325	4.75615131206e-05	2.42801769659e-05
a	0.132536627111	0.855054917241	0.0123220509083	5.41208168735e-05	3.23331926632e-05
p	0.0450197027037	0.943628205747	0.00567461526943	0.00493936326812	0.000738198055896
e	0.0200228322346	0.967365268582	0.00494431838981	0.00669083399937	0.000976730452632
s	0.0119482362115	0.969227889527	0.00474199606327	0.0111901255765	0.00289171861821
a	0.0099729448705	0.958185946509	0.0153290261544	0.0129387506588	0.00357333964607
m	0.0122210866235	0.87064733217	0.0251579937181	0.0693257723529	0.0226478159887
m	0.0129009218745	0.564167590723	0.027209720906	0.359586740784	0.0361350629962
è	0.0391661076248	0.408124543574	0.0839963969687	0.445093600261	0.0236193579987
n	0.0561870438749	0.396669504525	0.147387712323	0.366847746754	0.0329079749996
o	0.038974508625	0.219402745842	0.406033257441	0.303374980918	0.0322145308332
t	0.0204523536083	0.0873877152807	0.688130369147	0.183867958973	0.0201616094444
è	0.00780309099377	0.0341331883936	0.809300623049	0.133082884324	0.0156801956048
l	0.0119838547223	0.0226214827645	0.669878107683	0.276210312775	0.0193062539916
i	0.0140086011741	0.0193519591215	0.323984619228	0.443603384258	0.199051452664
g	0.00539230827137	0.00760106367383	0.138438153743	0.577505028086	0.271063414221
l	0.00201261153712	0.00309958310461	0.050294479381	0.814602976029	0.12999030474
e	0.00121150347904	0.0017661126482	0.022072792927	0.748866225343	0.22608337158
m	0.00109753505968	0.00273183781607	0.0149488654757	0.733277928448	0.24794381786
m	0.000675450791227	0.00258667269202	0.00999290715857	0.885063696149	0.101681229953
è	0.00166210693508	0.00197737535067	0.00636983578619	0.893251418716	0.0967392233177
n	0.00303181497836	0.00258897481689	0.00719658716206	0.883519226239	0.103663351106
o	0.00636236932612	0.00350895190563	0.0116245797207	0.608061582413	0.370442487035
</S>	0.00961674866306	0.00443540205282	0.0157626733603	0.317387801706	0.652797358517
