 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.970896525	0.01091348475	0.0162920762	0.00161073415	0.0001059961935	4.321972725e-05	0.000137919366	6.36261401e-08	9.3333677e-10	3.5142363e-10	6.55504825e-10
t	0.956756625	0.0237323284167	0.0179676624	0.00139951098333	5.54577808333e-05	1.621475755e-05	5.43677812e-05	2.95102354333e-08	1.01058077746e-05	7.53695755868e-06	1.09188626825e-07
e	0.847135395	0.139356028472	0.0123343011333	0.00109080796111	3.31718919444e-05	6.58074513333e-06	1.99719284667e-05	1.74962430144e-08	1.34736643192e-05	1.00491398847e-05	1.45300780892e-07
l	0.529758631667	0.385301289491	0.0660377390444	0.018629983887	0.000191861501648	5.75874640278e-05	1.10051456889e-05	1.40957846875e-07	4.64097586739e-06	3.35085217124e-06	3.75795533225e-06
a	0.219112775556	0.643036306497	0.103339966348	0.0338257399623	0.000582451200549	8.47616953426e-05	1.0058114463e-05	1.85879785292e-07	1.69679298017e-06	1.11808962004e-06	4.96217497289e-06
è	0.0894069441853	0.566912588832	0.192660065449	0.135174948654	0.00892654130018	0.00683103765911	8.2765150721e-05	2.46954474143e-06	6.19018057763e-07	3.72794215833e-07	1.6602330911e-06
n	0.0407973950618	0.318471102944	0.29973898515	0.308819409551	0.0209901341001	0.0110226297197	0.000152293406907	6.08853371381e-06	4.56863692588e-07	1.24868432938e-07	1.35318196837e-06
a	0.0196280406206	0.181480285315	0.305959238383	0.422538983184	0.0619938107	0.00827311207323	0.000119930653969	4.95126390127e-06	3.49610415346e-07	4.21290087146e-08	1.24465919989e-06
b	0.0084745830402	0.0837959394383	0.247676582794	0.432137007728	0.1359227469	0.0904077866911	0.00129588140299	0.00023584762663	1.00307670563e-05	3.38821637401e-08	4.35717605771e-05
a	0.00464531208007	0.0478654164794	0.172374300931	0.399042505909	0.236919268967	0.136878568897	0.00188837816766	0.000315166743443	1.33438628321e-05	3.142732278e-08	5.76841608137e-05
r	0.00554753686002	0.0324402154931	0.134711505644	0.32675276197	0.220538668322	0.274534489632	0.00465347092255	0.000361218299048	0.000125013907091	1.55463134246e-06	0.000333548420893
m	0.00974959512001	0.0366375171644	0.100409933881	0.235608387323	0.207934651441	0.399778663211	0.00795261110752	0.00133352696635	0.000167141611697	2.06497823915e-06	0.000425953991831
è	0.00789467350667	0.0334227697215	0.101652606294	0.262945975774	0.303891757147	0.283075864404	0.00545891216917	0.00145230700212	6.19173558323e-05	7.16716534717e-07	0.00014255701343
n	0.00516235646889	0.0260829392405	0.0932351497647	0.255018461925	0.304061975716	0.310204531468	0.00450592055639	0.00161603834737	5.75249112108e-05	3.07385178239e-07	5.47859790967e-05
a	0.00442110468963	0.0185806138802	0.0598131045882	0.153701347975	0.297336878572	0.427359710489	0.0363942413521	0.00230904101579	5.83438377369e-05	1.63923276746e-07	2.54182397909e-05
f	0.00268922422988	0.0103072674267	0.0337130508627	0.081591672325	0.246578136191	0.546115870163	0.0624223824507	0.0153590742386	0.000961275336579	1.80706530625e-06	0.000260241116689
ù	0.00161921651996	0.00636902104223	0.0186829329542	0.0473638441083	0.175212112064	0.685652276721	0.0431419581502	0.0203400565795	0.00127668239553	2.97705236875e-06	0.000338912788996
r	0.00155979604999	0.00550051758074	0.0137215279847	0.0343639480361	0.152538234021	0.686722068907	0.0418857780501	0.0548314783598	0.00852162234851	1.19226203896e-05	0.000343100579765
n	0.00158021870333	0.00520947886025	0.0108422089949	0.025404241012	0.12477129134	0.679952592969	0.06131806935	0.0789944307866	0.0114286093828	2.14748774632e-05	0.000477413043255
o	0.00207673985444	0.00380808428675	0.00938386933163	0.0182769746707	0.100750070447	0.516447549656	0.283953799783	0.0596204189289	0.00532748236093	3.10307471544e-05	0.000324028801085
n	0.00311683278481	0.00389186142892	0.00878842921054	0.0141120490236	0.0643056868157	0.261135088552	0.417447053261	0.185094496976	0.041777427087	0.000123199703718	0.000207901603695
a	0.0021123536916	0.00228857652297	0.00451106733685	0.00740248297453	0.0359682066052	0.167163942851	0.447615337754	0.262257388992	0.070272163029	0.000265911421239	0.000142567221232
k	0.00114489399387	0.00194025155432	0.00283036881228	0.00488199665818	0.0217897982017	0.12873888095	0.397964329251	0.232265742997	0.205451301676	0.00144682818708	0.00154561506041
à	0.000838756254623	0.00191356643477	0.00244298210409	0.00435114488606	0.0172296314006	0.15112522365	0.236334963084	0.322583110999	0.250426081559	0.0103844170624	0.00237013742014
n	0.000607390221541	0.00115792229492	0.00163806146803	0.00286735279535	0.0129874511335	0.130458221217	0.181125974361	0.390316180333	0.264083168186	0.0130530380541	0.00170520487338
i	0.000935587420514	0.00128136496497	0.00194055782268	0.00285788283178	0.0103292240445	0.0677120844057	0.234713774787	0.341126440111	0.308784562729	0.0201100783847	0.0102084001578
k	0.000995456673505	0.00132066612166	0.00191864940756	0.00257198001059	0.00778568051483	0.0363044698019	0.237721628262	0.249240010037	0.421275054243	0.0278946311282	0.0129717813859
a	0.000627958891168	0.000947556663887	0.00120574708252	0.00163967770353	0.00476741233828	0.021457316934	0.154329822754	0.216769023346	0.496125928081	0.0836795320427	0.018450051462
l	0.000388732227056	0.000697786911296	0.000819497007507	0.00117559966784	0.00335180437943	0.0175284953113	0.122259113251	0.171576571115	0.549000936027	0.112337444014	0.0208640292873
ò	0.000242330359019	0.000526230347099	0.000530259625836	0.000788108675947	0.00189257272648	0.0109457548704	0.0484272347503	0.104421743705	0.512181850009	0.304895264671	0.0151486505624
r	0.000142503083006	0.000286120212366	0.000282353445279	0.000406423208649	0.000975815258827	0.00496733052347	0.0210901591501	0.0728594225683	0.516723848003	0.368870788224	0.0133952321208
ù	0.000183491054335	0.000289380977455	0.000285989738426	0.000364668432883	0.000751712202942	0.00264674774116	0.00991665375003	0.0443759255228	0.504014116001	0.315719729408	0.12145157064
s	0.0113394550348	0.00689979194582	0.00464058125614	0.00521138274429	0.00842464150098	0.00585695301372	0.01839114905	0.100263385174	0.384278228667	0.287334176469	0.167360260213
t	0.0149967768649	0.00902465964861	0.00600248739871	0.00673354712476	0.0108628638237	0.00654404861791	0.0208303320167	0.120123671725	0.332034537556	0.101668037456	0.371179050071
i	0.00523818684163	0.00320095489287	0.00227043102957	0.00251768038492	0.00407750806457	0.0027475538693	0.0150746040056	0.0540507903417	0.127977212852	0.0354934012187	0.747351660024
k	0.00224787953388	0.00162553380762	0.00132766952652	0.00145905906164	0.00230104305486	0.0022717549731	0.0142161790019	0.0361353165472	0.258789376617	0.0894821105062	0.590144043341
u	0.00107099721596	0.00096904325354	0.000816310939507	0.000916530760547	0.00143400201829	0.00192090051103	0.00898989913397	0.0310767168491	0.310690660872	0.160351610169	0.48176330778
</S>	0.00055503283498	0.00050537685327	0.000436356715753	0.000489762290274	0.000784678159145	0.00114765658551	0.00657397376699	0.0191332204245	0.173082683436	0.161359565085	0.63593167389
