 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.933462915	0.0072928122	0.05470345095	0.00448268595	3.5724143e-05	1.70531025e-05	3.46784485e-08	3.224587865e-08	3.69147635e-08	2.36108515e-08	5.11066525e-06	7.7004305e-09	1.43264736e-09	4.98671685e-09	2.7652318e-08	2.02799375e-09
n	0.604105174217	0.340151879733	0.0539492539167	0.00173254929333	3.17010193333e-05	2.56199038333e-05	1.54723247e-08	1.31689503167e-08	1.44892218333e-08	1.95078211667e-08	3.48400966333e-06	1.99524978333e-08	1.43010551667e-09	5.33309706167e-08	1.42281235333e-07	1.95656899833e-08
ì	0.201444743642	0.776969776578	0.0208922705722	0.000653434722443	1.94273037778e-05	1.86699107408e-05	6.45870021333e-09	4.90331517223e-09	5.27209147677e-09	1.54776744689e-08	1.37698418544e-06	2.00914368683e-08	5.4566052975e-10	6.64483194788e-08	1.62149493345e-07	2.4232037788e-08
c	0.0673330855873	0.913587592193	0.0185575801907	0.000482779072148	3.18057069259e-05	6.30720450327e-06	4.19307061778e-09	2.73067159074e-09	2.77870102459e-09	8.1682192363e-09	7.52934392813e-07	6.89507374663e-09	1.88743771777e-10	2.22097132661e-08	5.52562509157e-08	1.02874627896e-08
h	0.0319817262158	0.699993460731	0.25590076773	0.011501786574	0.000554333498975	3.72343709442e-06	2.87597301497e-06	2.378947713e-06	1.44985998501e-06	5.35906891079e-07	5.69333855776e-05	6.57634211554e-09	5.14322091592e-10	8.44321332203e-09	1.98106351719e-08	5.6600440532e-09
a	0.0202561074053	0.305125411864	0.657463909243	0.0163600743913	0.000706661370905	2.78738626347e-06	3.83174005446e-06	3.1702809278e-06	1.93130020124e-06	7.08849085164e-07	7.53845796277e-05	6.27331461168e-09	6.16212284664e-10	3.79528437218e-09	6.79375836555e-09	1.90762441207e-09
t	0.0069986465351	0.122113616575	0.651447876414	0.214481571997	0.00489626486155	3.32596075198e-05	1.42109040095e-06	1.08548302273e-06	6.62831568653e-07	2.41289484525e-07	2.53576601777e-05	3.79944124373e-09	7.70404349021e-10	1.28749472557e-09	3.01824546344e-09	1.31646938084e-08
o	0.00241718398503	0.069211069525	0.635590432138	0.286359852666	0.00636793316718	4.34374053986e-05	6.58157016983e-07	4.0078706491e-07	2.41701271751e-07	8.6274301575e-08	8.70156516723e-06	2.98623722558e-09	8.23144908507e-10	4.54831319857e-10	1.75975467873e-09	1.69170590316e-08
r	0.00089090826501	0.266007702842	0.585275750713	0.118638399555	0.0290522539357	0.000107272641358	6.49079588899e-06	1.86920805564e-06	9.2396737745e-07	5.05720572592e-07	1.69369742971e-05	6.05661254195e-08	1.3816254895e-08	9.42375014619e-10	1.08792545084e-07	8.22545428439e-07
ì	0.000390325215003	0.428751147614	0.443627623571	0.086721093185	0.0403262643119	0.000148068673786	1.00238587963e-05	2.48950738521e-06	1.17167795715e-06	6.64500256864e-07	1.9819960859e-05	8.45243881398e-08	1.81668351083e-08	1.30288099154e-09	1.44470131509e-07	1.09108839896e-06
s	0.000581054635001	0.260117740538	0.423020387857	0.258507471062	0.057633491104	0.000116259534595	1.04394430988e-05	2.05151916174e-06	1.03957418372e-06	3.44772101621e-07	9.09524614633e-06	5.31220223799e-08	9.51157217943e-09	6.9543132718e-10	4.91830877506e-08	5.39798989129e-07
