 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.73648732	0.213268895	0.0431398641	0.00270710245	0.0012828453	3.79357255e-06	0.002989743479	2.0935816e-05	9.861196345e-05	8.67879169e-07	8.7837541e-10	1.46074755e-09	2.55403983e-09
n	0.428952753167	0.473387158333	0.0883174727	0.00404377825	0.00135794983333	3.54647471667e-06	0.00298089325785	1.04542557333e-05	0.000920578027817	2.4603663123e-05	2.41972065367e-08	5.17476140783e-07	3.12657782943e-07
ì	0.143140748496	0.723360919444	0.126859474233	0.00355606851667	0.000920041337777	2.55686358889e-06	0.00099377218875	4.3069995691e-06	0.00112907020196	3.19421775317e-05	3.14115830749e-08	6.88621499972e-07	4.14498544298e-07
c	0.0478869551487	0.727309473148	0.210464218078	0.0127838942722	0.000830644505926	3.7834455463e-06	0.00033140052224	1.86435148103e-06	0.000376747124305	1.06521237226e-05	1.05314283876e-08	2.29555440319e-07	1.5038815275e-07
h	0.0174455917596	0.488281094383	0.356825632693	0.133247524757	0.00370212790198	6.90465888488e-05	0.000281118395453	1.8173798527e-05	0.000125985825391	3.55570579273e-06	3.63552855587e-09	7.65348425578e-08	6.23743907633e-08
a	0.00765775578653	0.239686671461	0.481383377564	0.265852854919	0.00498869063399	9.00144666163e-05	0.000274114255818	2.32370230757e-05	4.20115288601e-05	1.18552181507e-06	1.27704424699e-09	2.55132893744e-08	2.08162960116e-08
n	0.00302947792118	0.15351236382	0.432975242521	0.395068218306	0.015064886878	0.000212518372539	0.000101432626906	2.07002439252e-05	1.47147298275e-05	4.02589543319e-07	4.9377386403e-10	8.50499885814e-09	1.25565362477e-08
d	0.00156568353273	0.09883836994	0.28175682084	0.587823882769	0.0292124999593	0.000704208157513	3.9091381602e-05	5.36536519751e-05	5.61599419113e-06	1.41631472548e-07	2.57935042677e-10	2.83557020188e-09	9.81468453923e-09
ì	0.00111369674424	0.05141028798	0.246899166947	0.67625293759	0.0234777003198	0.000771637159171	1.9244915534e-05	5.3360756325e-05	1.87448205658e-06	4.73914685573e-08	1.57641628892e-10	9.4519590297e-10	3.28424708574e-09
s	0.000769995914747	0.06056075866	0.205983157316	0.671591345863	0.0597338137733	0.00128557825972	1.09739288447e-05	6.3484929775e-05	8.4967862976e-07	2.02674184524e-08	1.46502992964e-10	3.15097202874e-10	1.29777858112e-08
o	0.000768845018249	0.0577039380533	0.109161984105	0.534466228621	0.288858984591	0.00544444538657	0.00350934779995	8.57207565917e-05	5.0608730252e-07	1.10767260598e-08	3.18285474321e-10	1.05065889251e-10	1.62090588757e-08
n	0.000454328289416	0.0297716045178	0.063508608035	0.410028222874	0.46802377153	0.0219785927955	0.00519833516665	0.000992947382197	4.22189414601e-05	1.00586980393e-06	1.10619103914e-08	3.87401576037e-11	3.57443826564e-07
t	0.000722853866472	0.0221506485059	0.0551115416783	0.515259174291	0.367961517177	0.0330927352652	0.00379575495555	0.00184762469407	5.62587573134e-05	1.34275177964e-06	2.90162774638e-08	1.68318369479e-11	4.73029576288e-07
a	0.000893742122157	0.0125155465686	0.0399999405594	0.426141886764	0.420828305726	0.0698971120884	0.0281249206519	0.00157884416469	1.89958502445e-05	4.5652314988e-07	3.72772108213e-08	7.03387056263e-12	1.59568755333e-07
i	0.000428306651719	0.00663501558953	0.0174349596531	0.166131014921	0.563418588575	0.155972827363	0.086126644884	0.00371751892156	0.000132810067728	2.12564892829e-06	8.41701362738e-08	7.27631835421e-12	5.39073566143e-08
k	0.000157939501573	0.00700637952984	0.012793139351	0.0975203589737	0.454642892858	0.335725332454	0.0823616803947	0.00886762764052	0.000847526202576	1.17886911428e-05	1.54052264876e-06	2.41517668512e-09	6.37323501946e-05
i	0.000120551980524	0.00598225397661	0.0103977062503	0.0725101329912	0.327923720953	0.399713444151	0.172593388898	0.00968471988017	0.000971442721859	1.37660529809e-05	3.80797011625e-06	7.75918689504e-09	8.50395300215e-05
a	0.000138181176841	0.00350384512554	0.0055019571501	0.0338207079971	0.266118276984	0.36144892805	0.315423966299	0.0121539296267	0.00180872116162	4.76939505936e-05	5.35902743875e-06	7.50316716501e-09	2.84324651605e-05
t	0.000217154235614	0.00745640704185	0.00587800198337	0.0255258163324	0.221335448995	0.411006296017	0.2516364121	0.0378377672089	0.0379168751539	0.000966161603531	1.08942066463e-05	7.70561192167e-09	0.00021279701025
è	0.000207128880105	0.00758495540062	0.00482559284446	0.0194089513108	0.155724355332	0.371747708672	0.148565249367	0.0568442577363	0.229094968385	0.00565878440118	5.93092195488e-05	1.25861856406e-08	0.00027880849175
r	0.000193809748268	0.00400069252021	0.00274572806482	0.0106117873036	0.0959171041107	0.388943852891	0.139364855122	0.0854143779121	0.265889742128	0.00659158323373	0.000158636966516	1.22491512135e-08	0.00016787926225
a	0.000536192836089	0.00340957650674	0.00263356708827	0.00817641646787	0.0738815747036	0.362371854297	0.156519535041	0.278300402637	0.105640196709	0.00538505951124	0.00299554195551	6.55793003407e-06	0.000143538714083
m	0.00165127281203	0.00462419116891	0.00407766066276	0.00882725518929	0.0568656682345	0.287722444766	0.157886118347	0.421510780879	0.0470548805697	0.00503218923708	0.00463301265184	8.84109364469e-06	0.000105689678028
u	0.00172686297068	0.00444655660297	0.00405026324425	0.0084632731631	0.0467516674115	0.266118174922	0.234541616116	0.396152713626	0.0284404145232	0.00452709324569	0.00447530521728	0.000132433160182	0.000173641926009
t	0.00178457495689	0.00875174274766	0.00650312027142	0.0121448661544	0.0564796118038	0.273607768307	0.247624682039	0.328388797875	0.0551552008411	0.00542019441523	0.00372529059909	0.000173537050742	0.000240629345336
i	0.00177376159563	0.0101861466026	0.00725415790047	0.0131558617648	0.0552497222013	0.229729756102	0.15097208568	0.330106452625	0.129763293614	0.0437400180384	0.0271690487264	0.000461690990929	0.000438031208445
n	0.000622367451877	0.0037126366542	0.00258796830016	0.0046930988816	0.0210626085004	0.101104211367	0.0839219742267	0.284809110875	0.377187797871	0.0824272893461	0.0363209042421	0.000558349840143	0.000991693769482
ì	0.000217278084352	0.00147715472597	0.000984569414453	0.00179544622083	0.0084546636168	0.0488846276223	0.0330826506289	0.119440605525	0.62105944929	0.148300279782	0.0151814967474	0.000189090423748	0.000932696176494
c	9.0354053844e-05	0.00109667148322	0.000523930395884	0.000817308997243	0.00353193488893	0.0206315490408	0.0129820854296	0.0479608144083	0.718418999763	0.181476444927	0.0106095199158	7.29223537827e-05	0.0017874623455
h	0.0143157475866	0.0412686586611	0.0368735935986	0.0353017855757	0.035834395363	0.0568419883469	0.00909675747653	0.0444157988028	0.524577037921	0.116526588976	0.0754557869719	0.00372882472993	0.0057630404485
a	0.0218406185289	0.0579730905537	0.0515516451995	0.0481707365252	0.049914227121	0.0688292217823	0.00988244082551	0.0550484602676	0.189455553307	0.093965221992	0.254130955657	0.0630782922433	0.0361595191495
p	0.0136713541763	0.0356517858512	0.0306377100665	0.0303029668417	0.0385797023737	0.0685472095941	0.0130216579418	0.0912010940892	0.076549535769	0.081026989664	0.395161281886	0.0795701672811	0.0460784813832
à	0.00816097450343	0.0243226207171	0.0209379865535	0.0227953936172	0.0308900143579	0.0649883465647	0.0104874949806	0.0887184350297	0.125109953923	0.213262898888	0.328855450629	0.0341390399604	0.0273313644611
r	0.00559980394581	0.015060049339	0.0123785183825	0.0141413415424	0.0213140863526	0.0441692088882	0.00789034332687	0.0809169420099	0.133979911541	0.247523459963	0.364557823543	0.0193113290868	0.0331571821537
o	0.0049192275486	0.012107199753	0.0096209793775	0.0112964658641	0.0183366092409	0.0370227996961	0.00815749110896	0.0811376233366	0.0462204676803	0.087257857321	0.464298674514	0.0954394644623	0.124185129051
n	0.00183857911287	0.004297883471	0.0033816420525	0.0039013668247	0.0066521416903	0.0135898764654	0.00452285604965	0.0455943191122	0.0270748071601	0.061656846107	0.555271491505	0.120314358421	0.151903828684
t	0.00122444683429	0.00249423370367	0.0019793723275	0.0022745269949	0.0040432630501	0.00894200965513	0.00460745869655	0.0417202797041	0.0321577873867	0.0713670100357	0.701371630502	0.0457077827403	0.0821101985613
a	0.00105652721143	0.00185349142789	0.00150360135917	0.00170849808497	0.0030649553167	0.00677404091838	0.00480827029885	0.031245545568	0.0229949674956	0.0504582833452	0.656657330167	0.118278103913	0.0995963728538
s	0.00040696607681	0.000753293875963	0.00057251619639	0.00063614114499	0.00131045269223	0.00296422767279	0.00217068748295	0.0250071035227	0.0106864828652	0.0352530964484	0.581667463389	0.137161221531	0.201410354285
i	0.000141829356713	0.000328042174321	0.000220376920663	0.000247267237563	0.00062058859241	0.0015441038976	0.000888972984317	0.0225967411742	0.0122649606217	0.0535374454828	0.546621527796	0.0717679774037	0.289220221428
n	5.45327753477e-05	0.00019114065044	0.000115492508754	0.000130097798421	0.000369990399137	0.00122423717253	0.000562434701439	0.0164870940581	0.0463251852072	0.127136791828	0.538089682599	0.0502013245146	0.219112042476
a	2.74652349826e-05	0.000154175450147	8.43103242513e-05	9.41789994737e-05	0.000293612123712	0.00111546103418	0.00043451297048	0.0125791293527	0.0572853774024	0.173661413943	0.497692460866	0.0844384102182	0.172139472825
g	0.000144092823194	0.000553787266716	0.000520380056084	0.000624066273158	0.000926982605237	0.00334981745473	0.000841999526827	0.00962488011757	0.0359433361341	0.133258481314	0.562037086955	0.103405055406	0.148769988275
l	0.000196849015398	0.000703158678905	0.000695004978695	0.000838770571053	0.00117690124841	0.00426200625158	0.00103790179894	0.00831421003919	0.0244261578114	0.0739394941047	0.527841902318	0.285046223802	0.0715213900917
i	8.50919211327e-05	0.000265576302802	0.000269975533732	0.000326017943018	0.000453044732803	0.00163853177486	0.000476992828647	0.00322128761306	0.0101177525371	0.0377137640349	0.267019584106	0.599583574601	0.0788288013639
s	0.000200268515378	0.00157532468743	0.00131837149208	0.00149313055367	0.0020642500476	0.00812147184929	0.00137584321522	0.00688169813769	0.194141751012	0.124341127012	0.128560032369	0.461834587024	0.0680921364546
ì	0.000241586783793	0.00202885673248	0.00167646909069	0.00188896576222	0.0026087136532	0.0102983274064	0.00167949811174	0.0081386997259	0.264651980337	0.234534359004	0.10441866179	0.208165297831	0.159668550152
a	0.000106437078264	0.00090806121416	0.000634145936897	0.000675108278407	0.000952537555067	0.00355181009213	0.000658892533913	0.00332782888863	0.0999334423457	0.180985861668	0.14057830393	0.203848259277	0.363839293384
</S>	8.2723496632e-05	0.00076939280708	0.000410401138448	0.000388961809204	0.000578082577534	0.00190371879606	0.000447137951956	0.00239782439432	0.0529821995229	0.111298218834	0.161868441965	0.222466609639	0.444406296692
