 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.978287185	0.020588756735	0.00083874899	0.00010260095	0.000182414385	2.93647405e-07	3.20540045e-09	2.6929264715e-09
n	0.853440418333	0.079554756735	0.00289142325667	0.0185459802667	0.0453786504983	0.000166658054968	7.76526972312e-06	1.43365235401e-05
k	0.558069286111	0.352654682245	0.00392393221889	0.0246945395046	0.0604060995744	0.000221971738341	1.03516901055e-05	1.9117655005e-05
ò	0.273875473704	0.684612944082	0.0121617260063	0.00875390195053	0.0205110835331	7.48985044987e-05	3.45742988263e-06	6.48061905e-06
r	0.100825281235	0.873490648027	0.0149494034688	0.00347010557018	0.00723274378103	2.59598166396e-05	1.16329675254e-06	4.65569557333e-06
a	0.0349687716017	0.898482939342	0.0628990632896	0.00120044749623	0.00243564728102	8.74887324487e-06	3.9367388938e-07	3.96858856778e-06
s	0.0123766297906	0.898698736447	0.0871192344299	0.00081902758491	0.000966653877683	3.42729007329e-06	1.40189146327e-07	1.61380488993e-05
t	0.0059047381302	0.933775125482	0.0590677801433	0.000743215141637	0.000486831962894	1.76713110776e-06	9.70029787757e-08	2.04519948998e-05
e	0.0034102340234	0.656998995161	0.339054155381	0.000351664160546	0.000173112574031	7.2593103792e-07	8.33428239252e-08	1.10323978999e-05
m	0.00141333467113	0.502836538387	0.468501225127	0.0208465138868	0.00470010654074	0.000585510037998	5.6043411529e-05	0.00106074306863
a	0.000745211770377	0.428216879462	0.534833681709	0.0277041214389	0.00620971382458	0.000780532372449	7.57593675097e-05	0.00143409501954
r	0.000525664503459	0.190380403154	0.77257616057	0.0267162729563	0.00776475925253	0.0014000228506	9.71441928366e-05	0.00053953619118
è	0.000452179401153	0.138711254385	0.75697202019	0.0888116709854	0.0112435610842	0.0021411179502	0.000228497807612	0.00143965335173
o	0.000348248537051	0.090362777795	0.628897860063	0.266444063662	0.0106457223614	0.00137179003007	0.000216659787871	0.00171281842491
c	0.000346587889017	0.0559082055983	0.364484737688	0.513887714554	0.0252938974538	0.0215908117234	0.00560593506462	0.012882081416
e	0.000761704186339	0.0452054718661	0.342251626896	0.520364494851	0.0283920041513	0.0284893863745	0.00972953235487	0.0248058001387
e	0.000926509675446	0.0216375713887	0.367329962299	0.538096811617	0.0376615573838	0.0117774131248	0.00600994698496	0.0165602668129
n	0.000699535858482	0.0131165485629	0.1625815571	0.683682160539	0.0690119911279	0.0398464515749	0.0123448388617	0.018716947371
ì	0.000504489326994	0.00913178759097	0.0574703097	0.60456581018	0.161985032376	0.106320489192	0.0376541636206	0.0223679467903
n	0.000906786729831	0.00478756973366	0.0210447889	0.444544053393	0.198775364125	0.125716989731	0.166112231207	0.0381122382634
e	0.00119185355661	0.00349704136455	0.0101421251667	0.258084940464	0.115223149708	0.078395893577	0.205195028736	0.328269977754
p	0.000719241045537	0.00222119354152	0.00572491702223	0.105813379488	0.060152528236	0.090765134859	0.330040297912	0.404563342585
r	0.000454111765179	0.00177126056384	0.00334133004074	0.0550410418293	0.031126136212	0.110154506953	0.642042152637	0.156069521862
ò	0.000221413321726	0.000984167037947	0.00203159484691	0.0252003139431	0.014539754704	0.0761422909843	0.684867150879	0.196013364954
n	0.00301521143724	0.0155222979126	0.00302897194897	0.0191237016477	0.010031349068	0.0596088603281	0.65637441696	0.233295208318
t	0.00407658217908	0.0204894775375	0.00337175788299	0.0165961475492	0.00703499012267	0.0367885334427	0.581772795653	0.329869709439
o	0.00224523315969	0.00766722334583	0.00229335402766	0.00645250723973	0.00309022379756	0.0138890684042	0.311929969551	0.652432409813
</S>	0.00221904017985	0.00453820557292	0.00249793641383	0.00337354870487	0.00178255938378	0.0071055550871	0.159758406276	0.818724734906
