 	io	non	so	cosa	è	da	scrivere	</S>
e	0.71733314	0.236294492	0.014148531	0.03219912155	1.696207109e-05	7.02297335e-06	6.164603665e-07	1.10035572e-08
v	0.898005896667	0.0850059969933	0.00603669959867	0.0109359298219	9.68120209e-06	4.23210335e-06	6.95919199833e-07	8.23553924533e-07
ò	0.845563482222	0.0873878273244	0.0631330841316	0.00390356311253	7.16064867067e-06	3.06133557333e-06	7.13173361778e-07	1.09539534038e-06
e	0.735187594074	0.138440925775	0.124732731377	0.00163458934751	2.41290840089e-06	1.12807569444e-06	2.40772117393e-07	3.66821516693e-07
n	0.505858199358	0.283708545258	0.194742143792	0.0155532198592	9.73421840036e-05	1.28675842781e-05	2.0968890741e-06	2.55909707433e-05
e	0.190978884453	0.304122421753	0.480334877931	0.0243563704531	0.000140208488001	3.03236847594e-05	2.87969157803e-06	3.39989207623e-05
s	0.078793963151	0.203054967251	0.590017495977	0.124869750651	0.00221386129933	0.000597745031586	0.000107048008413	0.000345112040769
s	0.0414870368837	0.159879862417	0.608623751992	0.18198958855	0.00503699326644	0.00187131191053	0.000661472326138	0.000449906422256
è	0.0164950695612	0.079586774139	0.714881683997	0.173805101183	0.00999097292215	0.00397226713684	0.00111375400871	0.000154279207752
r	0.0161994066204	0.093842984713	0.658702961332	0.211074080394	0.0120791248407	0.00524503121228	0.00262219523624	0.000234124594251
o	0.0154445202068	0.0874157842377	0.450218120444	0.350638740131	0.0649514621469	0.0281066625708	0.00291713274541	0.00030752594475
t	0.0210219244023	0.0728769507459	0.220534200148	0.528825013377	0.0978056523823	0.0519551495236	0.00623659334847	0.000744528261583
i	0.0229143364841	0.0663898534153	0.111727371716	0.495332204459	0.100737175794	0.193054545175	0.00899457138282	0.000849947213861
e	0.014482171178	0.0286272036384	0.0425097751387	0.37226173482	0.107874578598	0.420224941725	0.0137181120609	0.000301486363954
n	0.012384776326	0.0165930866795	0.0175742720462	0.223391056273	0.0750577461993	0.433004003908	0.207312957354	0.014682139554
a	0.005009096342	0.0067379573365	0.00723206157207	0.0942391747577	0.0561840763998	0.524101074636	0.286826207118	0.0196704051513
g	0.001997495914	0.0026913178555	0.00325600564736	0.0415382659192	0.0438145961333	0.497228582879	0.397916080373	0.0115576860171
r	0.00100400219467	0.00133936989183	0.00217088471579	0.0168243913064	0.0433460363778	0.249606562293	0.665874906791	0.019833834339
à	0.00126782705489	0.00211968013728	0.00262761560526	0.0118885981021	0.0542177801259	0.161325770764	0.63976032893	0.12679237678
s	0.0222441166183	0.0381982760458	0.0271537780684	0.034951964034	0.0548529613753	0.125575558921	0.53548036631	0.161542967593
s	0.0286684233928	0.0490835660486	0.0344265211228	0.0395080020113	0.0500988534584	0.10852107964	0.474901622103	0.214791904531
o	0.00999810956427	0.0175144676162	0.0130181085409	0.0181064740038	0.0349228068195	0.0889146795467	0.309432477368	0.508092834844
</S>	0.00520832065214	0.0098252711581	0.00784178387045	0.0131406310019	0.0221265194098	0.0834028472733	0.175659358684	0.682795232422
