 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.75996143	0.224135195	0.0114905385	0.004407867885	4.0614107e-06	9.05215475e-07	5.62543e-09	6.8852525e-10	1.06366394e-10
k	0.531586911033	0.119987746067	0.343177915167	0.005201098995	4.22087374333e-05	6.96159741667e-07	1.775469726e-06	4.06114054583e-07	1.2152056605e-06
à	0.236008748044	0.289594403089	0.471083091722	0.00321195029833	9.54685708111e-05	1.78714471389e-06	2.36708486617e-06	5.41211123894e-07	1.62032738435e-06
j	0.237119582681	0.366807334363	0.393399650574	0.00248686176611	0.00016033537027	1.31758847046e-05	1.34643957956e-06	3.28452606998e-07	1.13943673923e-05
o	0.395247850894	0.248547904788	0.349361447858	0.00666659165537	0.000143712691423	1.65228404015e-05	1.06438569652e-06	2.57857823866e-07	1.46523382568e-05
t	0.351864142298	0.188772060196	0.449272346953	0.00954662005179	0.000510927298474	2.66372693005e-05	7.96049702173e-07	1.06725577489e-07	6.36346107833e-06
r	0.144245582766	0.158741118665	0.668597315651	0.0275140485173	0.000721485422825	0.000170060921433	6.72283853406e-06	7.09554404963e-08	3.60100803558e-06
a	0.0876882355887	0.156298164555	0.447790983884	0.306931372839	0.00103400539761	0.000245271780478	1.07687470114e-05	5.06243454988e-08	1.20100498756e-06
ù	0.0462477136962	0.0604080322683	0.481088486628	0.394399053613	0.0175355520659	0.000312282530159	8.4482957038e-06	7.87558304996e-08	4.01841320423e-07
d	0.0456394750654	0.0255568371728	0.645938042209	0.207742763871	0.0669555996886	0.00799485729672	0.000119738574435	9.63744156683e-06	4.30472929318e-05
i	0.0466774201885	0.0150717931576	0.405798899736	0.442647587957	0.0777406392295	0.0117550337656	0.000237271491478	1.37022164223e-05	5.75915051106e-05
a	0.0176099992295	0.00637630145253	0.145773609245	0.690211979319	0.126774089077	0.0128249782552	0.000401786080493	7.6738133741e-06	1.95322494409e-05
a	0.00642773280983	0.00230799140884	0.0574740000817	0.563450859773	0.330071096359	0.0384652867517	0.00176896342683	2.74837731247e-05	6.57738969763e-06
s	0.00251238210328	0.000832269250947	0.0258807546939	0.302060485258	0.601271465453	0.0646120822506	0.00263939960894	0.000156005451042	3.51540681792e-05
ò	0.00101589041043	0.000303084897282	0.0128674710646	0.113975235919	0.765526868484	0.101739527417	0.00361077510298	0.000905523340347	5.56397857264e-05
z	0.000389732516143	0.000103045029394	0.0064866422882	0.043803200973	0.778100959495	0.133273955806	0.0171026293677	0.0201188664468	0.000621013479575
i	0.00681589860871	0.0031920307498	0.00443852996273	0.0513754838243	0.516071270498	0.211746378602	0.161184409789	0.0352075121489	0.00996850952652
g	0.0124250302029	0.00589579558327	0.00700843142091	0.0630830532748	0.204732600833	0.400854269534	0.22964732993	0.0631202540496	0.0132332541755
r	0.0081405111343	0.00390372991109	0.00771486580697	0.0396561960916	0.114734527944	0.422674266511	0.19012055331	0.20108423135	0.0119711727252
à	0.00509451044477	0.00245743952036	0.00419038820232	0.0223254328639	0.059571562648	0.298533045504	0.194396554437	0.32107359045	0.0923575249084
t	0.0568019734816	0.0176155153401	0.0349145563341	0.0444008521213	0.0495925645493	0.294734295168	0.142199501479	0.245219221483	0.114521531869
s	0.0727167229939	0.02223913088	0.044678315378	0.0532707180404	0.0483543725164	0.323799798389	0.13170393716	0.140570503494	0.162666490856
i	0.0265014001646	0.00870298192667	0.0156276415827	0.0259180780135	0.0206620092921	0.22920188613	0.31532447572	0.103913531165	0.254148006952
i	0.0105417218835	0.00372836332932	0.00530640740423	0.0132448562478	0.00922638588403	0.11463090871	0.54832757524	0.131188718722	0.163805107317
n	0.00415999678983	0.00137563712021	0.00347591992141	0.00641050932593	0.0351968609613	0.141886946237	0.485525541747	0.261803909574	0.060164715439
ì	0.00201220370061	0.000589650301713	0.00284558022714	0.00399612360864	0.0423133874871	0.141418194079	0.303274647249	0.463632496525	0.0399177104797
t	0.00087316187087	0.000210270129881	0.00132840662905	0.00160571599288	0.021571442329	0.0820281733597	0.212765149083	0.637433332175	0.0421843141599
t	0.00104394912362	0.00036759910096	0.00115459784302	0.00149250318763	0.014744458143	0.0580108177866	0.155177283028	0.523225007392	0.244783768053
a	0.00181720947454	0.000873234433653	0.000781356441007	0.00228965852921	0.00560168774767	0.0301354221289	0.135432281009	0.256252817797	0.566816332684
</S>	0.00228474793727	0.00113664466683	0.000476020610503	0.00278844261461	0.00295042687383	0.0172588653644	0.130763920505	0.157517136898	0.684823781342
