 	avete	cucinato	le	verdure	</S>
m	0.96835698	0.030003909	0.00103917474	0.00018641618615	0.00041353161968
a	0.648754663333	0.349717659667	0.00104886980333	6.52776479167e-05	0.000413536473667
r	0.290899807778	0.703697079889	0.00242242045778	0.00104410047774	0.00193658589166
è	0.210538385926	0.780813693296	0.00469057658593	0.00149725761591	0.00246010571722
t	0.399768621975	0.569763924432	0.0240325872953	0.00111407272864	0.00532082875907
s	0.475878090658	0.322708121477	0.186583035765	0.00224855757621	0.0125821999197
a	0.230425410219	0.240846497159	0.513982098588	0.00215093454107	0.0125950394732
t	0.14243024674	0.11394063572	0.710627332863	0.011091492196	0.0219102979911
o	0.103312981597	0.04792223674	0.811006377621	0.0146278426987	0.0231306150637
t	0.041740499549	0.0216787685467	0.90134827254	0.0181027648662	0.0171297260879
a	0.0210050769163	0.0099496235489	0.92661170418	0.0216018709554	0.0208317320293
l	0.00758602260543	0.00500267184963	0.74558676806	0.198357081318	0.0434674406764
à	0.00311810976848	0.00300961784988	0.39427680602	0.438424807106	0.161170623559
c	0.00242637142283	0.00234040004996	0.185270408673	0.633666915702	0.17629591352
h	0.00328547850761	0.00220329824999	0.187175602891	0.737924061901	0.0694115585067
a	0.00624949103587	0.00194780791666	0.382639390964	0.574756293967	0.0344070048356
n	0.031653656012	0.00684936120555	0.564700160321	0.374113244656	0.0226836121119
a	0.0781258753373	0.0183394580685	0.43879341344	0.202677868052	0.262063420871
</S>	0.102033787669	0.0251629405343	0.26329547172	0.102829968776	0.506677860436
