 	la	casa	la	costruiscono	i	muratori	</S>
t	0.96628592	0.029688571	0.0039796074	4.3079581e-05	2.711379415e-06	9.48684825e-08	2.23068425e-09
o	0.91518662	0.0529677543333	0.0315779324667	0.000207260477	6.0331998415e-05	1.198726025e-07	1.11364476667e-09
s	0.610605983333	0.233370468111	0.155409018822	0.000490634925667	8.2061992805e-05	4.11022257875e-05	7.88748345039e-07
p	0.384496951111	0.354690466037	0.260053496274	0.000665108408556	3.8278108935e-05	5.47017027192e-05	1.05337849228e-06
ì	0.358798683704	0.397367865346	0.240158955425	0.00361977656952	3.12408233117e-05	2.31020081964e-05	3.94588754693e-07
t	0.222187554568	0.526389021782	0.246680431808	0.00470258262317	2.35424824372e-05	1.31691310321e-05	3.7118255649e-06
i	0.122310324856	0.424354350594	0.370522487269	0.0819667739744	0.000836210833146	5.06388866737e-06	4.78831614997e-06
t	0.0763427796187	0.255182133531	0.548738782423	0.118610684658	0.00111014834772	6.24731307912e-06	9.25021601166e-06
o	0.0288496065396	0.16499334371	0.464465144141	0.339703788219	0.00196659498591	1.08021383597e-05	1.07386088939e-05
f	0.0107565293132	0.06724173577	0.244897424714	0.670681446073	0.0028942715953	0.00313190774312	0.000396673331855
a	0.0042616690044	0.03293715509	0.135887858905	0.813184348691	0.0087158344651	0.00445459901437	0.000558528820618
b	0.00180068887813	0.0140080058633	0.060152768635	0.897236432897	0.0102850383217	0.0150341724381	0.00148286718354
b	0.00071488519271	0.0074073440411	0.0313570259117	0.645823410966	0.0103526452739	0.300684392813	0.00366027669451
r	0.000331824410903	0.0031308103337	0.0149454515039	0.441630670322	0.0434169354246	0.493346354271	0.0031979507915
i	0.0018974803603	0.00379655801123	0.0178031353346	0.503651223441	0.190473218475	0.281081396757	0.00129698570717
k	0.00258724125343	0.0165787306704	0.0679354884449	0.524456521147	0.222611477825	0.164227684252	0.00160284545239
è	0.00293834855114	0.0226369272235	0.0873561914816	0.479630447049	0.172889104275	0.226607181417	0.00794181398413
o	0.00824912485038	0.0128547820745	0.0430046453605	0.301725237016	0.420914338092	0.202993652139	0.0102582693614
n	0.0129621089501	0.0298743433582	0.0607093813202	0.146721968339	0.443487156031	0.292506809046	0.0137382938205
e	0.00960479478337	0.0344006650661	0.0647179428067	0.0784506214463	0.424139885344	0.369814693015	0.0188714326068
i	0.00416900389446	0.0120847079687	0.0224360249022	0.0328243354821	0.407836058448	0.508853371005	0.0117965052823
f	0.00183656344282	0.00450788550623	0.00811078704073	0.013609232494	0.149303649149	0.817324023668	0.00530785060743
a	0.00105313689227	0.00177258495208	0.00318641172024	0.008226467398	0.10213175605	0.837979171223	0.0456504673025
b	0.00079142916509	0.000882669970693	0.00164607881675	0.00777015479933	0.0881847566833	0.842501503741	0.0582234101342
b	0.000264966718783	0.000359332495231	0.000788973723917	0.00536952566644	0.0359410892278	0.933363047914	0.0239130385781
r	8.86313726143e-05	0.000126195180244	0.000286341952972	0.00227157170881	0.0166981779093	0.967489329305	0.013039710826
i	0.00165045246114	0.000857346323581	0.00114070242099	0.00289188985627	0.184127765136	0.803095636435	0.00623619207533
k	0.00232073034038	0.00346000814119	0.007705856307	0.00675677638542	0.311675755045	0.658534955478	0.00954591202511
a	0.102536963533	0.0362411083804	0.0368944284357	0.0243580937951	0.261569768348	0.518014531826	0.020385099675
t	0.137056138778	0.0543183384601	0.0578595311452	0.0280559353984	0.190257502783	0.510157740609	0.0222948358917
ò	0.0649787448593	0.0423998211534	0.0496555997151	0.0282695779328	0.0955214525943	0.696721480203	0.0224533559639
r	0.0528718259531	0.0531097243845	0.0561497675717	0.0282434389776	0.0902491558648	0.682576460068	0.0367996236546
i	0.0324769597844	0.0423185901282	0.0458911490239	0.0117495198259	0.0838860839549	0.432860445923	0.350817219218
</S>	0.0187441615922	0.0217886960641	0.0235717942619	0.00687513366295	0.0559710899775	0.218190911811	0.654858179609
