 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.9989487	0.000966209015	2.1723396e-05	6.20426225e-05	1.214358442e-06	9.826399485e-08	1.5197667e-09	4.59408e-10
t	0.982452566667	0.016264620515	0.000405918821	0.000876214827833	6.08780375333e-07	4.94791641833e-08	9.19171313333e-10	4.5905476e-10
i	0.947900175556	0.040925819505	0.007489559207	0.00368284960928	1.51206212511e-06	4.87121167278e-08	8.71383978444e-09	2.06417901e-10
p	0.633344168519	0.240309189168	0.110130878069	0.0141265246698	9.50656695084e-05	2.02650348949e-05	0.00016881423759	0.00180510773622
à	0.448066046173	0.370120713056	0.163539639356	0.0154832780233	0.000131472925836	2.6998246141e-05	0.000225076338817	0.00240681098091
s	0.483818848724	0.405890304352	0.0997563897853	0.0094915111411	0.000133599037945	1.16456518897e-05	7.50442853715e-05	0.000822648659142
t	0.295461306241	0.598887401451	0.0944660365951	0.0103786663804	0.000361660422648	0.000125164760963	2.50913332592e-05	0.000294625114819
a	0.129645667747	0.46874638115	0.371710445532	0.0286458867935	0.000973045074216	0.000171787821654	8.4709826264e-06	9.82707165883e-05
v	0.0591454529157	0.254098034383	0.615151995177	0.0611422722645	0.00985824789141	8.30694998847e-05	1.96407170921e-05	0.000501280018739
à	0.0308781596386	0.204650198128	0.686630498392	0.0606245017548	0.0164456162971	0.000107538097962	2.7115514364e-05	0.000636404501646
l	0.0806748072129	0.210990969376	0.584143212797	0.0740172849183	0.048645636099	0.000383685939321	8.2513916788e-05	0.00106192306262
e	0.0953119482376	0.187099309592	0.303179416266	0.278472894973	0.1322905087	0.00231473823311	0.000116520294929	0.00121466765421
à	0.0361685009125	0.066274369664	0.190903934089	0.437549344991	0.265062716233	0.00353354614437	9.0550767643e-05	0.000416994102137
l	0.0831095926375	0.0995758532213	0.138932294696	0.35283912833	0.319117395411	0.00322535994812	0.000651454869214	0.00254889295145
a	0.0958317140792	0.108065949897	0.0780054778987	0.30399812611	0.33211161847	0.074488044716	0.00365606488974	0.00384300028382
e	0.0326169178264	0.036501807209	0.0351258229662	0.27912301537	0.425431816157	0.148767128239	0.0405403764632	0.00189310775261
t	0.0123472881755	0.0148136955897	0.0187886313221	0.195517405123	0.560225738719	0.111203423746	0.0683372288211	0.0187665611422
è	0.00530738867683	0.00740626833823	0.0093484738407	0.112735401374	0.543242362906	0.0918449989153	0.190502871274	0.0396121880474
l	0.00470509854394	0.00545012015441	0.00945819068023	0.0672248067913	0.394420364302	0.107570946305	0.341619970425	0.0695504576825
i	0.00464330966131	0.00487545516814	0.00931802002674	0.0458517749304	0.235560199767	0.140045182102	0.364066976808	0.195639052561
t	0.00270379313377	0.00242192057271	0.00569367934225	0.0276350176435	0.123386731589	0.150637574034	0.443942582269	0.243578714187
à	0.00191656956826	0.00152482196724	0.00417805975608	0.0187026931145	0.0820822905297	0.0948466200113	0.49361574409	0.303133268062
l	0.00312237061309	0.00297340536541	0.00466434302736	0.0122533859382	0.0413982668432	0.0569051103371	0.562364501363	0.316318706021
a	0.00396865530436	0.0036827358718	0.00521579527579	0.0108189071461	0.0276330107477	0.0378710531124	0.502215203788	0.408594702007
</S>	0.00266232930218	0.0021885305609	0.00323097653789	0.00680906482305	0.0148024830738	0.0285374585562	0.343250726894	0.598518476004
