 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.6842144	0.2118685335	0.1031268385	0.00055759589	7.8400112e-08	0.000231152507	5.4379459e-08	2.1270359e-08	1.382311523e-06	5.9639006e-10
t	0.365866284288	0.529308411167	0.1044051435	0.000326275998	3.82237766667e-08	9.04471109667e-05	6.48668576667e-08	2.8110311e-08	3.27381630767e-06	1.723810384e-08
e	0.122060470784	0.826062550389	0.0517053765	0.000137635087333	1.91748304556e-08	3.08200747722e-05	6.44529646389e-08	2.08058645567e-08	2.98577529378e-06	2.25186759971e-08
l	0.0407778982327	0.894998083463	0.0633079055	0.000901518242444	5.24314770519e-08	1.33704477407e-05	2.66100922963e-08	1.81353757422e-08	9.9581170835e-07	1.08236084716e-07
ì	0.0137265420822	0.908112684488	0.0763583538333	0.00179206554748	1.40280959017e-07	9.6097720469e-06	6.22631794321e-08	1.77608035474e-08	3.33431877983e-07	1.36809835595e-07
s	0.00485075321073	0.900885734829	0.0923639679444	0.00189154978249	1.75275609672e-07	7.38589661563e-06	7.48684904774e-08	1.64728394825e-08	1.12696074361e-07	2.01563305888e-07
i	0.00244302425358	0.606994330276	0.388399445981	0.0021423018275	1.53389979032e-05	5.19634947188e-06	7.64167241591e-08	2.19877824942e-08	3.80664235657e-08	2.23146402476e-07
n	0.00152712117453	0.402293135425	0.589932561994	0.00618837727583	2.48749299677e-05	3.2968851624e-05	4.54159281386e-07	3.58275450165e-07	3.68717542672e-08	1.10231371338e-07
a	0.000571357729843	0.326665437475	0.661227240665	0.0113972114253	8.87218639892e-05	4.8192560208e-05	1.2205196938e-06	5.23487160055e-07	4.70933247557e-08	7.25945336537e-08
m	0.000818041491614	0.223445181492	0.698720340222	0.0758755554751	0.00060407162133	0.000504669333069	1.35911473313e-05	9.59160233002e-06	1.46696318252e-07	8.87587582443e-06
ì	0.0010111599772	0.198041643831	0.657601100074	0.140835698492	0.00171276887378	0.000719990264356	4.94627757771e-05	1.58199817767e-05	5.57670416084e-07	1.18176578268e-05
n	0.000877978305733	0.12559758461	0.611849613358	0.255264176164	0.00551699162459	0.000755744574785	0.000105883285259	2.67922732589e-05	7.21922995361e-07	4.47144229427e-06
i	0.00104049673524	0.08277943967	0.372024064453	0.390052045388	0.149945001208	0.00230094005826	0.00181928202175	3.62125460863e-05	4.52630211787e-07	2.01712944432e-06
