 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.994030355	0.00414766115	0.000639684687	0.001118195567	6.243934913e-05	1.367499321e-06	1.0384867594e-07	3.17322369349e-08	2.22285927495e-08	6.1606613305e-09	1.258364501e-08	7.3199881432e-10	1.30188461e-10	6.4433692064e-09	2.86467555725e-09	8.65626164785e-10	4.035401295e-09	8.388461365e-11	1.5321649335e-10	3.6866386418e-08	1.989982479e-11	9.489077212e-10	1.86265332813e-08	1.00147796072e-09	4.3839427e-09	8.730038182e-11	1.0582151477e-10	1.1322750795e-11	5.14713165e-08	2.526405686e-10	2.28101325e-09	6.172728175e-11	1.684979055e-11	2.8669159e-11	2.855244605e-10
m	0.938646555	0.0414064632833	0.00128454365367	0.000800055100333	0.00014638979913	1.46006488767e-06	2.90716702607e-07	1.02066493602e-07	6.22545850828e-08	1.39005730997e-07	4.8676115601e-07	4.44478438414e-07	6.16812877828e-07	5.24075473731e-08	1.58668426356e-06	2.00759862865e-07	1.64829855463e-06	1.2320577965e-07	5.2393095524e-07	6.0013086418e-08	8.16978146118e-07	4.80307694988e-07	4.71563897615e-07	5.15158247294e-07	6.12810433337e-06	4.51305655222e-07	1.10804687098e-06	2.77038279342e-06	1.15617224932e-05	3.19330695712e-05	0.0172382123908	0.000121492990864	1.93539020542e-05	2.55649555344e-05	0.000247297532701
ì	0.591026047667	0.382650751094	0.00182982555122	0.000697382071778	0.000175224215143	1.49584259522e-06	3.53233751986e-07	1.25538059901e-07	7.56201213193e-08	1.83293530262e-07	6.44809651877e-07	5.92393880782e-07	8.22373225653e-07	6.77301905964e-08	2.114622973e-06	2.6739150934e-07	2.19633411575e-06	1.64246386845e-07	6.98523129496e-07	6.7757303548e-08	1.08929755495e-06	6.40093351392e-07	6.2255224818e-07	6.8654396872e-07	8.16903190836e-06	6.01711761071e-07	1.47736045644e-06	3.6938399327e-06	1.53976829661e-05	4.25773412661e-05	0.022984281797	0.000161990630327	2.58051963529e-05	3.40865885115e-05	0.000329729944234
d	0.378885595222	0.536058367031	0.0728016859171	0.00414754236226	0.000232925287148	5.10349844407e-07	1.73393901779e-07	6.5821598667e-08	2.88916207314e-08	6.45371890173e-08	2.17426577332e-07	1.98092292172e-07	2.74268936918e-07	2.46277767708e-08	7.05148840401e-07	8.98449144317e-08	7.32482547894e-07	5.48338241368e-08	2.33243731382e-07	2.61970439247e-08	3.65283577956e-07	2.4165248686e-07	2.11671946702e-07	2.29610560328e-07	2.72342756786e-06	2.00688479854e-07	4.96346939925e-07	1.23159077589e-06	5.1492339617e-06	1.41933358072e-05	0.00766142916191	5.39978401442e-05	8.60244147779e-06	1.13625010949e-05	0.000110008899572
e	0.313928933074	0.411939615677	0.265895235306	0.00535970409409	0.000251581000883	2.24092248136e-07	1.16208063926e-07	4.6402823189e-08	1.53905644105e-08	2.50528390958e-08	7.5099083844e-08	6.665844128e-08	9.15683321023e-08	1.02698100013e-08	2.35324974858e-07	3.06702330052e-08	2.44531633717e-07	1.83629717602e-08	7.81517625924e-08	1.30467921082e-08	1.23945596806e-07	1.08839796461e-07	7.4739105722e-08	7.7304216964e-08	9.0823052904e-07	6.70140973635e-08	1.69342655866e-07	4.10841056108e-07	1.73318220797e-06	4.73200069876e-06	0.00255381161679	1.80002433901e-05	2.86818985155e-06	3.78780528935e-06	3.67685513507e-05
c	0.119371693358	0.293482462226	0.555661858435	0.0293013790047	0.00130740010546	1.30801903379e-07	1.81282827975e-07	5.02670080297e-08	7.85195487017e-09	9.19177662193e-09	2.53162457813e-08	2.23052253827e-08	3.05253835874e-08	3.58635687477e-09	7.84454437027e-08	1.02463540271e-08	8.15191871849e-08	6.1223963081e-09	2.60543994412e-08	5.30867819273e-09	4.13320562726e-08	3.68974923616e-08	2.5059197872e-08	2.57851657027e-08	3.02752566328e-07	2.23386797386e-08	5.64683853079e-08	1.36947466139e-07	5.78221455773e-07	1.57733741384e-06	0.000851270540048	6.00008442733e-06	9.56066027556e-07	1.26260311774e-06	1.22570745656e-05
i	0.0468777081193	0.131303214409	0.781860599478	0.0380014456016	0.00166473718015	3.82547535126e-07	2.44397475992e-07	5.95310416766e-08	9.61007019006e-09	4.68938640731e-09	8.86500608043e-09	7.52107872597e-09	1.01902329795e-08	1.39097271826e-09	2.61556903396e-08	3.48335615637e-09	2.71819602418e-08	2.04222736852e-09	8.70247033773e-09	2.98590755424e-09	1.37947637509e-08	1.29204591022e-08	8.523860224e-09	8.6504759609e-09	1.00929174204e-07	7.44746829383e-09	1.88450100158e-08	4.56496156702e-08	1.93080373191e-07	5.2578485481e-07	0.000283756848086	2.00003174605e-06	3.18691432109e-07	4.20869060889e-07	4.08658230439e-06
d	0.0288850807064	0.0844237781363	0.730404546493	0.115047844467	0.0411278644051	9.84661811709e-07	9.443565882e-06	2.66749584956e-06	3.921636673e-08	7.79937431691e-08	1.13681342468e-08	1.13588831737e-08	3.55386636317e-09	1.35569584361e-08	8.8269259162e-09	2.75744743546e-09	9.30342286743e-09	7.63030155198e-10	3.19969402458e-09	1.67316973181e-08	6.97422866033e-09	2.34008086491e-08	1.08216088647e-08	4.35362955363e-09	3.3697951108e-08	2.52970354028e-09	7.41308235647e-09	1.5277756299e-08	7.12775942803e-08	1.75796225003e-07	9.45856678822e-05	6.67227137164e-07	1.06942023706e-07	1.40565354853e-07	1.78021493532e-06
è	0.0217915532355	0.0563294847121	0.720364048831	0.146562492156	0.0548973074017	5.3430500039e-06	1.29002188607e-05	3.63477101652e-06	4.69771165767e-08	1.0613774739e-07	1.31467809489e-08	1.34444463579e-08	1.34868079772e-09	1.88278921454e-08	3.16384092207e-09	2.57942629515e-09	3.48876422248e-09	3.49159419733e-10	1.35709640153e-09	2.22286516727e-08	4.70038726348e-09	2.69290516464e-08	1.22229257216e-08	2.96669313454e-09	1.13366821927e-08	8.9376436576e-10	3.60349318916e-09	5.15381037913e-09	3.08892394601e-08	5.9135993007e-08	3.15286086173e-05	2.22959392182e-07	3.63589081545e-08	4.71307892053e-08	1.01142582604e-06
t	0.0201788870785	0.0384854984374	0.648613496277	0.264554088052	0.0281383844006	6.55103423463e-06	9.29536852023e-06	2.53093973884e-06	3.44715985256e-08	6.20776437967e-08	9.3560535163e-09	3.41851557526e-08	5.1014505924e-10	1.65204120485e-08	1.36077608402e-09	1.44552978172e-09	1.43721452749e-09	2.90037574578e-10	5.46709793843e-10	1.58973394576e-08	1.67287867119e-09	2.47403179788e-08	9.15601434053e-09	1.62341559485e-09	3.90930458757e-09	3.15158903587e-10	1.38335490005e-09	1.72258090284e-09	1.325073552e-08	1.98204569917e-08	1.05096066701e-05	7.43525128269e-08	1.21459800957e-08	1.5723647546e-08	3.62413519615e-07
