 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.9350886	0.043805103	0.01221359035	0.008817104778	2.57405586e-05	1.228897025e-06	5.336429166e-06	8.6939880805e-06	3.45689739316e-05
e	0.685225926667	0.292693014333	0.0130682330167	0.00887102909267	9.21165835333e-05	1.07654874833e-06	5.33441282253e-06	8.69486410057e-06	3.45689299277e-05
f	0.307222177722	0.647883751444	0.00792450437223	0.0368513038642	0.000100972227411	7.85382389443e-07	1.81487247638e-06	2.90587670626e-06	1.17848766264e-05
ò	0.107327474074	0.840940373815	0.00557254782408	0.0461170402559	3.61583001037e-05	6.54035268814e-07	6.41532348285e-07	9.7458134011e-07	4.19019214056e-06
r	0.0420616400247	0.890879601272	0.0191195731747	0.0479194290532	1.64242469346e-05	1.12877146194e-06	2.15777079686e-07	3.39925392393e-07	1.73874801195e-06
s	0.0224840746749	0.847369700424	0.0811521377249	0.0489688027844	1.95979544782e-05	4.60381048731e-06	7.44710330287e-08	1.29215468331e-07	9.21612723077e-07
i	0.027899495225	0.586039773475	0.366159485908	0.0173460686615	0.00254819257483	6.53431189577e-06	1.0871284171e-07	4.5409209877e-08	3.07238705566e-07
è	0.027511371075	0.478257594492	0.475164431969	0.0156163095205	0.00344488744828	4.89967363192e-06	1.19784336603e-07	2.97665349526e-07	1.02608935169e-07
n	0.0257703326917	0.452938678164	0.381820437323	0.13757563184	0.00181637783943	7.7673423144e-05	5.02390822343e-08	7.62003339842e-07	5.78351795897e-08
a	0.0253046178972	0.195638843388	0.373587795774	0.184148538613	0.220881338046	0.000433620317715	4.37435197474e-06	8.18460379947e-07	4.91004131966e-08
m	0.0099544202324	0.0673188089627	0.224929547258	0.398718370871	0.297813806349	0.00124593093924	6.00278172491e-06	1.152107396e-05	1.6083218444e-06
b	0.00400960594413	0.0260806614876	0.110608656086	0.70390427029	0.141585825783	0.0134153003131	3.27007586416e-05	0.00034327143632	1.97392512815e-05
ì	0.00326070591471	0.0214282588292	0.225930137029	0.549264520097	0.177563758594	0.0220097314377	6.50488982139e-05	0.000448784288107	2.90715500938e-05
k	0.00291688943824	0.0183944442764	0.237374534676	0.566043436699	0.157445719531	0.0174597341459	4.66920874046e-05	0.000252672988702	6.58547430313e-05
e	0.00172717709608	0.00793595988547	0.0842345772253	0.506184377433	0.385025739844	0.014457121382	0.000177127173802	0.000182327109267	7.55844102771e-05
à	0.00366157418203	0.0100706100885	0.0462550450751	0.183272864344	0.686654389948	0.069616638794	0.000246693971267	0.000194612312789	2.75991346624e-05
t	0.015347968394	0.0159952246962	0.046956281025	0.254827181448	0.470295607983	0.192254152931	0.000222675827089	0.0039827683176	0.000118175246857
t	0.0165573973447	0.0108322676654	0.0329988460083	0.274548560483	0.255012193994	0.401991167644	0.0025241459657	0.00521760726253	0.000317836568952
i	0.0058956820449	0.0038061115018	0.0133961713361	0.101654299561	0.432753287998	0.399818602548	0.0403219251552	0.00199976796751	0.000354164676317
f	0.00245076086497	0.00173055931393	0.00563978744537	0.053876100587	0.441698449333	0.412676390849	0.0511183273851	0.0304331990458	0.000376444065439
i	0.00113240125166	0.00107275237464	0.00318623164846	0.0382540159957	0.360265303111	0.51277799695	0.0407596961284	0.0417654871486	0.00078612880848
n	0.000916850080553	0.00184474062821	0.00298892804949	0.0731474464652	0.376296927704	0.449468498983	0.0368809716895	0.0574046031829	0.00105102401949
è	0.000968307993518	0.00253073284274	0.00299478618316	0.0853729016217	0.222676492568	0.514481419661	0.0306853952098	0.137890432728	0.0023995107565
s	0.00313538879784	0.00316147604758	0.00453031356105	0.0684931333406	0.100816534189	0.58486849322	0.0309419457366	0.200687540909	0.0033651487855
t	0.00369390131595	0.00292491703253	0.00485789122035	0.0631400758469	0.0657681427297	0.65279449774	0.0252581662455	0.149297112303	0.0322652981285
r	0.00134787486865	0.00113500864084	0.00212630907345	0.022914471749	0.0544556509099	0.63064524258	0.0457507774152	0.0636673607677	0.177957364376
a	0.000799930022883	0.00056312802028	0.00113152702448	0.00829040373033	0.03826781797	0.368234689527	0.321449929138	0.0329494779226	0.228313138125
o	0.000554079060961	0.000275666692093	0.000515792391493	0.00279661745411	0.02323559679	0.140516896176	0.450117936379	0.272926838974	0.109060586575
l	0.00097669982032	0.0017444018227	0.0016325434805	0.0221599022814	0.0150766813967	0.091520606392	0.213128607126	0.612032892991	0.0417276578917
à	0.00112764558477	0.00226863050423	0.00206640686017	0.0288003417271	0.0134836682656	0.129059892131	0.117173177375	0.581941630997	0.124078611131
d	0.000810734472923	0.00168504986474	0.00177054055339	0.0184962875424	0.0102731155552	0.138230669377	0.0892198314583	0.581725476999	0.157788339377
r	0.000793098314308	0.00167062972158	0.00198711778446	0.0152495989475	0.00936197405173	0.111868325126	0.0928739594861	0.529454552333	0.236740768792
o	0.00118948736144	0.00118336257386	0.00147229429482	0.0055025462975	0.00665969015058	0.0726140153087	0.106512731162	0.240709477911	0.564156389597
</S>	0.00180186543072	0.00117881898693	0.00136204464741	0.00278929497125	0.00483652847529	0.0369897980544	0.080190907581	0.120942589656	0.749908144798
