 	non	mi	aspetti	che	non	vengo	</S>
m	0.0515623398	0.558064305	0.385910562185	0.004219147415	0.000205005505	2.97124745e-05	8.8336486732e-06
ì	0.0195058486667	0.575781515	0.394325312728	0.00898054913833	0.00136917090833	2.87161808667e-05	8.8335233126e-06
m	0.0107506796222	0.718281471667	0.257255579576	0.0116075797128	0.00199988620278	8.53991863222e-05	1.93763608591e-05
e	0.0225907844074	0.750826257222	0.207118638525	0.0182229082376	0.00111283523426	0.000105674465207	2.29073868497e-05
m	0.0245077169691	0.568383840741	0.358663891508	0.0349189494125	0.00169757004475	0.0117429702515	8.50864408466e-05
ì	0.0128555041564	0.325889161914	0.571005997169	0.0656300631375	0.00672757161492	0.0177795486505	0.000112158577616
n	0.0153284997188	0.297412613971	0.522637199056	0.123623607712	0.0145472098716	0.0262902501168	0.000160621753205
i	0.0133570989063	0.173068780324	0.341964409685	0.408332529237	0.0359371542905	0.0271675917723	0.000172414569535
k	0.0076668405021	0.0725957777747	0.204597903228	0.499464956412	0.0468646060968	0.166687863657	0.00212198870831
a	0.0050747397007	0.0363030297916	0.163825904076	0.479326652137	0.0902170900323	0.221735082552	0.0035174963361
e	0.0032112332669	0.0157378041639	0.065659141692	0.473375057379	0.333686766677	0.106365117517	0.00196493639537
n	0.0017522025723	0.0066681746213	0.0309854468973	0.224997134126	0.355950882892	0.373268427839	0.00637777031512
è	0.000731422077433	0.00258988103043	0.0156946961324	0.0838401763753	0.265116411631	0.61845147928	0.0135759564384
r	0.000874725162478	0.00153241496681	0.0078562063108	0.0349902126584	0.23869157121	0.69128847976	0.0247664288128
k	0.00673381942083	0.0122314743223	0.0109533242036	0.0291276337528	0.10049272607	0.600758193253	0.239702868271
o	0.0341032991403	0.0570672547741	0.0130779037345	0.0685211869176	0.10559681369	0.287081299751	0.43455227609
m	0.0445998623801	0.0713962015914	0.0159182662448	0.0784680513059	0.110128793563	0.35664463525	0.322844207363
e	0.02402845046	0.0354953474638	0.0143724289483	0.041551528602	0.0794645601877	0.485903745083	0.319183927788
</S>	0.01491266073	0.0195605691319	0.00753603677415	0.026038263051	0.0808635350938	0.434623822542	0.416465093894
