 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.949335545	0.0103654157	0.035015233	0.00514749478	1.393711348e-05	0.0001189403457	1.8853722e-06	1.4176524725e-06	1.0559424e-07	4.50475339e-10
d	0.6284505363	0.3302355657	0.0386812083333	0.00245939821333	6.22679601467e-05	4.27358529e-05	3.59895826667e-06	1.7493572725e-06	5.85288698533e-05	4.39233086281e-06
r	0.2445459714	0.578523855233	0.108979725111	0.0675955345044	0.000218896320049	4.61289181667e-05	4.12571581556e-06	1.9120854475e-06	7.79839821591e-05	5.85632415008e-06
e	0.120428960133	0.648017451744	0.134913624037	0.0962825321681	0.000217006367683	0.000106290626056	1.78895878185e-06	4.41109483917e-06	2.59992032457e-05	1.95217920645e-06
f	0.0450048289443	0.839680337248	0.055175317879	0.0597706157227	0.000236312626894	0.000113604372019	8.85378577617e-07	5.28488904639e-06	8.73025834323e-06	4.13998302943e-06
f	0.0221697825481	0.820171099083	0.0257720101597	0.115643742908	0.0157806357856	0.000443832990673	1.35944032621e-06	5.2414394488e-06	3.28114824774e-06	9.05633284314e-06
ò	0.014866679716	0.818520666361	0.0179419128866	0.127140032636	0.0209487286285	0.000565235571891	1.62834141874e-06	6.53692931627e-06	1.40335928065e-06	7.20700858155e-06
m	0.0167563511053	0.881984745454	0.0128455947955	0.080504499212	0.00744167294283	0.00030421931563	6.78070335247e-07	4.22780773876e-06	5.7307767495e-07	0.000157452306994
m	0.0167391106851	0.595472115818	0.00900599913183	0.151087856404	0.226934356348	0.00052717315521	9.12244059742e-06	4.67395437959e-06	2.15084253165e-06	0.000217415581331
u	0.00944818854503	0.206680070793	0.183587222911	0.297017002135	0.301377526683	0.00152614438507	0.000273131859532	4.4203949132e-06	3.76559161055e-06	8.25153779537e-05
e	0.00911250984834	0.0709643027843	0.31437920097	0.462296814045	0.106291572628	0.036336760695	0.000510830549844	7.76660367577e-05	2.68689683685e-06	2.76666863097e-05
m	0.00979051528278	0.0677866719281	0.191172373657	0.558172884682	0.0629671500427	0.108059966898	0.000335713298615	0.00111719448892	3.63018641228e-06	0.000593897373918
o	0.00841376392759	0.0655355330094	0.095640406219	0.537098144894	0.0605629933476	0.225496345633	0.00440077030154	0.00199322109631	7.20528940041e-05	0.000786791494639
m	0.00453920147586	0.0775387867031	0.0552661099063	0.432211888298	0.0540393867825	0.349277195211	0.00575607196818	0.0154123317988	0.000144576684668	0.00581446640155
a	0.00315821709195	0.0810727903677	0.0339289974688	0.319895262766	0.0536249395942	0.46360518507	0.0165187868571	0.0202659599996	0.000406074288223	0.00752374127718
i	0.00193371283065	0.0281680967892	0.0276302048229	0.213053947589	0.0420628931981	0.61474116169	0.022595350619	0.0468190043999	0.000449780231408	0.00254578430039
g	0.00107349799355	0.0178984917964	0.0144364978076	0.12128694253	0.0585375843994	0.65126363723	0.0100513505113	0.1223840048	0.000226216495803	0.00284173249813
r	0.000703765264517	0.0144138925321	0.0064656150692	0.0795573058433	0.0939207664665	0.546056049077	0.0160620621421	0.132082103267	0.103542776449	0.00719565449938
a	0.00102223763817	0.00716799477737	0.00519923742307	0.0460458909478	0.0854158288222	0.455602016359	0.0419400540474	0.210719636089	0.13841477975	0.00847229166646
m	0.00611857934606	0.0500984979258	0.0142127106077	0.0823183909826	0.0964503229407	0.380403078786	0.0379424709725	0.273753178696	0.0468080638167	0.0118946697222
m	0.00874534568202	0.0661515179753	0.0172926956359	0.0954238669942	0.196996924314	0.291255599595	0.0197902682808	0.220213422899	0.0307786242389	0.0533517242407
è	0.00932754679401	0.0373946846584	0.019659566312	0.0793194789981	0.261898594771	0.281954236532	0.0231610410936	0.1870805043	0.0265792750796	0.0736250464136
n	0.0144941282647	0.0329776852195	0.026047287104	0.0854199329994	0.248992288257	0.316382848844	0.0278301843645	0.176973801433	0.0153722543599	0.0555095704712
a	0.0120552954216	0.0194387804298	0.0185526302013	0.0535134913331	0.166183837586	0.261114922948	0.185915392121	0.171498493811	0.0650336137866	0.0466935888237
a	0.0054539456072	0.00700508083327	0.0112669772338	0.023586996111	0.0621132006953	0.204861937649	0.25259996404	0.32127131127	0.0841663705955	0.0276742630079
n	0.0027603496524	0.00496063087776	0.00831965597793	0.019153833037	0.0600033635651	0.17928427255	0.10947710478	0.530492053757	0.0361003563652	0.049448385736
g	0.00233989113413	0.00454200505925	0.00573577235931	0.0181950140123	0.0711009545217	0.14785818085	0.0914637216933	0.491012934586	0.0466880822884	0.121063465245
r	0.00203396061138	0.00250444028642	0.00366619808644	0.0100848396708	0.0517932995072	0.127825220283	0.101799424898	0.460347861529	0.102837750763	0.137107015082
à	0.000851195117127	0.00138437693881	0.00155658985215	0.0044215932236	0.0304629927024	0.081061547761	0.053485153766	0.40885656051	0.0888592338543	0.329060748361
m	0.0276756319857	0.0738396270563	0.0308314522741	0.0466546634079	0.0892789757675	0.0699951069203	0.0214778197553	0.245793216837	0.0316474838514	0.362806051054
m	0.0367708187619	0.0978375603188	0.0407025296447	0.0608291306693	0.112732366922	0.0625032966401	0.0131294081184	0.122145375746	0.0732929135838	0.380056651951
a	0.0149987348873	0.0332925249729	0.0171872844349	0.0238946390898	0.044672139574	0.0292546665467	0.0285994068728	0.0499846860487	0.195281071195	0.562834863984
</S>	0.0113108432437	0.0175211078365	0.0136882557174	0.0167764985449	0.025952723187	0.0257585082734	0.0433311134364	0.0369360390243	0.260301850597	0.548423051992
