 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.49676379	0.42430818865	0.0183522275	0.00492980985	0.05539602	3.0140941e-06	0.0001022250905	0.000100608202	1.466768242e-08	1.965133742e-05	2.443254845e-05	7.3012865e-09	1.03417534e-08	4.6645463e-10
n	0.19541554869	0.42252238563	0.3425579635	0.00588507748333	0.0334666792767	2.12040773333e-06	4.02121216667e-05	9.33427762345e-05	8.82648342e-09	6.631249388e-06	9.93001811667e-06	3.53530071667e-08	4.82609871333e-08	3.244248743e-08
è	0.065212140861	0.14111600527	0.774107397833	0.00833638069444	0.0111677970305	1.64885544444e-06	2.07475783889e-05	3.11292782146e-05	6.82404665333e-09	2.23759112533e-06	4.38880767222e-06	4.39286495889e-08	5.43872641151e-08	4.30257956745e-08
r	0.0218213881847	0.0475120880367	0.914255442611	0.0126230852315	0.0037560139851	1.00870064815e-06	1.78028157963e-05	1.04004864992e-05	3.28513206444e-09	8.07998469777e-07	1.92302053407e-06	1.71541257296e-08	1.8415550509e-08	1.45921806893e-08
t	0.00826204691823	0.0191849159789	0.920645874204	0.0483235414105	0.00323381447503	3.81848686827e-05	0.000288421304932	1.01121953587e-05	1.01464101021e-07	5.55480022326e-06	7.42746118802e-06	1.39062802432e-08	6.41003743233e-09	5.11518982177e-09
i	0.00384973995941	0.014395180993	0.666604324735	0.27420085047	0.040443296325	5.49832058942e-05	0.000400356058311	3.47106997862e-05	2.12986733674e-07	7.15991139775e-06	9.18095634601e-06	1.25063980811e-08	2.14152597891e-09	1.70834996929e-09
s	0.00147171979114	0.00974980274767	0.591943091578	0.345088568823	0.0513461850083	0.000171849678298	0.000185943056104	3.62832638477e-05	1.86089786225e-07	2.82867952258e-06	3.430749632e-06	5.04074343604e-08	3.66752922984e-08	6.05391773598e-08
e	0.00051254516638	0.00447077399922	0.521201943859	0.442001008274	0.0313061959028	0.000254918409433	0.000226402955368	2.24130238682e-05	4.80377237075e-07	1.44490254086e-06	1.73737987733e-06	8.39920014535e-08	4.82161079845e-08	8.01504544977e-08
s	0.00020699468346	0.00284332739974	0.44685819462	0.518412112758	0.0259894049676	0.00472781529314	0.000843389775123	1.92097021227e-05	4.05802274569e-06	5.47468338136e-05	3.16392143924e-05	3.52726474715e-06	1.89345382655e-06	3.75018784021e-06
e	0.000100117097153	0.00143835881991	0.407215026207	0.549309880919	0.0306083359892	0.00764295553105	0.00318157975837	0.000321200381541	3.93936505819e-05	7.78951942712e-05	5.07987414641e-05	6.95459691572e-06	2.51054380732e-06	4.97367350676e-06
t	9.1383575051e-05	0.00117424732664	0.312607936736	0.612347326973	0.0353191223297	0.028832720277	0.00705085045279	0.000507036003847	0.000168871288861	0.00131892959776	0.000433336930488	9.70138659719e-05	2.44436563676e-05	2.67445653956e-05
t	0.000559814841684	0.00542952270888	0.284613778912	0.502819808991	0.13441558311	0.053237228759	0.0106009504843	0.00264561610128	0.00091389167962	0.00308129243259	0.000990188576829	0.000608273331991	4.91166037892e-05	3.49319468319e-05
à	0.000677473758228	0.00656962505629	0.123227869637	0.43501438633	0.168152035703	0.230755501586	0.0210600561614	0.00393529226709	0.00601590442654	0.00265802137753	0.000864226558943	0.001022696844	3.39875952964e-05	1.29210123106e-05
a	0.000250409807076	0.00240722412543	0.0629753752123	0.306909198777	0.065188868401	0.306102857195	0.16272700872	0.0430031856557	0.0427934014755	0.00422434345918	0.00206949798631	0.001331889848	1.20872893988e-05	4.67094717287e-06
n	0.000186822205692	0.00133302126181	0.106337940404	0.228263292926	0.0288284618003	0.253003692398	0.240977502907	0.0611846678852	0.0570407348252	0.0135148258197	0.00698150099544	0.002318984016	1.28105787329e-05	1.57793664603e-05
d	0.00163634239523	0.00262320335394	0.120497641468	0.171358997642	0.0421174611001	0.246317770799	0.165932094302	0.0858575732951	0.116541749275	0.0339010852732	0.00899265473181	0.00409642933867	9.82153932443e-05	2.88122794868e-05
e	0.00206555069508	0.00273664636131	0.0487800893893	0.093480182214	0.0470276573667	0.149427116933	0.181141184767	0.145633527765	0.275291266425	0.0443364970911	0.00602226804394	0.00391126997956	0.000121926695415	2.48380094956e-05
m	0.00342342446169	0.00408062453044	0.0607606340298	0.0891330204047	0.0391800541222	0.128514852311	0.182192424922	0.128396679255	0.269225955475	0.084056157697	0.00692764808131	0.00334302352652	0.000638711462805	0.000126775374832
i	0.0038841867839	0.00451496634348	0.0643794952566	0.0843282242682	0.0354103053741	0.10455331477	0.167673928307	0.142041743085	0.280525675158	0.101323267232	0.00730790876044	0.00302486647551	0.000824936209268	0.000207163118277
n	0.0015211157913	0.00242725878116	0.0493570689989	0.0533597322227	0.0174281507914	0.203738552257	0.147652852769	0.142020340028	0.281345308386	0.080471073744	0.0141634833201	0.0059577974585	0.000340742871423	0.000216531576092
d	0.00360262383043	0.00444724292705	0.0528415449996	0.0562826250742	0.0200392382638	0.259174014086	0.0895223902563	0.112919209009	0.260360782795	0.0985389745813	0.01943976544	0.0130706401528	0.00881422940381	0.000946717868697
è	0.00414461404481	0.00431748597568	0.0267522717999	0.0358858994914	0.0189783022213	0.169092211362	0.0763701860854	0.099371135003	0.433601500932	0.0926089935271	0.01190574948	0.0128874473843	0.0120763432013	0.00200784525623
l	0.00185712008294	0.00217402049189	0.0530312854	0.0472738879638	0.00820599337377	0.145911603787	0.0740985340285	0.050223651001	0.446844626977	0.111115446509	0.0105924344933	0.0238823411281	0.0199233724671	0.00486566261874
a	0.00112601926098	0.0014763644073	0.0614492902333	0.0499923524546	0.00444021469126	0.0827844072957	0.0684825066762	0.048171417667	0.412327592326	0.181251788836	0.0280298538311	0.0316011237094	0.0224791473224	0.00638793670625
p	0.00045916570366	0.000654974445767	0.0304429465111	0.0241449109515	0.00209989404042	0.0420756197986	0.0554640425587	0.046175673389	0.399426707442	0.257992536279	0.0414487689437	0.0515315245698	0.0397831089408	0.00830013940208
l	0.000397845284553	0.000569581798589	0.020784739837	0.0174205056505	0.00165106842347	0.0321211639329	0.0330787578529	0.0316343326297	0.327828815814	0.23632315876	0.0295687766479	0.0651437568566	0.187567889647	0.015909625134
è	0.000397876154851	0.000482869392863	0.00804781682567	0.0089385158835	0.00171447392449	0.022911711311	0.030386085951	0.0319881178766	0.416597065271	0.16284227292	0.0195308818826	0.0454994629522	0.214771256549	0.035891612378
o	0.00063118854495	0.000622405407621	0.00461824772189	0.00575840962783	0.0019458604915	0.0159036674937	0.0378458326503	0.0286804156255	0.405884801757	0.18003869764	0.112660605294	0.0866019143174	0.0826022668497	0.0362056594593
k	0.000668075113317	0.00064801149254	0.0064800728073	0.00583290054261	0.0017402299055	0.00649198145457	0.0277584494834	0.0207878627618	0.214913620586	0.169013122547	0.144210289098	0.163255794772	0.215277370283	0.0229221984864
