 	la	casa	la	costruirono	i	muratori	</S>
o	0.927729715	0.040409625	0.0314775273	0.00032176965	6.1052203e-05	2.5022554e-07	2.84501715e-09
s	0.661798888333	0.211474265	0.126115982433	0.000542420983333	6.15014096667e-05	6.45611793333e-06	4.21603583483e-07
p	0.408906712778	0.358229331667	0.231967420811	0.000862279794444	2.52277833889e-05	8.41264811568e-06	5.61120957394e-07
ì	0.370578837593	0.400433200556	0.225560516937	0.00340458736481	1.82977666296e-05	4.32463430979e-06	2.00768469365e-07
t	0.237174476531	0.535544246852	0.222388505646	0.00487407545494	1.39987996765e-05	3.07185975326e-06	1.61737501045e-06
i	0.138273646177	0.459579378951	0.363931285215	0.037640864485	0.000571585073359	1.17944687442e-06	2.08557993915e-06
o	0.0902678115257	0.21855336965	0.428910051738	0.261180300162	0.00108395502445	3.81273006481e-06	7.04701401683e-07
f	0.0316172685086	0.0979226922167	0.305390227246	0.563496833387	0.000896786064817	0.000458219220022	0.000217955528754
a	0.0122491762029	0.0533135284056	0.177045942415	0.747217317796	0.00908415174494	0.000790512720007	0.000299343165918
b	0.00540407714763	0.0246447746352	0.0955276064717	0.858150625932	0.011764239615	0.00344850188667	0.00106011204497
b	0.00191999551954	0.0129498420784	0.0453730132572	0.714673325311	0.0162231435717	0.206507197629	0.00235344498166
r	0.000862540363513	0.00638735462613	0.0241367575191	0.559997175104	0.0486783045239	0.358071265876	0.00186659067722
i	0.00197398288784	0.00636648457538	0.0288478528397	0.657848925035	0.0973173348413	0.206971782825	0.00067359310974
k	0.00222757801595	0.0111109006585	0.0415114382799	0.777711391678	0.0891577559471	0.0778476128083	0.00043328447058
è	0.00219228459198	0.0140118792195	0.04677999876	0.797990430559	0.0822060663157	0.0551109386028	0.00170839712353
t	0.027253586864	0.0996947860732	0.146374694253	0.590086926853	0.0825669161052	0.0498779245343	0.00414518577451
s	0.0372328156213	0.129671933691	0.180852262751	0.369520478951	0.200591969368	0.0292405278448	0.0528900181915
a	0.0158450027404	0.0485524245903	0.0758828413837	0.221335188984	0.555742656456	0.0137941131483	0.0688477922305
n	0.0057511155768	0.0163419723401	0.0257515784946	0.0842462829947	0.528423517819	0.312575070249	0.0269105106768
e	0.0019586989856	0.00554322186337	0.00888755354153	0.0366085891316	0.29780720494	0.63793923675	0.0112554982923
e	0.0007276944752	0.00193888658112	0.00314132399051	0.0144283170772	0.214564063313	0.761140465583	0.00405925064743
f	0.000290250664533	0.000716417405373	0.00115270614684	0.00583436042573	0.0834468231043	0.906646741861	0.00191273213248
a	0.000266231397644	0.000367442936791	0.000615006865613	0.00385690497524	0.0700587347014	0.88155488062	0.0432807957108
b	0.000259244281681	0.000261498077264	0.000452157151871	0.00339336875841	0.0654918667671	0.87327469354	0.0568671667236
b	8.94077672603e-05	0.000107313115421	0.00018258772729	0.00188976113614	0.025252563789	0.950673064513	0.0218053303945
r	6.06504966534e-05	0.000144168946474	0.000187669529097	0.00190281586205	0.0240134785963	0.963397521504	0.0102937077982
i	0.00552190106222	0.00309801998216	0.00293551931637	0.00544585832068	0.142293633865	0.834858540501	0.00584653643273
k	0.00738669082074	0.00498590326072	0.00502870943879	0.0148032104402	0.237101201288	0.723792580167	0.00690172097758
a	0.0943120417402	0.0319177773536	0.0268604454796	0.0314119891467	0.240783433763	0.559672543389	0.0150417563259
t	0.124891395013	0.0505935671179	0.0465462604932	0.0370981113822	0.195364077921	0.525360864463	0.0201456841086
ù	0.063410088771	0.0449642750393	0.0438663408311	0.0381019834607	0.102164445974	0.678421908154	0.0290709367029
r	0.050050818257	0.0492196943464	0.0445919289437	0.0346306268202	0.081360218658	0.688340066051	0.0518066622343
i	0.0267349008523	0.0335986976488	0.0305418935479	0.0176195797734	0.0658552342193	0.46149481155	0.364154887411
</S>	0.0152260835762	0.0173362031244	0.0158066426239	0.0095297296367	0.0438867841096	0.233532775075	0.664681768705
