 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.65948765	0.0553402265	0.265166853	0.008979868663	0.000467330583	0.0105572766025	2.58115725e-07	5.5211202e-07
g	0.357275832333	0.0408653565	0.581609637667	0.00911810885433	0.000525353564333	0.0106013815342	1.41722709167e-06	2.89324957333e-06
r	0.182665999778	0.0775350955	0.731949219222	0.00366324488478	0.000597329374778	0.0035840980774	1.67393142389e-06	3.31140033344e-06
a	0.144229036593	0.206596651833	0.537817643074	0.109492532928	0.000659966904926	0.00120247265013	5.8846714683e-07	1.10762206796e-06
t	0.097885795531	0.194822020611	0.556246221025	0.144933397143	0.00567373258164	0.00040870125171	1.23154873945e-05	1.78096857038e-05
s	0.070180045177	0.144597390204	0.699694930342	0.0756164285477	0.00971199086055	0.00015949001057	1.63005600115e-05	2.33989845129e-05
a	0.040466746059	0.129112192401	0.476702220114	0.327604696183	0.0258757252869	0.00022361646019	6.9186445505e-06	7.86605299263e-06
è	0.014787800363	0.0476832723237	0.434291250038	0.386207338061	0.114500166429	0.0018932199934	0.000631110118517	5.85288220754e-06
n	0.00888069979767	0.0177587128312	0.420880386679	0.146352273354	0.400842612143	0.00413705283113	0.00111487365617	3.33935297358e-05
a	0.00689275476589	0.00806788117707	0.175094645093	0.144955269118	0.650288104048	0.013897487777	0.00076051248539	4.33317412453e-05
n	0.00281531628863	0.00325692920236	0.0649374558977	0.130540617506	0.772950084683	0.0221456735923	0.00326180867846	9.20993430818e-05
g	0.00539793429621	0.00631970884412	0.0379453266326	0.0756006586353	0.844336758228	0.0226607218641	0.00595955642615	0.00177930734769
r	0.0079753056654	0.010155767948	0.0369466008775	0.0792766712118	0.776350666076	0.0236838319547	0.0581081440087	0.00750300434923
à	0.00524261008847	0.00676933628267	0.0286035556258	0.0525722137373	0.593739322025	0.0168506709849	0.282954111336	0.0132682014497
m	0.115196617329	0.0526857317276	0.0983205552086	0.0285565369124	0.377520480675	0.00735778369497	0.310206267779	0.0101560568499
m	0.177008492443	0.0824613839092	0.123574030403	0.0434659646375	0.316429733558	0.035928350265	0.116833759926	0.104298293983
a	0.0855412561477	0.0434288951697	0.0477400390677	0.0520085182125	0.241076540186	0.338972733422	0.047441931142	0.143790047328
a	0.0294628137226	0.0156122049366	0.0165106546226	0.0307436149042	0.102077160729	0.678566911141	0.0702622548807	0.0567643615427
d	0.0115318824475	0.00563324125887	0.0085480058742	0.0110354967681	0.077045845243	0.500727711047	0.36349503496	0.0219827954142
r	0.0062862515825	0.00305761591962	0.00663894945807	0.00668330588937	0.097171870081	0.199881052349	0.492020271653	0.188260696938
e	0.0032776044275	0.00216684191987	0.00362343558602	0.00569483312979	0.0725721413603	0.124164388783	0.472058540551	0.316442205646
f	0.00209430320917	0.00113848789329	0.00295927262867	0.00263783744993	0.0572132121201	0.0719966065943	0.677999480184	0.183960753215
ù	0.00151136043639	0.000603425537763	0.00250558270956	0.00112086830664	0.0491890375067	0.0294691302981	0.814742213395	0.100858344405
m	0.0589035224455	0.0232393568793	0.0144054275699	0.00729969468555	0.0586272373022	0.0172870685327	0.749426891132	0.0708107840017
m	0.0780536986018	0.0307393630164	0.0181371175733	0.00927757705185	0.0607404828007	0.0125568019442	0.438382099711	0.352112815201
u	0.0289316736539	0.0127320305955	0.00717534187443	0.00690937950728	0.0232859003002	0.0434030457481	0.15002861567	0.727533971734
</S>	0.018565651327	0.00996962059775	0.00523522388722	0.00904622025364	0.0155909336501	0.077961017874	0.076125727485	0.787505585867
