 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.985361695	0.01395169065	0.000381451275	4.84121895e-05	0.0002489987285	7.74329395e-06	3.36835445e-08	1.91729415e-09	1.84006433e-10	2.88674725e-10
d	0.665942748	0.330870689317	0.00286901145833	0.0001729054395	0.0001145254565	1.341680795e-05	4.33416899383e-06	4.0432169775e-07	1.54382730403e-06	1.04728546506e-05
r	0.388784882333	0.578912329772	0.0311785090528	0.0007528358465	0.0003261890035	2.30089069833e-05	5.76264171261e-06	5.3805922553e-07	2.05835601003e-06	1.39636735167e-05
e	0.306240882778	0.588620843257	0.103779403018	0.0008775545055	0.0004567190345	1.66489188278e-05	2.44897421887e-06	1.88219703123e-07	6.86120023071e-07	4.65456076308e-06
f	0.119620346359	0.720446227752	0.155760934339	0.0038114631585	0.0003446014515	1.29750384426e-05	1.34365687796e-06	7.19325697077e-08	2.29349775031e-07	1.80905409203e-06
f	0.0468933392197	0.728226922584	0.206400118113	0.0172113843862	0.00105836742383	0.000208242870814	6.28182330987e-07	4.32994245692e-08	7.8525583177e-08	9.08492617343e-07
ì	0.0231040179732	0.723086327528	0.233571392704	0.0187655273287	0.00120311821694	0.000268773911871	4.31233966996e-07	4.01507111897e-08	2.761609728e-08	3.50783234278e-07
m	0.0185890718911	0.776229495843	0.190076264235	0.0143031833096	0.000689330914647	0.000107647202224	2.03850725665e-07	2.21219333966e-08	1.77194274477e-08	4.72542989992e-06
m	0.0160045613737	0.549142565281	0.369062988078	0.0632318637699	0.00141001783822	0.00114096538741	6.37746388555e-07	7.35593987989e-08	1.94593198159e-08	6.24823127664e-06
u	0.0122578615346	0.205948535194	0.688524096026	0.0867636119233	0.00498896561274	0.00151331120914	1.33382966285e-06	1.08964242933e-07	1.16936100886e-08	2.15429357121e-06
f	0.0117892040782	0.109776835165	0.643171812009	0.225703614641	0.00884340120425	0.000696390033047	2.86483698762e-06	1.27133730978e-07	3.72929951795e-08	1.57213068594e-05
ù	0.00529105859273	0.0896214083883	0.499504017336	0.395461338214	0.00951135906808	0.000583499214349	6.46215266254e-06	5.71915743659e-07	4.69286993932e-08	2.02400269655e-05
e	0.00373672796424	0.0441931818961	0.369055459112	0.431185499405	0.144876189023	0.00585950525812	0.00108070932322	5.99333874789e-06	1.70118850077e-08	6.75015284446e-06
p	0.00306510995475	0.0258946120654	0.179090749704	0.570572019802	0.209850325008	0.00972975775271	0.00166096399441	1.40684035826e-05	1.96505188421e-06	0.000120475715792
p	0.00213797715158	0.0225125886885	0.118428579901	0.688129493267	0.133697717003	0.0260518759176	0.0073752748848	0.00109407993386	0.000316475793361	0.000255973928597
ò	0.00176715365053	0.0125869968962	0.083655175967	0.737546817756	0.118923122334	0.0337881099725	0.0096070801616	0.00151181727795	0.00042721507712	0.000186491315199
r	0.00140206251684	0.0108038796321	0.0631968946557	0.780498085919	0.110578667445	0.0266529069908	0.00583484645387	0.00070127835265	0.000164437838373	0.000166915770733
k	0.00379719183895	0.0172595772107	0.0676230548852	0.754123191973	0.115597249148	0.0334819259969	0.00659760301796	0.00105338884422	0.000251449446124	0.000215360586911
e	0.00434350627965	0.0147291632369	0.0524237682951	0.511369007324	0.270650726383	0.117384436666	0.0253620993393	0.00329961271474	0.000279151806708	0.000158515367304
t	0.00398042165988	0.011045533579	0.0311467594317	0.344681539108	0.388938795461	0.176806008889	0.0395785104464	0.00356322346158	0.000106630212336	0.000152576940768
e	0.00357881754996	0.00972420187867	0.0222824680872	0.267506658703	0.334158418487	0.20480415963	0.136021163482	0.0217522797105	4.73893378787e-05	0.000124465216056
e	0.00167773684665	0.00336976688856	0.00818908183907	0.0995787275677	0.243084579496	0.218211489877	0.362807717827	0.0630068852368	2.95799389596e-05	4.44588696187e-05
t	0.00106901377222	0.00159640393952	0.00447919614636	0.0679030395226	0.149541323165	0.186387986626	0.524496999276	0.0635634874123	6.08475676532e-05	0.000901700835006
è	0.00043623999574	0.00089068710984	0.00268092787112	0.0526248505075	0.0893026517217	0.146916473875	0.584527616425	0.120711414804	0.000497419165884	0.00141171279834
l	0.00083652791358	0.00125661109995	0.00230122821271	0.0350964115025	0.0551725595739	0.106600666292	0.598813938808	0.192831128268	0.00376015128863	0.00333079828611
i	0.00103448888786	0.00138647142232	0.00225546921757	0.0271179889008	0.045843695858	0.0973555054307	0.444836319603	0.354720966089	0.0151664404295	0.0102826420954
n	0.000646998879287	0.000679097929773	0.00120473918586	0.0119231532003	0.0314605676193	0.0827294518102	0.313276379868	0.530975345363	0.0168698938098	0.0102343678785
a	0.000484169601096	0.000441229169924	0.000796600911953	0.00660879344343	0.0202925893064	0.0594861312701	0.238088126623	0.632026371788	0.0332993399366	0.00847668447283
d	0.00101833207503	0.00213585794997	0.00337260308732	0.0118074946911	0.0204507585355	0.0513883577567	0.156978995541	0.630510710596	0.112518209979	0.00981871599094
i	0.00118834584168	0.00270033572599	0.00423452888244	0.0135527429704	0.0203218041785	0.0475936285856	0.126212042514	0.518161946865	0.237102463326	0.0289322008303
v	0.00060608453056	0.002047584118	0.00370034794748	0.0122889177301	0.0146125293928	0.0316883488619	0.124291464838	0.449670888955	0.323575441109	0.0375183992768
e	0.000474720176853	0.00183970349933	0.00358608542916	0.0118731637234	0.0128527817976	0.0249629092873	0.117161098946	0.380842539652	0.402525657036	0.0438813354256
n	0.000553049092284	0.00306067325978	0.00308863645639	0.00777719105447	0.0101354712659	0.0169173487624	0.0853941636487	0.322861069884	0.507351042345	0.0428613649419
t	0.000648843690761	0.00401219358659	0.00318073588546	0.00676151101816	0.00819013348863	0.0112555833541	0.0665009408829	0.207908176628	0.672577604115	0.0189642707806
è	0.000516119783587	0.00234202859553	0.00165491642849	0.00302663662605	0.00363188937621	0.00503573971803	0.0252206543276	0.0948462785427	0.774447458038	0.0892782695935
s	0.0259707539545	0.0304320089652	0.0276679928762	0.041853290162	0.0362146922721	0.0638672740727	0.0406503491425	0.0776360625142	0.540903012679	0.114804589198
s	0.0343900982148	0.0394332912484	0.0362096410121	0.0547803691073	0.047374534224	0.0848474975576	0.0488101127142	0.0971513908381	0.352960664226	0.204042442399
i	0.0122074323016	0.0132490113495	0.0124084188774	0.0186095202224	0.0184195070413	0.0322170188525	0.0222191919047	0.093063234946	0.274023698075	0.503582957466
m	0.0050748185672	0.0048873781565	0.0048481824458	0.00699296980747	0.00902479051377	0.0145219696508	0.0123501171349	0.0857292463153	0.407122676025	0.449447796822
e	0.0020520082624	0.00207881073317	0.00211283960193	0.00305277433582	0.00406086530459	0.00693042221693	0.00751073744497	0.0771952054384	0.657822925342	0.237183376607
s	0.0104613646941	0.0146583162254	0.015838068654	0.0276506575786	0.0310003895682	0.053404019839	0.046304605715	0.137565505146	0.492221791781	0.170895245536
s	0.013265208458	0.0188711157318	0.020419189338	0.0358888956929	0.0399385412894	0.0688946222463	0.0589537839383	0.146584188382	0.439546923927	0.157637481845
è	0.0044463566619	0.00631813154193	0.00683794482167	0.0120314499953	0.0134612796258	0.0234070638454	0.0205101804194	0.0648133664607	0.453299814642	0.394874373948
r	0.00198106973653	0.00269268535531	0.00287996686289	0.00509221686277	0.0056307374046	0.0104319134118	0.0115506055465	0.0532241191536	0.482053814881	0.424462849649
a	0.00122962946551	0.00149412009644	0.0016053436643	0.00280435622426	0.00323401903487	0.00638453910393	0.0089979205155	0.0526612830512	0.44001196696	0.48157684155
</S>	0.000722093212755	0.00076420621522	0.00087227239715	0.00144677611713	0.00195557471744	0.00367688950196	0.00530516575775	0.0376176965256	0.25734255648	0.690296820775
