 	non	ha	mangiato	mai	un	rustico	</S>
e	0.807964865	0.124202086	0.03342088395	0.03441016601	1.6108837e-06	4.33030105e-07	6.92614375e-09
n	0.553020279667	0.266104422667	0.143067147983	0.03775640167	1.90129838e-05	1.81209529167e-06	3.09643328653e-05
è	0.215133384556	0.521942657556	0.245720132661	0.01713619449	2.42979462e-05	2.03012771056e-06	4.13116055084e-05
c	0.104580971519	0.636484969185	0.250411887554	0.00848772043	9.80785346667e-06	7.0206048052e-07	2.39068903895e-05
h	0.053207919173	0.712350889728	0.223986685851	0.0103936701433	4.18741232889e-05	8.0909832384e-07	1.81110315598e-05
i	0.0402852527243	0.532820769909	0.34768619195	0.0791145853811	8.62096910963e-05	9.21589874613e-07	6.07440490527e-06
f	0.0238535511414	0.233587755303	0.59161113065	0.15023109846	0.000299060463699	4.96881981538e-07	0.000416920405257
a	0.0091042727138	0.095112254101	0.55557644355	0.337189546153	0.00244105842123	2.17133452505e-05	0.000554714012286
m	0.00378569475927	0.039469135367	0.45929585785	0.471899182051	0.0238218794737	9.10848384168e-05	0.00163717741463
è	0.00290297000776	0.0342240921223	0.44358033595	0.469343314017	0.0474824388246	0.000234530729472	0.00223233277154
n	0.00557155700259	0.0444354173741	0.32276491865	0.485461041339	0.134662655275	0.000451933159824	0.00665247502385
a	0.00624754850086	0.0336603991247	0.174790767217	0.39742475378	0.372151005092	0.00767145611994	0.00805405265795
m	0.00448850226695	0.0190573503749	0.082196948739	0.287824834593	0.583918288364	0.0117333327066	0.0107807272026
à	0.00275851133898	0.0141104801916	0.0519549172463	0.230102398198	0.661596579455	0.0214887419022	0.0179883314009
i	0.00281722366299	0.00638480446387	0.0246275952821	0.170164216066	0.656860609818	0.122880391967	0.0162651241336
è	0.0117918087877	0.0112510751546	0.020740964294	0.114813715355	0.665296486606	0.158790932322	0.0173150303779
n	0.0605617952626	0.0954556370515	0.055578938098	0.125558935118	0.536651532202	0.072592153774	0.0536010057926
a	0.0676304164892	0.115255316699	0.0569913497153	0.0936896240827	0.256038973067	0.135665972591	0.274728331931
n	0.0226500531147	0.038605900515	0.0192697419211	0.0323476657376	0.120002593356	0.175914234197	0.59120979731
r	0.00765514688657	0.0130645711927	0.00670561142037	0.0118589504292	0.072827368452	0.375333474732	0.51255487577
ù	0.00256859236119	0.00437948912957	0.00227260030846	0.0040851858164	0.0296458281507	0.430743702577	0.526304615257
s	0.0098238935544	0.0172175546875	0.0109143358245	0.0143397560955	0.0554231873836	0.169956813526	0.722324471752
t	0.0122476097515	0.0215029547925	0.0137968507325	0.0177718390218	0.0642074873612	0.0842266261753	0.786246657251
i	0.00590584548383	0.0076225737275	0.00553091450183	0.00839428766393	0.0262612330204	0.126704618725	0.81958053575
k	0.00424094429461	0.0038621701425	0.00362678586728	0.00638095778798	0.0188326416735	0.162457592908	0.80059889525
o	0.00190594005287	0.0021930862475	0.00211255400109	0.00338278839599	0.0132957803578	0.142152120969	0.83495773175
</S>	0.000998278258435	0.00113162242375	0.00110809721854	0.001827834048	0.0079188873789	0.153858230485	0.833157065875
