 	può	che	sono	ancora	svegli	</S>
i	0.98854248	0.0106567482	0.000657994765	0.0001392421154	3.4932222065e-06	1.25492619671e-07
s	0.989790926667	0.00970545186667	0.000454955365	4.74719780517e-05	1.1655548249e-06	8.55526763377e-08
ò	0.945720962222	0.0402846686222	0.013977673155	1.63005740356e-05	3.89397873033e-07	7.24126383326e-08
z	0.906937754074	0.0727196245407	0.020327427185	6.51114921187e-06	1.31536095511e-07	8.646659119e-06
i	0.609212273025	0.378933899847	0.011678250195	0.000160754095571	9.53465890004e-07	1.39473697063e-05
k	0.208365760475	0.748027533282	0.0432731343983	0.00029609403519	1.34706062e-06	3.61958895688e-05
a	0.0722367071917	0.858509211094	0.0673464031328	0.00176322172506	7.95306734967e-05	6.49697078563e-05
ì	0.0261171579639	0.676969250365	0.293558686044	0.00319465477502	0.000106161703766	5.40860562854e-05
n	0.032776648988	0.414280053455	0.546476178681	0.00544163512501	3.91373716887e-05	0.000986336422428
e	0.0343913295627	0.263100194485	0.395608678894	0.298782285708	0.00598795883173	0.00212957007414
a	0.0128502687542	0.103754173495	0.246945145631	0.626381828569	0.00850760867724	0.00156099330071
n	0.0167496319181	0.0614991598317	0.353513761877	0.561833092856	0.00348908145908	0.0029152639429
k	0.0174541065527	0.0456914899439	0.296791644292	0.427294747619	0.198407036653	0.014360990781
ò	0.00617336375423	0.0173393401813	0.108887058431	0.36103768254	0.418682312218	0.087880280927
r	0.00336974254141	0.0136047089271	0.054544581477	0.297685727513	0.468256137406	0.162539113642
a	0.0024703470138	0.0119671797224	0.029979155059	0.180427890704	0.645185445802	0.129969937881
a	0.00815527553793	0.0211656579875	0.0243000875863	0.107713381768	0.759035671934	0.0796298659603
t	0.089140777846	0.102849689329	0.0589367425288	0.0916056389227	0.483881129311	0.17358599532
s	0.108975299249	0.113342698543	0.0566211590763	0.0464198706409	0.41342039177	0.261220555107
ù	0.0364397039463	0.0379574667477	0.0191609546721	0.021633974447	0.43547609059	0.449331785036
n	0.0125182274121	0.0126972359559	0.00656431658403	0.00829356818233	0.197243243697	0.762683395012
n	0.0045769209907	0.00432847478197	0.00247154408468	0.00721474786078	0.184289041399	0.797119281671
i	0.00295351515023	0.00258878305066	0.00152418350489	0.0114106882869	0.3835388738	0.59798398389
t	0.00287820971674	0.00194799655022	0.00114319433496	0.0089027820723	0.338966869267	0.646160967963
i	0.00169611750558	0.00067269169074	0.000547304611653	0.00334697450077	0.133761127089	0.859975775988
</S>	0.00119101040279	0.00035188765637	0.000389805105827	0.00196291250039	0.0924484825445	0.903655867994
