 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.99267198	0.00443100595	0.00256882155	8.913047e-05	2.145140365e-06	3.46996305e-07	3.8717435e-08	6.3501092e-08	4.53971201e-07	1.50619932e-06	2.3844319078e-07	0.0002265726313	2.6022715076e-07	3.1591727384e-07	7.14976265745e-06
ì	0.85441116	0.14137995745	0.00391090598333	6.10012116667e-05	9.69277208333e-07	1.87083787167e-07	2.70393446667e-08	5.1083656108e-08	4.45267768887e-07	8.21682153333e-07	2.3834751316e-07	0.000226526926141	2.6016569569e-07	3.15822028849e-07	7.14942572439e-06
n	0.75870972	0.233535445817	0.00763980946111	3.57698742222e-05	4.96586256111e-07	6.63037974223e-08	9.63264311223e-09	1.7160994144e-08	1.48765693109e-07	3.63480154244e-07	8.03348631537e-08	7.55136549687e-05	8.70172591333e-08	1.05349405712e-07	2.3874136442e-06
o	0.55591981	0.436870318606	0.00716203608704	2.13125427907e-05	2.84066398704e-07	2.46674915474e-08	3.56572948074e-09	5.81907232967e-09	4.97250865247e-08	1.27144627215e-07	2.76638485742e-08	2.51748131449e-05	2.93009204645e-08	3.5191860579e-08	8.00076278915e-07
ì	0.213366093667	0.782344639535	0.00423649306235	4.38610869802e-05	1.57509259568e-07	9.6439140558e-09	1.30500429358e-09	1.94849431489e-09	1.66105000356e-08	4.73446137717e-08	9.22133593205e-09	8.39285481504e-06	9.76699592531e-09	1.17306254585e-08	2.6669212056e-07
t	0.191108168222	0.759986513178	0.0486851547874	0.00021591441566	1.31045030986e-06	1.49356040186e-08	9.4431367786e-10	7.1468051163e-10	5.56132109087e-09	1.79355567239e-08	3.14558206837e-09	2.7977475305e-06	3.26313158484e-09	3.91115652142e-09	8.92367216601e-08
s	0.208669221074	0.684834804393	0.106134148262	0.000344134031887	1.67044687033e-05	4.24578733395e-08	1.18388245593e-08	4.6541860721e-10	1.91482701362e-09	1.46914713413e-08	1.12252145599e-09	9.32643596902e-07	1.0952409804e-09	1.30466212149e-09	3.00848967617e-08
e	0.105795622691	0.714605401464	0.179311792754	0.000264320090629	2.25056083344e-05	4.74178384465e-08	1.73069126531e-08	3.5522922907e-10	8.61295957873e-10	1.68161184471e-08	3.83148335863e-10	3.10894284264e-07	3.6554911525e-10	4.34890093659e-10	1.00283016338e-08
r	0.045482937897	0.563268420488	0.382312270918	0.00882938910021	0.000105579783545	1.18630753348e-06	6.5385896351e-08	4.07986481636e-09	2.17525040262e-09	6.27083618157e-08	1.50852110262e-09	1.04547022063e-07	1.78044804083e-10	1.54945422428e-10	4.83194278283e-09
e	0.0205268248657	0.399248400163	0.566619536973	0.0134333831334	0.000169427422515	2.03862367783e-06	1.63029632117e-07	7.82499360545e-09	1.19961494675e-08	1.91602053939e-07	1.89124806754e-09	4.7305665021e-08	1.16266685028e-10	6.1666425356e-11	3.09984842124e-09
k	0.00909799875523	0.262209171054	0.534106172324	0.191200230811	0.0031615710355	0.000215223801726	5.16787932404e-06	7.78647101202e-07	1.19149368156e-07	1.79089562465e-06	2.27365947823e-07	3.63978713403e-08	6.10758734201e-09	1.41089437253e-08	1.53951180847e-06
a	0.00489514888508	0.133518994685	0.592488937441	0.26403372527	0.00474591924517	0.000301140903242	9.16091057468e-06	1.14868512707e-06	3.84665789385e-07	2.93910860822e-06	3.04108645408e-07	1.57267454113e-07	8.20457248067e-09	1.87961203831e-08	2.0516525717e-06
s	0.0109990070284	0.113453844895	0.55300750248	0.31662317009	0.00502776564839	0.000814318990414	1.87889003249e-05	5.78901580236e-06	1.35026579646e-06	1.49684722694e-05	6.70572254603e-07	2.71966244704e-07	1.78722455269e-08	9.10323626024e-08	3.24352863261e-05
