 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.9737415	0.01566203223	0.004034974224	0.006275503325	0.00028569930425	2.4912734655e-07	7.77378247e-08	1.43496165e-09
t	0.935904466667	0.04560015241	0.016036692908	0.002348005925	0.00011015052625	1.07134473217e-07	2.33640701367e-07	2.14457504417e-07
e	0.905141255556	0.0764981228033	0.0173795644127	0.00093034651	5.00828180033e-05	5.91333758523e-08	2.83889019612e-07	2.85140462373e-07
l	0.926224018519	0.0576416331011	0.00601942730423	0.00979969077167	0.000163137556588	4.29195185006e-06	1.01126085257e-05	0.000137692702215
a	0.75334526284	0.221769824534	0.00726786015808	0.0168995000906	0.000510910165529	8.20841228335e-06	1.48849485086e-05	0.000183538941085
e	0.377249843613	0.454748278178	0.144628940053	0.0202768395302	0.00300871122184	1.23313704278e-05	1.37964921695e-05	6.12330978013e-05
M	0.168945567204	0.330754412036	0.185860289884	0.24716811851	0.0383667558406	0.00443683271681	0.0159609917567	0.00850707676303
a	0.172772565735	0.259801403322	0.105428449828	0.370446042837	0.0517045792802	0.0064772397056	0.0217392924856	0.0116304948543
r	0.152982005245	0.333379711107	0.144800863276	0.220031687612	0.115953277093	0.00306125150187	0.0246733730619	0.00511788475143
ì	0.074505092415	0.210984879702	0.269461574425	0.212821132537	0.199366389031	0.00364228210062	0.026487664354	0.00273102005048
a	0.0356734034717	0.0735537417673	0.352389994808	0.315674544179	0.207126249677	0.00439367500021	0.0101856051213	0.00100279781289
à	0.0202886284906	0.0254324360891	0.326233451603	0.332323391393	0.289085689892	0.00281243800007	0.00348931185377	0.000334642814637
v	0.0112973501635	0.00870411227337	0.209514214101	0.206306442464	0.251410266631	0.0417539008334	0.256992069095	0.0140215969525
v	0.00887317038783	0.00310421553479	0.070403205167	0.0859139558213	0.0976803905437	0.0833300136111	0.626642889698	0.0240521139842
r	0.00677338602928	0.0012625493136	0.0248332643557	0.0384471706071	0.0416987801812	0.134199731204	0.731066446566	0.0217186519947
i	0.00367413207643	0.000490485706533	0.0142624345186	0.069429815869	0.0650178050604	0.257699657068	0.562317125522	0.0271085479982
n	0.00499515485881	0.000257979745511	0.0106376138395	0.115006638623	0.113274828353	0.348347052356	0.384581461841	0.0228992535661
a	0.0111619242863	0.0010152876585	0.0308585229465	0.131906152874	0.170610836118	0.331214044119	0.27836748728	0.0448657120887
r	0.0321247524288	0.00124668006617	0.0369928417022	0.146631697625	0.159578315373	0.29459905804	0.256201602427	0.0726250320296
t	0.0324673822763	0.000498521822057	0.0129352380541	0.114575330542	0.0913972184577	0.324260929347	0.317945307476	0.10592006201
i	0.0115563907588	0.000379263017352	0.00940728211803	0.066527331514	0.0907547128192	0.335107856449	0.344212802492	0.14205433067
s	0.0044171516696	0.000288479414184	0.00777472712168	0.035508657338	0.0692679989397	0.257726088816	0.465800527497	0.159216363557
e	0.0015989304732	0.000138369666461	0.00529125445623	0.0150788233793	0.0411698429799	0.177437279605	0.597294042499	0.161991504519
m	0.000638233317733	9.3461743487e-05	0.00447183515208	0.0071448967931	0.0307286823266	0.115019002535	0.735967214166	0.10593669684
è	0.000303062386911	5.10898151623e-05	0.00197623325069	0.0033698039977	0.0137149624422	0.0707689791783	0.775822738055	0.133993110947
n	0.000432718183304	4.57598490541e-05	0.00117776953356	0.0027858753659	0.00842536181407	0.0589854570594	0.699621779352	0.228525260316
a	0.00109332642777	0.000215729771018	0.00133197262785	0.0036492820553	0.00622515160469	0.0408390193531	0.470947016451	0.475698486772
</S>	0.00148899041388	0.000387106385509	0.00200571211392	0.00421190062765	0.00667990430235	0.0275381676765	0.259101193226	0.698586993386
