 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.9702893	0.022698179	0.00360949905	0.003381808685	1.651527645e-05	4.60762291e-06	2.040534685e-08	1.13989694e-08	3.661790437e-09
ò	0.958720146667	0.0379235756667	0.00198611673333	0.00136277309573	5.791596409e-06	1.5476244596e-06	7.15362614667e-09	4.36065332993e-09	1.23726397328e-09
z	0.956600595556	0.0417532908889	0.00118532309444	0.00045828746721	1.96865835367e-06	5.203613068e-07	3.16792481222e-09	1.61620478324e-09	1.08543272737e-09
i	0.651958745185	0.311382920963	0.0343382819648	0.0022870342803	3.24767270429e-05	5.02195806267e-07	2.88641550707e-08	3.24011867108e-09	1.04444652479e-09
m	0.222867071595	0.449743116988	0.312213547322	0.0150588918601	0.000113977492348	2.43567083542e-06	3.0344638169e-07	2.50304618904e-08	6.10928519457e-07
i	0.077428617065	0.375518628996	0.518095439107	0.0285821472867	0.000360515427449	1.24736847451e-05	1.30509843723e-06	5.00159256301e-08	8.14400790652e-07
n	0.0329940146883	0.478784256332	0.435020719702	0.0509196824289	0.00221913026248	3.01195095817e-05	8.02833204574e-06	9.14449575188e-06	1.49219174811e-05
o	0.0165419041961	0.371704542111	0.472118413234	0.13360735081	0.00593757175416	4.63227185272e-05	1.19905146819e-05	1.22960411306e-05	1.96243022814e-05
m	0.0069154946987	0.16781643737	0.550701524411	0.26145612027	0.0128318829181	0.000211342970509	2.05391425606e-05	6.4581545902e-06	4.02158472148e-05
i	0.00371062768957	0.08039885579	0.52969337147	0.36358244009	0.022212838306	0.000317892563503	3.24512468535e-05	4.45571315673e-06	4.70845495573e-05
l	0.00813834168652	0.126916695263	0.487016857157	0.333120443363	0.0387395697687	0.000343494147834	0.000182912280618	0.000129028958679	0.00541264077034
ì	0.00950978531884	0.136920693754	0.438496719052	0.353522337788	0.0535665685896	0.000374845502611	0.000227025314873	0.00018083378456	0.00720117030235
s	0.00779009886295	0.056909348918	0.363009626351	0.486846962596	0.0814044861965	0.00139698916754	0.000122011902958	7.909172752e-05	0.00244139567969
i	0.00727055205432	0.0242278607727	0.210131812784	0.412134670865	0.336082088732	0.00782600558918	0.00143445924432	3.77672495067e-05	0.000854835389723
a	0.00765694878477	0.0102835756242	0.0765145942613	0.221891023622	0.661331429577	0.0187306935297	0.00313749541477	0.000169296019169	0.000285003174453
t	0.0158451612616	0.00669372230807	0.0430801764204	0.163320047874	0.738824509859	0.0283372545099	0.00328048203826	0.000468700513056	0.00015000399287
ù	0.0157295247539	0.00462596170269	0.0336410101401	0.143591047958	0.742733169953	0.0415660598366	0.00633931257942	0.0116489181944	0.00012505086029
t	0.131065884918	0.0117801273009	0.0383143357134	0.0981773946527	0.627221129984	0.0639404816122	0.00918307685981	0.0201526837315	0.00016490852943
t	0.167811401973	0.0138623952003	0.0369363915711	0.0747554628842	0.525994483328	0.128448463871	0.0366116846199	0.0142427472438	0.00133695850981
o	0.0566984813577	0.00526931973343	0.0151588131004	0.0446568160281	0.415378051109	0.210639594624	0.241357359873	0.0090639054146	0.00177763194994
p	0.0218344598192	0.00591929914448	0.0160631706101	0.0398201024094	0.317841783703	0.226480791541	0.313413701624	0.0575743171382	0.00105232378665
r	0.0101218467797	0.00617625104816	0.0170190584034	0.0411493614698	0.356193404568	0.182719743847	0.222647748875	0.159376435713	0.00459609105222
à	0.00362750236657	0.00316461424939	0.0080874125678	0.0216461774899	0.253200108189	0.154129247949	0.241584792958	0.280781088571	0.0337790290174
m	0.0269089363889	0.0360801396498	0.0832526290893	0.07566433883	0.171028179396	0.11473624265	0.171172537653	0.28140577619	0.0397511789291
m	0.034737788913	0.0463048297166	0.107513623963	0.09199878661	0.125808837132	0.127744130883	0.229689775884	0.178770735397	0.0574314508997
a	0.0120612120443	0.0158140250622	0.0367970837277	0.0331754635033	0.0539961833773	0.167311156961	0.470110591961	0.107125288466	0.103608996967
m	0.00476204227143	0.00583489541073	0.0133448710492	0.0130665301344	0.0301971424591	0.123266037654	0.434110170654	0.298726436155	0.0766918376557
e	0.00215679807048	0.00239088138358	0.00551419243973	0.0061753841448	0.0196426634864	0.0902154278847	0.374431120218	0.415570578718	0.0839029178852
t	0.0137593007035	0.00770381830786	0.0168882279032	0.0266115208149	0.0548436961621	0.120830129295	0.364365813406	0.306795042906	0.0882024642951
i	0.0176204246945	0.00942097737929	0.0206309526537	0.033190912037	0.0627213293874	0.106784096432	0.228502467802	0.432929874302	0.0881989864317
n	0.00633898845817	0.00326730790976	0.00714077243723	0.011468469011	0.0231504717958	0.046299972144	0.155319112601	0.652231171434	0.0947837314772
A	0.00253137680939	0.00119342361965	0.00263182314878	0.0041903854568	0.00964430051693	0.022427725648	0.0875445825337	0.799329860478	0.0705064764924
n	0.00317734259313	0.00088603308295	0.00118316690263	0.00164081413873	0.00388934135731	0.0102750445493	0.0399854251779	0.877644976826	0.0613177871641
n	0.00427789463104	0.00215728476098	0.00207499601754	0.00238688657958	0.00422535085244	0.0109690769164	0.0337799300593	0.695960732275	0.244167800721
a	0.00972291487701	0.010360339587	0.00645411233918	0.00833368595986	0.00989774808415	0.0221043243055	0.0504407336864	0.344010410758	0.538675733574
</S>	0.0159592749385	0.0175797717935	0.00980693866959	0.0130778004799	0.0142612240421	0.0304011336527	0.0632293138432	0.202399295379	0.633285266787
