 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.98594295	0.01234257725	0.000144262185	0.00139622417	0.0001507256713	2.2447672e-05	8.848281815e-07	7.5576215e-09
è	0.879258193333	0.11936027675	0.000706482785	0.000601993446667	5.28051418e-05	1.9835107e-05	4.695740915e-07	6.6868905e-09
l	0.700229757778	0.297156598917	0.00212562902833	0.000401921025556	5.71317044333e-05	2.46370943333e-05	5.575583905e-07	3.7778533565e-06
o	0.455922272593	0.491805616306	0.0517396500094	0.000440803025185	6.41922841444e-05	2.19713271111e-05	4.867069835e-07	5.03737581883e-06
k	0.194863068864	0.737056635435	0.0669815493941	0.000896461558395	0.000148381057381	1.49930822704e-05	3.42158477833e-07	3.86192151396e-05
a	0.0813203576213	0.881538958478	0.034934144189	0.00195128751946	0.000187335880794	1.47566043235e-05	1.06717347261e-06	5.21398272465e-05
i	0.0394980013404	0.614081321826	0.339833643063	0.00590880957315	0.000434606515265	0.000169017852108	5.48249744575e-05	1.97986743155e-05
M	0.0150935011135	0.531942142942	0.428873841722	0.00986594352438	0.0131122534384	0.000336133100703	0.000120964564819	0.000655197997805
a	0.0127979712378	0.587192597647	0.358570061275	0.0192928308415	0.0183128495795	0.000754919066901	0.000214262281606	0.00286450419927
r	0.0132419490793	0.314005545882	0.560609127092	0.0219398982805	0.0444923282932	0.0146366141223	0.0278388349272	0.00323571846642
ì	0.0152430690264	0.214339968627	0.435257404364	0.0974068134268	0.109355982764	0.0241576473741	0.0874519816424	0.0167871378221
a	0.0167453070088	0.173911941542	0.173614961121	0.310336134476	0.202953794255	0.0203092097914	0.0810847093808	0.021043961962
è	0.0115340969029	0.0805893141807	0.0659600881737	0.360976748159	0.356373054752	0.0628563912638	0.0546632069603	0.007047115663
n	0.0460563178676	0.142970476394	0.0245300944512	0.24715070272	0.415817698251	0.0719322156213	0.0451239777868	0.00641852220867
a	0.0554330500892	0.157214630665	0.00923477207707	0.165149637573	0.346751839417	0.205152137074	0.0363412477289	0.0247226987362
r	0.0196553053631	0.057598521755	0.00447789342569	0.098384399191	0.474816486472	0.260961866358	0.0399227705763	0.0441827742454
t	0.00797345085437	0.024858765785	0.00597393220856	0.0592896030637	0.467505160491	0.106095068786	0.118823076859	0.209480939415
i	0.00514961465146	0.012306295795	0.00638487026952	0.0464065910212	0.227766828497	0.129823225595	0.187409742286	0.384752819805
à	0.00390037061715	0.00742377392167	0.00261427921317	0.0376866666071	0.114906957499	0.175030391865	0.384331544095	0.274106005602
v	0.00196499070572	0.00494883029722	0.00108146394106	0.0170993281357	0.0810635671663	0.112764038288	0.484761071365	0.296316684201
v	0.0111467351686	0.0190566147657	0.000825481460353	0.0271635157119	0.0768640840554	0.0531781384293	0.443862943788	0.367902464734
r	0.0152157057229	0.0237647567219	0.000775330393451	0.0312882005706	0.0439875536851	0.0239240415764	0.529686667929	0.331357754911
i	0.0133631449076	0.015888409374	0.000754259904484	0.0182670248569	0.019987011795	0.0253063346255	0.362672145976	0.54376170497
</S>	0.0167333284538	0.016350141687	0.000988464052242	0.0147224114284	0.0128409357475	0.0360052423127	0.184931207988	0.717428302485
