 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.56602691	0.388481158	0.04458731785	0.00089190632	1.95847735e-06	1.07096766e-05	4.19341043e-08	2.92864758e-09	4.61272645e-10
c	0.247098536013	0.705049619333	0.0471544616167	0.000536616453333	0.000101688739917	3.76579842e-05	5.99802667143e-06	5.37250964486e-06	1.00667907097e-05
h	0.0903555086843	0.839795173111	0.0539661348722	0.0156446508178	0.000161521599972	4.83737840667e-05	8.10512765048e-06	7.16060065695e-06	1.34324534299e-05
r	0.0539470568948	0.845123257704	0.0765422116241	0.0242637471059	8.66091009907e-05	2.74492203556e-05	2.86768507683e-06	2.38700361871e-06	4.4879232792e-06
ò	0.0351013182983	0.895479685901	0.056973511208	0.012389148402	3.61015909969e-05	1.69624594519e-05	1.01178812228e-06	7.95805172079e-07	1.49600410511e-06
n	0.0148798709328	0.929149928634	0.0498606544027	0.00607922180067	1.69914313323e-05	1.20638336506e-05	4.12219799427e-07	2.65408741297e-07	5.9874734784e-07
o	0.0089365030776	0.623086944211	0.357199381468	0.0106239057336	0.000129208601777	2.34735373835e-05	2.02697748476e-07	8.84758061555e-08	2.99645448643e-07
k	0.00741877529253	0.38502626607	0.582839573823	0.0240969185779	0.000406722567259	0.000203121294461	3.71911563616e-06	2.9784521604e-08	4.89984523891e-06
a	0.00579711626418	0.30717614669	0.647545384608	0.036024628526	0.00264054332242	0.000801693531487	8.09628221205e-06	1.21618176547e-08	6.43358741014e-06
m	0.00512067958806	0.231298366897	0.688427631536	0.0574857295087	0.00700970900747	0.0101359185105	0.000306165387737	5.22365500182e-08	0.000215786804801
b	0.00572450199602	0.246347555632	0.516371867179	0.120050819836	0.0653584796692	0.0391481205035	0.00662380066258	1.19209485334e-06	0.000373690668267
è	0.00459678096534	0.160307283544	0.497230905726	0.196581179945	0.0924202698897	0.0401836165345	0.00846564582753	1.58216298778e-06	0.000212759670926
n	0.00640384282178	0.145652462848	0.512721451909	0.231176109982	0.0619095826299	0.0379086552115	0.00409682821584	6.13779005927e-07	0.000130482798479
n	0.00728129194059	0.120583325616	0.408871527303	0.298876709994	0.111115743543	0.0499775817372	0.00319020750528	3.12327921976e-07	0.000103319007826
i	0.00492624511353	0.0502919547887	0.252364279101	0.335590079998	0.228282787848	0.125484367246	0.00302497976843	4.85659253992e-07	3.47927222387e-05
è	0.00351412677118	0.0259683965129	0.1360518547	0.333513903333	0.222429085949	0.274758522415	0.00375186118948	5.54407111331e-07	1.16889178562e-05
n	0.0291043728571	0.0699279588376	0.120066066567	0.351714141111	0.12340706865	0.295920407472	0.00985003082983	3.2362047711e-07	9.66203409873e-06
a	0.0368826252657	0.0756549872519	0.0851019683223	0.23826798837	0.10779652955	0.411498385824	0.0447278949433	5.8917599239e-05	1.07445260329e-05
f	0.0125668262352	0.0262735177233	0.0315579813741	0.0990104854567	0.105339763183	0.611609545275	0.113363524981	0.000110758369746	0.000167627547678
à	0.0044906003784	0.0100133534911	0.0142076692247	0.0572885381522	0.127344031061	0.627489435092	0.155284664994	0.00325291704992	0.000628802029226
o	0.00170114617613	0.00361390780037	0.00648116240823	0.0348849069841	0.118226701354	0.517974798364	0.308546181665	0.00791908101664	0.000652120736409
p	0.00097726050871	0.00248752155346	0.00402897143608	0.0167660785947	0.0535646924513	0.376479732788	0.533670623888	0.00925389467221	0.00277120660547
o	0.000643014822903	0.00207553389115	0.00289673313203	0.00932247953157	0.0283273318171	0.275843534263	0.599773624629	0.0752012018907	0.00591651870182
d	0.000516206747634	0.00303607883705	0.00314188619734	0.00637284184386	0.0190096322724	0.290272484754	0.55481339821	0.108354263297	0.0144831564006
d	0.000570331635878	0.00362239794568	0.00341326753245	0.00553570728129	0.0186345324241	0.253066695585	0.504830632737	0.173588570432	0.0367378248002
h	0.000565632328626	0.00206107044856	0.00198374114415	0.00396132509376	0.0207392261414	0.112963733195	0.437684180912	0.384285250144	0.0357558276001
à	0.000523106669542	0.00143662681619	0.00137932918138	0.00325427836459	0.0153965767138	0.058774690065	0.366772686971	0.512887666715	0.0395750072
g	0.000709610466514	0.00480958573873	0.00267695642713	0.00525175312153	0.0214899082379	0.0591413716883	0.48510274899	0.378382558905	0.0424354524
l	0.0012834708555	0.00735723824624	0.00392377674238	0.00721039044051	0.0313098980793	0.0575500522294	0.56412703633	0.299502872968	0.0277351984667
i	0.0010875780285	0.00408609977541	0.00243851188746	0.00468048294684	0.0212046864598	0.0291392454765	0.357101437443	0.520891944323	0.0593699871556
c	0.000409207322267	0.0014323025018	0.000908560249153	0.00178144330228	0.0090833805866	0.0152918882255	0.360676937814	0.545947991441	0.0644683273852
è	0.000219591983522	0.000640520433933	0.000455672663051	0.000925673974093	0.0051149358622	0.0105756149418	0.359987379271	0.53508452048	0.0869961374617
a	0.00261796603451	0.000717357761311	0.00255259552102	0.00213577837803	0.00438123262073	0.0127512071806	0.159275859757	0.550003073493	0.265564942487
</S>	0.00500455951725	0.000940534730656	0.00469231096051	0.00345835583902	0.00555083381037	0.0186526685903	0.113760729878	0.451194136746	0.396745871244
