 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.287114257	0.711933	0.000871456635	6.40646775e-05	6.73750958e-06	1.0425763055e-05	9.003748485e-08	2.7707182e-08	3.5471934e-10	3.3863455e-10
i	0.134648843333	0.862882066667	0.00240893390167	5.3475224e-05	2.7243175e-06	3.93696582167e-06	3.02955461167e-08	1.66882966667e-08	3.05481743333e-10	2.52258067935e-10
i	0.0470410658577	0.946797188889	0.00561670180056	0.000540328112833	2.24028055333e-06	2.42505607389e-06	1.03997905456e-08	1.16485375556e-08	1.56436161111e-10	8.637493058e-11
p	0.0158252186859	0.70767134963	0.146161722267	0.129978698471	0.000330356032651	1.97445613913e-05	6.69374297422e-07	4.42637329852e-07	1.35239301287e-07	1.16264400672e-05
à	0.00652019304863	0.582778536543	0.224831477422	0.185352392157	0.00047343060755	2.67736965638e-05	8.92115561807e-07	6.21731906617e-07	1.8025702178e-07	1.55018938793e-05
s	0.00405974178288	0.679881778848	0.237471725807	0.0782415413857	0.00032285725585	1.37849296213e-05	3.76056776602e-07	2.98204838872e-07	6.0116752734e-08	7.86136481668e-06
t	0.00426134319429	0.489272632949	0.473270451936	0.0322718953619	0.000875762475283	4.03080212071e-05	2.14929011887e-06	1.57365093957e-07	2.00546609763e-08	5.314537524e-06
a	0.00550231706476	0.423191784316	0.527642707312	0.0359572020206	0.00757081279176	0.000129665619069	3.71562793962e-06	6.15797357857e-08	7.0733124011e-09	1.77155168687e-06
ì	0.00370106360025	0.344427138439	0.284436445104	0.35802549734	0.00927717873059	0.000129160696023	2.29341132987e-06	6.47309775395e-07	2.85673928703e-09	5.90569599151e-07
c	0.00147063259542	0.184642349813	0.166597687701	0.634489379113	0.0125446770435	0.000243630921674	2.90701475996e-06	8.09082425847e-06	1.47117921568e-09	6.47072642814e-07
h	0.00160927178181	0.251713063271	0.241152039234	0.467243969704	0.0375895190145	0.000648909107225	3.114339572e-05	1.14250632528e-05	9.24164517189e-09	6.68993681105e-07
e	0.00190393319394	0.21582192609	0.205179123745	0.243472183235	0.329116783005	0.00438723490241	0.000113277143907	5.33884265427e-06	1.82807790573e-08	2.29445819868e-07
t	0.00169044776465	0.117690635363	0.127329678582	0.132247667745	0.605991027668	0.0142413423008	0.000631774514636	0.000156347230621	1.66472646858e-08	2.11153427326e-05
e	0.00114760228322	0.0788716315543	0.095961145194	0.113499892582	0.676126152556	0.0329260687669	0.00121497247155	0.000224074275207	4.06579904229e-07	2.80754332075e-05
l	0.00053843792274	0.0345774232848	0.0580746707313	0.145604420861	0.715435674185	0.0407252852556	0.00185576672385	0.00180593288007	9.8377170141e-07	0.00138139583003
ì	0.000372777820913	0.0201923173283	0.0465773135104	0.268666936954	0.623352804728	0.0331570710852	0.00307422774128	0.00277062919336	2.23501410047e-06	0.00183370047791
s	0.00129969628697	0.0262151386761	0.0404581511035	0.249905512318	0.602209001576	0.0608785173617	0.0156250217471	0.00259095573112	2.29728676682e-06	0.000815728427203
o	0.00159962497566	0.0275126751587	0.0367038622012	0.0896777631727	0.529301777192	0.249866632454	0.0625524645824	0.00229482704371	1.27889689889e-05	0.000477592690734
n	0.000606261738553	0.0101472177862	0.0128803071004	0.0363321534576	0.433823422397	0.371608750818	0.0939135715275	0.0404609189146	2.37581719963e-05	0.000203661198578
t	0.000683106646184	0.0056404613954	0.0070082567668	0.0276874474859	0.443516480799	0.327818240273	0.130729850509	0.0567359463049	4.81109973321e-05	0.000132103962859
a	0.000723651422061	0.00350185351513	0.00454857719893	0.0192762835953	0.319204001933	0.388399130091	0.23419826017	0.029507580435	0.000541720455777	9.89194576197e-05
