 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.90118843	0.0982592475	0.000471274995	7.3362411e-05	7.4901749e-06	1.9757328e-07	3.514385225e-09
i	0.845020926667	0.146844400833	0.007995575645	0.000105472259667	3.32229539667e-05	3.96975713333e-07	3.41568261833e-09
k	0.502618701522	0.328678906944	0.168454537882	0.000117515885556	0.000118181584656	1.53483748111e-06	1.06098828512e-05
à	0.188511876474	0.500278702315	0.310940832627	8.8620128852e-05	0.000163503134885	2.3355250937e-06	1.4145975155e-05
n	0.100316224158	0.552420967438	0.346904814209	0.000209360090951	0.000140793354962	1.86953726457e-06	5.9953142563e-06
n	0.063393883386	0.427032912479	0.505880881403	0.00354947544032	0.000138312154987	1.24766765486e-06	3.27898996193e-06
i	0.063296784462	0.23024032416	0.663367227134	0.0424774591468	0.000616197008329	9.0497245162e-07	1.09507770998e-06
e	0.051048424754	0.09397678872	0.791264642378	0.0536920657156	0.0100032541694	1.44541643839e-05	3.66314107927e-07
A	0.0184452508847	0.03685972324	0.893474467459	0.0225070759052	0.0284362740565	0.000276946631461	2.45322334409e-07
n	0.0296681263282	0.0423635354133	0.80421517582	0.0283329666351	0.0940489246855	0.00136384201049	7.4109853848e-06
n	0.0380030991094	0.0483606228044	0.54421752194	0.213891995545	0.153659208228	0.00179670167016	7.08307641283e-05
a	0.0190277730365	0.0233230083348	0.26440783748	0.444444341848	0.247618329409	0.00104587907672	0.000132830688043
o	0.0073508339145	0.0079861590086	0.09101517886	0.337951047616	0.55147562647	0.00412872024557	9.24490534477e-05
s	0.0037341121405	0.00430377029987	0.0329588841533	0.126810918539	0.795933842157	0.0360196687485	0.000238802401916
à	0.00252387085083	0.00307359251462	0.0135076957511	0.0561038148463	0.822911230719	0.101503062916	0.000376730690639
m	0.00101592396761	0.00118512013287	0.00545672961703	0.0239020796154	0.74518288024	0.219265700972	0.00399155852021
b	0.0455074324692	0.0355970090576	0.031246771539	0.163861208205	0.49077532008	0.215681820324	0.0173304468401
a	0.0760096274897	0.0493187890192	0.040928154713	0.245321637402	0.36379813336	0.105272043441	0.119351610947
p	0.0442150011632	0.0238176533397	0.0210951584377	0.127942505134	0.371872957787	0.26130506448	0.149751618649
o	0.0202516663877	0.0138300958132	0.0137111771459	0.0685444440447	0.360536632596	0.35800507816	0.165120887883
r	0.00946576772923	0.0060862566044	0.00672433348197	0.0402904009482	0.338882610865	0.431207449387	0.167343162628
n	0.00484813730974	0.00395154416813	0.00527203069399	0.0225118775827	0.260527586955	0.545547336462	0.157341440876
ò	0.00330284065658	0.00293676635604	0.00418772716466	0.0167992931942	0.174514256318	0.441567808821	0.356691276959
</S>	0.00199677295829	0.00184586912802	0.00274745883233	0.0097532545971	0.110844364159	0.38186801941	0.490944253479
