 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.99059095	0.00511163615	0.00408427685	0.0001696653325	2.53400425e-06	6.82770605e-07	1.93174828e-06	1.37880352e-05	3.2382628595e-07	9.5631595485e-06	3.0099859075e-07	1.43820789653e-05
ì	0.84259305	0.150745990383	0.00647591045	0.000149647329833	1.39224024e-06	4.79645807667e-07	1.82819609e-06	7.1250372e-06	3.23699745148e-07	9.56253067096e-06	3.00747395461e-07	1.43818503926e-05
o	0.469490739333	0.524656073461	0.00577667657667	6.35502143443e-05	5.50006595133e-07	1.65351027736e-07	6.37647048e-07	3.396659008e-06	1.07901718939e-07	3.18752189097e-06	1.00255319567e-07	4.7939502056e-06
ì	0.165681579444	0.831209571154	0.00306590251889	3.85955278481e-05	1.94074605178e-07	5.5641850692e-08	2.13129623433e-07	1.156688861e-06	3.59680052323e-08	1.06251214319e-06	3.34240848367e-08	1.59798350175e-06
s	0.239299580148	0.728985053718	0.0314642622396	0.000248413490283	1.03456865006e-06	3.2015710164e-08	7.18698315777e-08	4.17301992333e-07	1.26806860049e-08	3.54213979388e-07	1.11549695302e-08	7.56722229853e-07
s	0.303449660049	0.617997987906	0.0780784787465	0.000436862460094	3.580453855e-05	1.08280557721e-07	3.26896628592e-08	4.35555039111e-07	5.49656573497e-09	1.1811364299e-07	3.7325606744e-09	4.76302702175e-07
e	0.152365725016	0.721704015969	0.125583036249	0.000299014803365	4.736897525e-05	1.24417904907e-07	2.23634039531e-08	4.33488313037e-07	2.63088102499e-09	3.93740397968e-08	1.25327895813e-09	1.5876864206e-07
r	0.0632820823387	0.714381058656	0.214904015416	0.00735532970779	7.376926415e-05	1.6010105273e-06	2.12854669651e-07	1.72676415101e-06	6.91101678833e-09	1.38710706446e-08	5.9032364471e-10	1.72716089798e-07
e	0.0280300287796	0.605278389552	0.355835925139	0.0107484053359	0.00010086185905	2.45420804243e-06	8.38350989884e-07	2.96053605034e-06	9.23230216278e-09	5.94543451487e-09	1.0612899649e-09	1.7736828092e-07
k	0.0131094774265	0.384225243184	0.406329741713	0.193633933212	0.00235067346735	0.000235142465114	8.60814029663e-06	3.33713250168e-05	1.00835431895e-06	2.25415986716e-08	9.7685627883e-09	7.28320125513e-05
a	0.00722941180883	0.194623067728	0.530268447238	0.264044544404	0.00335370002245	0.000320023395038	1.57943390989e-05	4.65597216723e-05	1.36679253298e-06	3.79932088905e-08	2.43357605961e-08	9.7050309386e-05
s	0.0136128301029	0.147325405909	0.519354742413	0.313310681468	0.00391567887415	0.000927868538346	5.4072983033e-05	0.000244640990557	2.46991200433e-06	2.2443688563e-07	7.7544038532e-08	0.001251321855
ì	0.014934583411	0.091613530303	0.288002380804	0.595962127156	0.00587427962472	0.00159114071278	6.98821296777e-05	0.000312785657519	2.81976564478e-06	3.0285868521e-07	1.11223794844e-07	0.00163607915454
m	0.008865906847	0.0440382617677	0.223167020268	0.705025809052	0.0155986300416	0.00234408197093	7.07491385592e-05	0.000338892513173	1.68469209159e-06	2.89206528403e-07	3.10765936948e-07	0.000548396435389
