 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.91504828	0.0227875463	0.06141002495	0.000632597105	0.000102965235	1.743210235e-05	1.09630045e-06	9.23209715e-09	2.12048544e-08	1.1676965915e-08	2.13505325e-09
n	0.58413758485	0.3534211381	0.0619339439833	0.000386772423333	9.9894293e-05	1.6920654674e-05	6.6999072e-07	6.623433805e-08	4.36307841333e-08	2.85748371197e-06	8.83312992167e-08
e	0.194992167213	0.755475279367	0.0493190803278	0.000160711960111	4.26884308667e-05	5.779975132e-06	2.69424729e-07	7.96066510055e-08	3.78162085678e-08	3.79843265557e-06	1.1582970882e-07
v	0.0652326129532	0.878629893122	0.0556089621093	0.00048461227737	4.02747254889e-05	2.05336864633e-06	1.97565905333e-07	2.6614058784e-08	1.26955232359e-08	1.26617318708e-06	6.62237920208e-08
ò	0.0218817872533	0.926759447707	0.0506458480364	0.000668318239123	4.30360548296e-05	8.15047024443e-07	2.16031908444e-07	9.06202550133e-09	4.42880871197e-09	4.22086650339e-07	4.9688269161e-08
ì	0.0074398988411	0.847110065902	0.144844951345	0.000541764239708	6.24723312765e-05	5.15803498148e-07	1.60205086148e-07	3.19303390378e-09	1.68951568066e-09	1.40695611778e-07	1.6563003974e-08
c	0.0026805860037	0.700745935301	0.288674077115	0.00770328372657	0.000194880767092	3.05171356049e-07	8.52539682049e-07	1.56565195793e-09	8.63080003553e-10	4.69143977576e-08	6.20572370909e-08
h	0.00128418798123	0.463636791767	0.513720535705	0.0210184649089	0.000335845649031	1.04812404202e-06	3.06853046068e-06	2.73615721931e-09	4.74910244452e-09	1.5654058529e-08	7.72600153236e-08
a	0.000741223087077	0.192394409589	0.770193631902	0.036385053303	0.00027570151301	6.83169001401e-06	3.12613432689e-06	2.78936109644e-09	7.26405204817e-09	5.21815367213e-09	2.57925546037e-08
d	0.000471756652359	0.126930302196	0.670155453967	0.183509384434	0.0187861123343	1.28438236713e-05	0.000124054397416	5.52489668555e-08	2.13913299161e-08	1.9287092087e-09	9.98953059807e-06
ò	0.000339113477453	0.118074205732	0.535243541322	0.317642031478	0.0284858874448	2.73152198904e-05	0.000174339095472	1.66424765619e-07	7.56848353054e-08	8.651221629e-10	1.33108904468e-05
n	0.000583113009151	0.064618480244	0.448636060441	0.458505747159	0.0273773701483	4.52716152968e-05	0.000228940328157	2.52428755206e-07	1.18726981768e-07	3.57163467633e-10	4.66251589643e-06
t	0.000945052469717	0.0366271574147	0.256278780147	0.658854929053	0.0465150950494	0.000334366204432	0.000441814919386	5.44646031735e-07	4.77088087256e-07	1.70767651878e-10	1.78802749148e-06
a	0.00121643432324	0.0158115019716	0.166222660049	0.667719876351	0.0900318500165	0.0582431613515	0.000748186406462	1.97024984391e-06	3.71694582909e-06	8.82088593293e-10	6.1222568416e-07
s	0.00100913502108	0.0071812809572	0.089899945683	0.574105808784	0.245639063339	0.0777192354838	0.00439122403549	3.38582264813e-05	6.43886077636e-06	1.17269636644e-08	1.39838437224e-05
ì	0.000389679908427	0.00476316228573	0.0343487772943	0.385537546261	0.54095223778	0.0278907298613	0.0059584252785	0.000111972495494	2.88553634255e-05	6.37057722215e-08	1.85781122775e-05
n	0.000386390224209	0.00767444026191	0.0182308118314	0.23347533542	0.71471588926	0.0163547666204	0.0089703863595	0.000143311091831	4.18134411418e-05	7.15512417405e-08	6.80966482917e-06
d	0.00126354810807	0.0116571664206	0.0240224659438	0.23417341514	0.67826421642	0.0342139958735	0.0160532497865	0.000296810843944	5.00071803806e-05	4.34490982468e-08	5.09276210972e-06
