 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.9813803	0.0184298235	0.000138382247	4.48338595e-05	6.60479295e-06	2.6766285e-08	2.2106111e-09	5.64941615e-10	2.0086427e-10
s	0.8913195	0.108351496167	0.000289768567	2.83154235e-05	3.85338695e-06	2.2972581e-07	8.551308574e-07	5.70158100998e-06	2.91716632057e-07
o	0.86970912	0.129922514056	0.000337068791333	1.97416943333e-05	2.17164136667e-06	2.9245478901e-07	1.1384990112e-06	7.60163647721e-06	3.88844135019e-07
t	0.625504107	0.371716586685	0.00169265319944	0.00107716618728	5.64599517222e-06	1.98707702013e-07	3.90479843467e-07	2.53497248402e-06	7.05784156006e-07
r	0.546197082667	0.449352791462	0.00290469753315	0.00150994317909	3.33768607241e-05	2.57159820671e-07	1.41351205156e-07	8.46084349694e-07	8.11435747523e-07
a	0.742042827556	0.224108076387	0.0313122053111	0.0023912946097	0.000143925316908	1.01428007356e-06	6.3274618052e-08	2.82029783733e-07	2.70492405352e-07
ù	0.476217694719	0.471628142129	0.0440644396037	0.00791009463657	0.000177894130969	1.43683433452e-06	1.01988546017e-07	9.40433260945e-08	9.30793791067e-08
d	0.164636792273	0.75872168071	0.0410282277012	0.0354537395455	0.00015744798899	1.49298715484e-06	1.46054315339e-07	3.15482580335e-08	4.70899143036e-07
i	0.0633019672577	0.541538461237	0.321728202567	0.0728929098485	0.00052918743633	8.57376028495e-06	1.33254023113e-07	1.06860205643e-08	5.93944758693e-07
è	0.0260574996192	0.278692254746	0.495595884189	0.198508213283	0.00113173097878	1.40648607617e-05	1.77990749038e-07	3.5711387939e-09	1.98187730262e-07
n	0.0188328160731	0.281985984915	0.31724973473	0.379544114428	0.00236244199293	2.37373805872e-05	6.89119873013e-07	2.26106068397e-09	4.77865143104e-07
g	0.0178332880244	0.224432441638	0.266491841577	0.483898761476	0.00688595519764	0.000450529510862	6.33567582434e-06	1.98939127466e-09	8.05566361035e-07
r	0.00953281134147	0.115054157213	0.336766527192	0.527435520492	0.0100659203992	0.00111214437029	2.96781069414e-05	6.91556054716e-08	3.16469323368e-06
a	0.00580472078049	0.0497387402043	0.307493922397	0.451980413497	0.164238391133	0.0206109376234	0.000128932425647	9.88727791572e-08	3.87525095456e-06
m	0.00829578026016	0.0343122588681	0.193456407466	0.484725894499	0.250485520378	0.0284821352078	0.000230771548549	1.73265197052e-07	1.10858101949e-05
m	0.00724447557339	0.0305822487227	0.121292524155	0.6240065715	0.177793456793	0.0329608167359	0.00597742548285	2.09785299324e-05	0.000121529732732
è	0.00287679821113	0.0135359653409	0.124931623052	0.6699422005	0.143076085598	0.0375359112453	0.00791591511762	2.80609167775e-05	0.000157463366577
n	0.00430927060371	0.0160141261136	0.137115067684	0.679053066833	0.131984318533	0.0279151930818	0.00351507972921	1.01601654258e-05	8.3746132859e-05
o	0.00480478732124	0.0152883371179	0.0833959918947	0.450570054944	0.302522712844	0.138282491361	0.00508090164307	4.1066955086e-06	5.0625741243e-05
p	0.00290848866041	0.0100227311193	0.0402579656316	0.289079927648	0.432869700948	0.20167422712	0.0224978815477	6.10144505029e-05	0.000628022435704
u	0.00208213950014	0.00828291975443	0.0253497688772	0.244362032549	0.458666860316	0.226020475707	0.0343262951826	8.72005528343e-05	0.000822289471135
s	0.00593526384671	0.0289340656328	0.0208504882924	0.32024941085	0.396325316772	0.202159560236	0.0232624193942	6.46056982781e-05	0.00221890318295
s	0.00746538691557	0.0367186596776	0.0227362174308	0.376747100283	0.338120525591	0.189648731745	0.0253980294647	6.42647587594e-05	0.00310111939432
è	0.00280504079852	0.0132497370925	0.0132157656436	0.177903485761	0.337705281864	0.358471210582	0.0935302524882	0.00115306913425	0.00196617059811
n	0.00111614655951	0.00602036743083	0.0063787363812	0.0749684509203	0.243209163955	0.403276123527	0.257009310829	0.00253421317808	0.00548747966604
a	0.000562878119837	0.00354504360761	0.0037260756204	0.0364690949401	0.181211124652	0.398810617842	0.367247576943	0.00201694110603	0.00641064392201
p	0.000824876839946	0.00234974066654	0.00376308390013	0.02237206028	0.155352918217	0.367612495947	0.436121552314	0.00863047008201	0.002972827574
o	0.000899993076649	0.00195880658485	0.00380198275671	0.0179395810267	0.127741566072	0.325833988649	0.496368020771	0.0222165500273	0.00323952599133
è	0.000782232722216	0.00159335105762	0.00268631204224	0.0151426769422	0.145021448691	0.346568766216	0.463016930257	0.0223883543424	0.00279990938378
t	0.00239388447407	0.00592675185254	0.00523441688075	0.0177624719807	0.137192554564	0.270247365405	0.518132810086	0.0329551357808	0.0101545886146
a	0.00248985795969	0.00644611436601	0.00484711219692	0.0102873320936	0.0666397895213	0.175696307135	0.636454256695	0.0366057095936	0.0605334875382
d	0.000889085501563	0.00222325187717	0.00180008671564	0.00389901016453	0.0298910020404	0.109368905712	0.597733518898	0.182691790865	0.0715033218461
i	0.000358682096188	0.000818608429057	0.00079893473188	0.00179708602151	0.0152832412135	0.0683540165707	0.474585272966	0.359834583622	0.0781695699487
k	0.000198954087729	0.000394922306352	0.000531234990627	0.00144631747384	0.0102316056378	0.0498622781902	0.369690630989	0.489466581207	0.0781774600829
ò	0.000128413264243	0.000249430521451	0.000398034007542	0.00122041446128	0.00539689714593	0.0217162651967	0.215630364996	0.714689110402	0.0405710457943
m	0.00236631101641	0.00269869089315	0.00899231334651	0.00444665692376	0.00662203908198	0.0194349191989	0.192851042999	0.734866133467	0.0277218701648
m	0.00313985319214	0.00354272026438	0.0119867485822	0.00557446453125	0.00716761479399	0.0201717333996	0.208916419333	0.457341534489	0.282158905955
a	0.00124838218405	0.00121578415713	0.0042144302474	0.00197871785708	0.00383748746466	0.0123731091332	0.106738380778	0.182577511596	0.685816185318
</S>	0.000882082592025	0.000614829732065	0.0022323840037	0.00107245661354	0.00371269788233	0.0113575075666	0.065928074389	0.091785440948	0.822414492659
