 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.87014388	0.101248495	0.0187957655	0.00950863375	0.000289078145	6.38978505e-07	1.95922017e-06	8.382129085e-06	5.747977593e-08	3.1169614e-07	7.63514968e-10	2.5122531e-06	2.718384115e-07	1.95088145e-08	6.599416915e-11	8.7821638e-09	2.49650105e-10	1.5904018e-10	3.61159965e-10
d	0.569162331333	0.357259675	0.0580204735	0.0150357289167	0.000346504678333	1.62408863833e-06	2.59189083667e-06	5.29987391833e-06	1.94487170597e-07	3.40825806667e-07	1.79534768235e-07	1.01541580333e-05	2.56516494833e-07	3.26793927833e-07	1.2218817886e-06	5.07669763213e-06	3.31425852604e-06	0.00010819675525	3.64835556728e-05
i	0.281180231778	0.619974238333	0.0851283645	0.0131907304722	0.000297685012778	2.69720657944e-06	2.90118555222e-06	4.48055033944e-06	2.42628255532e-07	3.64365942222e-07	2.3914737928e-07	1.14177285664e-05	2.51074436611e-07	4.29831551711e-07	1.62915192778e-06	6.77027145004e-06	4.4187852447e-06	0.000144262228462	4.86445719248e-05
k	0.164890092259	0.677671926111	0.130923674833	0.0258022366574	0.000631671917593	2.89048689315e-06	2.38034289074e-06	2.19743301315e-06	8.8828251844e-08	1.55808374407e-07	7.97987739447e-08	3.8303575253e-06	8.6228055837e-08	1.44361476227e-07	5.43679701844e-07	2.26187867941e-06	1.47323150942e-06	4.80874414233e-05	1.62257683902e-05
ì	0.0679848114197	0.691068118704	0.210983458278	0.0292101670191	0.000722422849198	2.99287809772e-06	2.26101819691e-06	1.45081380438e-06	4.2140675948e-08	6.97393568023e-08	2.66724602596e-08	1.28754457627e-06	3.73487399123e-08	4.9145662299e-08	1.81855619607e-07	7.54382248903e-07	4.91374881598e-07	1.60291790353e-05	5.41950052749e-06
m	0.0445163671399	0.601329059568	0.307140952759	0.0455817911397	0.00140329119307	9.87449549924e-06	8.1817809323e-06	2.16832686813e-06	7.84784726493e-08	5.86427519341e-08	9.3058107812e-09	4.4007859279e-07	2.47595553041e-08	1.75581548897e-08	6.09282382278e-08	2.51902399094e-07	1.63969279281e-07	5.34306272468e-06	1.89641234525e-06
m	0.0285553100466	0.363470319856	0.514309384253	0.0912470603799	0.00227940469769	8.41408851664e-05	4.77145636441e-05	2.92302452271e-06	7.81791714216e-07	1.17140991978e-07	1.44169843271e-08	1.4753044453e-07	2.4626087768e-08	8.40148108657e-09	2.09691837093e-08	8.48883651913e-08	5.5929298117e-08	1.78102429066e-06	7.22390082217e-07
u	0.0124641633489	0.153206221619	0.608752761418	0.221604350127	0.00370519903256	0.000205906635055	5.73764342147e-05	1.96647710757e-06	9.78091097405e-07	1.25785516326e-07	1.62308159424e-08	4.95809485955e-08	2.06533057793e-08	5.15867194552e-09	7.3610911031e-09	2.91741172951e-08	1.97466256397e-08	5.93675103604e-07	2.41137208517e-07
e	0.00737273888297	0.0619475035397	0.436675073806	0.461225786709	0.0302388193442	0.00240893187835	0.000114542584405	1.49549362359e-05	7.91257558468e-07	4.04820271109e-07	7.5443424808e-09	1.18088863717e-07	3.63221484498e-08	5.36487456517e-09	2.47512302067e-09	1.26997949297e-08	6.59961436823e-09	1.97891707476e-07	8.03791214948e-08
m	0.00674108806099	0.0396043215132	0.268807177935	0.58808491557	0.0866499797814	0.00785284949278	0.00195306822813	0.000274142933745	2.56630737195e-05	5.1243612237e-06	7.97624848269e-08	1.52095896906e-07	4.7572999615e-07	2.77809628551e-08	6.11163339319e-09	9.62298607657e-09	1.03760915771e-08	6.59698901508e-08	8.61639758509e-07
à	0.006483198287	0.0385720361711	0.292580459312	0.555955848523	0.0915806432605	0.0115767231643	0.00280506180938	0.000392500831248	4.34980989065e-05	7.65921624123e-06	2.11368248276e-07	9.02754446353e-08	8.38709445383e-07	7.59786209517e-08	7.60266093106e-09	1.30538671255e-08	1.29615433924e-08	2.19961798531e-08	1.12207436483e-06
n	0.00539619846233	0.0319033693904	0.289243893104	0.535772059508	0.102660177754	0.0299033413881	0.00450829406979	0.000500581697083	9.82644506355e-05	1.15436559137e-05	5.10368416092e-07	6.55937168784e-08	1.11017736179e-06	1.33228503651e-07	3.79838754369e-09	1.99090533752e-08	1.34064236641e-08	7.33249292241e-09	4.0244436827e-07
a	0.00439789352078	0.0195880495968	0.150709984035	0.451051103169	0.207615772585	0.145996317129	0.0184370471899	0.00183838933236	0.000334259416878	2.68317919712e-05	2.74179980536e-06	5.35168142928e-08	1.21435876726e-06	1.41689967884e-07	3.00348561456e-09	2.27507007917e-08	1.24343740747e-08	2.44438388099e-09	1.62553409683e-07
m	0.00295754120693	0.0096508826656	0.064563698345	0.314245651056	0.304309337528	0.23716680571	0.05919319573	0.00643207461079	0.00131467886229	0.000151756392324	7.42621526845e-06	9.92080514309e-08	4.88748213575e-06	5.71130809295e-07	3.81486585382e-08	5.94307449306e-08	1.65721193545e-07	8.229741156e-10	1.12095192215e-06
u	0.00225624743898	0.00602447428853	0.033279301115	0.234496117019	0.333759399176	0.303341271903	0.0757989652433	0.00886566253693	0.00192216078743	0.000226024330775	2.02398107562e-05	2.04900200477e-07	7.16343804525e-06	8.95818736432e-07	7.13306228461e-08	1.00361066644e-07	2.22356243182e-07	2.868404922e-10	1.44053782112e-06
o	0.000968137816327	0.00236807286284	0.0134647802383	0.14532556234	0.295250016392	0.414669843968	0.0932504417478	0.0292358308456	0.00483970606248	0.000527249770258	5.41892802521e-05	1.55218618935e-05	2.62598036817e-05	3.12742531214e-06	4.73475646154e-08	6.33281573881e-07	8.64333997273e-08	1.008264722e-10	4.80304520256e-07
c	0.00137655513878	0.00356407578761	0.0103970049461	0.08817706078	0.224000168797	0.413241827989	0.151350027249	0.0804527369485	0.0237487500208	0.00304871219009	0.000200086171417	2.49352439645e-05	0.000299597087894	3.46889039374e-05	9.07317165205e-07	4.60628495796e-06	6.02415543991e-06	1.7927363312e-09	7.22395735729e-05
i	0.00139091805959	0.00378765502254	0.00874768796537	0.0603063079267	0.174248566266	0.41762548933	0.18951539575	0.102354075649	0.0359444050069	0.00470116526336	0.000788113173806	1.97800863215e-05	0.000404738177965	5.10670653125e-05	3.02386002173e-06	7.18403988599e-06	8.22108229997e-06	3.81377964373e-09	9.61913259643e-05
ù	0.00058982280653	0.00149923798085	0.00356165497179	0.0320212609756	0.127883205422	0.46786081311	0.180758671917	0.139412761883	0.040143195669	0.00419821628779	0.00106563805794	0.000287012056107	0.000594851457988	7.66551391042e-05	2.85505938291e-06	8.761046862e-06	3.25261080666e-06	2.79416556124e-09	3.21044895348e-05
r	0.000586454208843	0.00114327020695	0.00245849985726	0.0186620899919	0.0802761018073	0.361779671037	0.223127097306	0.190962470628	0.104158078556	0.0125565454293	0.00272466568598	0.000381450146702	0.000981056719329	0.000149535139701	3.3466744033e-06	1.64394332873e-05	1.42232361556e-05	1.11613159041e-09	1.90098936183e-05
i	0.000510517683948	0.000857593653317	0.00175318359909	0.0101624716973	0.0449169919358	0.187528790346	0.249926785769	0.242840990209	0.195934819519	0.0430290584764	0.019623804562	0.000558304543567	0.00180657653978	0.0004012368599	4.96847379011e-05	6.52228494291e-05	1.93063911519e-05	3.63017475347e-09	1.46589411994e-05
m	0.000637733808983	0.000908835202106	0.00166199374636	0.00708654726577	0.0292879996453	0.110537660115	0.235152725256	0.287696646736	0.22649689984	0.0697178628255	0.026413225854	0.000657193177856	0.00261580944659	0.000809229739967	7.97781076337e-05	0.00014875271981	7.7816931484e-05	1.16241937512e-08	1.32960600598e-05
u	0.000678322407661	0.000924514172369	0.00162811725345	0.00599645952192	0.0238391465484	0.0857725683717	0.230570411752	0.295486205579	0.23792847328	0.0792396562752	0.0329788672847	0.000713939889285	0.0027987201822	0.000979679446656	0.000165322250878	0.000187161409937	9.88258481613e-05	6.93055219171e-08	1.35786664533e-05
e	0.000320567733887	0.000398347669123	0.00069721158915	0.00284626220731	0.0138164129495	0.0619603227906	0.170354017251	0.312338595193	0.27348615776	0.0984600874251	0.0485815440949	0.00600389159643	0.00836001909407	0.00181399731555	0.000182241078293	0.000336562993312	3.84140782871e-05	8.16224898724e-08	5.28692104847e-06
