 	Marika	è	che	si	sposa	domani	</S>
M	0.48655959	0.2129185835	0.2753763753	0.0241705685	5.72809095e-05	3.03485425e-05	0.00088726854934
a	0.421497146667	0.2806062745	0.273833931567	0.0231044808	4.77734305e-05	2.31548054e-05	0.00088724992142
r	0.407552998889	0.1817695745	0.355009516989	0.0376767115667	0.000100689202833	2.92105817e-05	0.0178613018788
ì	0.23154752963	0.3025824745	0.399343059996	0.0428482875889	0.000115864416278	4.34027405667e-05	0.0235193620664
k	0.157164858543	0.391225834833	0.409341130999	0.0313978195963	0.000139598097426	2.98787885222e-05	0.0107008557956
a	0.0579300783143	0.464606988278	0.437501847	0.0332240278654	0.000295526629142	1.32782154541e-05	0.00642822064461
è	0.0410915662381	0.531583229426	0.358952862333	0.0651260272885	0.000956597256381	0.000146039470765	0.00214362371672
n	0.0750021620794	0.356285533142	0.456356734111	0.109580069096	0.00153545891879	0.000206810295922	0.00103319280801
a	0.0677049079265	0.209370037381	0.365680048037	0.283707326365	0.0726298522063	0.000194367000974	0.00071343095267
r	0.0266216415422	0.0835344354603	0.309945266012	0.456357542122	0.121498260735	0.00101395885032	0.00102884685422
m	0.0159481831807	0.0723989018201	0.325751928671	0.440949154041	0.137100913578	0.00175368808344	0.00609716858474
a	0.0111647864936	0.0649928586067	0.20503816189	0.42535886468	0.282937907859	0.00138890334781	0.00911847052825
s	0.0130058782645	0.0385225198689	0.214757776297	0.42695529156	0.29589382262	0.00120176146927	0.00966295050942
t	0.0151375527548	0.032235648623	0.253791328766	0.408991427187	0.240747820873	0.00234921232309	0.0467470195031
ì	0.00833198258493	0.018031844841	0.141333559589	0.297374762396	0.365797366958	0.0477590551077	0.121371416501
à	0.00418741452831	0.00698273749367	0.0530919737963	0.135538779465	0.315284502319	0.370127615036	0.114786923167
v	0.00424458050944	0.00299311934456	0.0195238591988	0.0516506104883	0.14634246744	0.558532788345	0.216712518722
v	0.0194348068365	0.0713284763815	0.0265047253996	0.0378459908294	0.0978412458133	0.464658262782	0.282386462907
r	0.0259486217788	0.106165762127	0.0338540907999	0.0362110062765	0.0741273419378	0.468393634261	0.255299560969
i	0.0158575174263	0.0511537243757	0.0188169682666	0.0250517377588	0.0707181656459	0.321187138754	0.497214783656
</S>	0.0132008317132	0.0302111926879	0.0108069601333	0.0202095463794	0.075818775323	0.165908140377	0.683844561828
