 	sicuramente	stanno	ancora	svegli	</S>
s	0.99614993	0.00369443675	0.000144288338	9.2976408115e-06	2.12704494e-06
i	0.993789326667	0.00600703625	0.000198447344667	3.17621237817e-06	2.05419856991e-06
k	0.992375635556	0.00739101508333	0.000209297050556	1.32926037606e-06	2.27334617799e-05
u	0.961252755185	0.0358804233611	0.00283264549252	4.55150614202e-06	2.964983285e-05
r	0.899685205062	0.0955580344537	0.00374439535417	6.39850691401e-06	0.00100597922654
a	0.736523838354	0.253815368151	0.00822051864139	9.97166475047e-05	0.00134055862451
m	0.696134549451	0.28349679605	0.00968166305513	0.000130160447602	0.0105568425572
è	0.788922979817	0.19388807535	0.00346223434304	7.5045332634e-05	0.0136517167057
n	0.775582059939	0.21545726845	0.00144569305768	5.68922663113e-05	0.0074581704219
t	0.68828870998	0.30005787615	0.00257135081256	8.96472225371e-05	0.00899246847397
e	0.435603729993	0.35905557205	0.190023454271	0.00581472848418	0.00950253615799
s	0.398614636664	0.328995880683	0.25301076989	0.00765407435633	0.011724677386
t	0.370624109888	0.375443596894	0.229113861763	0.0105646403137	0.014253826462
è	0.144889494296	0.366100008965	0.426972607254	0.0236942817712	0.038343623154
o	0.060216614332	0.198516672988	0.664622155751	0.0346406292571	0.0420039583947
n	0.0349884800107	0.101788724329	0.820000358584	0.0276561450857	0.0155663714749
e	0.0259158361369	0.0669736733763	0.713159772861	0.174574968362	0.019375816825
a	0.010213603279	0.0255099568254	0.668528690954	0.273827646121	0.0219201276083
n	0.0139604878597	0.0177512147085	0.712463496985	0.160737094374	0.0950877245361
k	0.0141921800199	0.0133709227928	0.468486050662	0.359747587125	0.144203276512
ò	0.00514924011663	0.00478133415427	0.180017689887	0.622905029042	0.187146720504
r	0.0167198164155	0.00525907438476	0.0817966262957	0.679119619681	0.217104870168
a	0.0212252066385	0.00562312914159	0.0423548881319	0.797239183227	0.133557578723
a	0.0441048357128	0.0133403863939	0.0200977800773	0.773450827742	0.149006178241
t	0.156258878571	0.0376706901313	0.0145424921258	0.456592064581	0.334935892747
s	0.157747764557	0.0348461050638	0.0079810377086	0.325321610194	0.474103470916
ù	0.053119660389	0.0119484132246	0.00374866330287	0.287992017731	0.643191243639
n	0.0179728508797	0.00404151910987	0.00136409400196	0.108298193344	0.86832332788
n	0.0062416061799	0.00140603589829	0.000798957401653	0.0671068708813	0.924446499293
i	0.0101041880333	0.00449519164276	0.00480378380055	0.20319606696	0.777400766431
t	0.0115312993111	0.00548431880525	0.00582268211018	0.21933568592	0.75782599881
i	0.00420868257703	0.00184319118542	0.00197301835339	0.0766402545733	0.91533484627
</S>	0.00234408104852	0.00093247808171	0.00101678738669	0.0423568357866	0.953349843135
