 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.995480825	0.00442261765	5.051718e-05	2.2123457e-05	4.06057775e-06	3.25296455e-06	2.3825288e-06	9.562890865e-06	1.476331735e-08	6.75969129e-09	5.4276596e-08	3.5948319035e-06	7.1379363e-08	1.12592376215e-07	8.7270721231e-08	2.7109524852e-07	4.1255327595e-07
ò	0.954955641667	0.04483093775	0.000171248116667	2.00989553333e-05	2.85141625e-06	2.86823465e-06	2.2354591e-06	9.470488786e-06	1.44427428377e-08	6.69061088883e-09	5.38179258267e-08	3.59303949358e-06	7.12795586198e-08	1.12511822626e-07	8.72577511713e-08	2.71085431465e-07	4.12368479834e-07
t	0.912446693889	0.08731093925	0.000209447737556	2.23337474444e-05	2.88713908333e-06	2.07264181667e-06	8.73205092667e-07	3.20648813167e-06	5.64592310023e-09	2.43714310844e-09	1.81362334289e-08	1.2005996976e-06	2.38268794664e-08	3.76557879232e-08	2.9261338698e-08	9.05097972637e-08	1.50631761129e-07
t	0.79349584463	0.206226526417	0.000121874899185	0.000142462629815	9.47062736111e-06	1.91952473889e-06	3.09629713056e-07	1.10384777729e-06	2.71184141741e-09	1.01792500491e-09	6.15738181803e-09	4.03117625814e-07	8.00757588449e-09	1.27031354379e-08	9.92908832961e-09	3.03169150297e-08	6.33861870562e-08
e	0.475484704877	0.524060325472	0.000247829047728	0.000194081865272	1.07505207537e-05	1.68840815963e-06	1.05369574685e-07	3.68072093562e-07	9.12847180803e-10	3.4318255207e-10	2.09263697774e-09	1.34372816696e-07	2.67091882385e-09	4.23501140887e-09	3.30981606798e-09	1.01062783832e-08	2.11287290359e-08
o	0.185185908626	0.794534408491	0.0201684419159	0.000101827727091	5.24579575123e-06	2.40650389988e-06	1.1595576724e-06	5.66232237587e-07	3.35364581268e-10	1.31627569023e-10	8.6537834258e-10	4.47960503554e-08	8.9328903595e-10	1.41323930576e-09	1.10377706093e-09	3.3754102475e-09	7.04291506043e-09
G	0.232200853209	0.63411898283	0.099936695972	0.0224893743657	0.00927632229378	0.0019723149848	4.22671315747e-06	1.08133871253e-06	6.69623102904e-08	5.26338113967e-09	1.33712710753e-09	1.65281588651e-08	4.40816859983e-10	6.83454595353e-10	4.70252774077e-10	1.3187970375e-09	7.90617937313e-08
i	0.256629108736	0.57061280761	0.127057108657	0.0306472566219	0.0123978965313	0.00264988302493	4.85906978582e-06	8.8041951751e-07	9.01655172635e-08	7.25179844656e-09	6.30465636918e-09	7.1322998117e-09	7.03973513328e-10	6.00189048451e-10	2.94698028026e-10	8.48417795833e-10	1.03068166502e-07
u	0.0972769557453	0.493360565537	0.391998532886	0.0121498830406	0.00424656131043	0.00093927683831	2.18080046619e-05	6.32262988584e-06	3.51603042545e-08	3.66276328219e-09	1.09411196231e-08	2.4925943939e-09	8.00589847776e-10	4.5416072615e-10	1.42539685009e-10	6.19690781944e-10	3.4356150557e-08
v	0.0519881637484	0.170075242512	0.715115730962	0.0335113000135	0.0227248291368	0.0065247179461	4.98486298873e-05	9.69935362861e-06	3.53919896085e-07	2.80302354941e-08	1.14063023744e-08	1.90918576463e-09	7.96005892592e-10	6.74143618717e-10	3.14815577336e-10	1.02642241065e-09	6.88362766509e-08
à	0.0372984738828	0.067832579504	0.813674530321	0.0436546530045	0.0291138695289	0.00837955766403	4.06167377624e-05	5.15173714287e-06	4.75659589695e-07	3.73888518314e-08	8.8469567248e-09	2.07084175488e-09	8.26238517531e-10	7.67877029572e-10	3.67645198612e-10	1.04849473442e-09	8.03297886367e-08
n	0.0209819099276	0.035863942168	0.750596660107	0.112775177335	0.0674434796596	0.0123007199033	3.09594103875e-05	5.28455948096e-06	1.71359055423e-06	7.90349819438e-08	1.64991241749e-08	1.0622275485e-08	1.77204449251e-09	2.27619259986e-09	7.72394719037e-10	7.27162275673e-10	4.59212509653e-08
n	0.0154653474425	0.021484551056	0.688343620036	0.174596335778	0.0858413798865	0.0142263894344	3.39633067958e-05	5.78639366032e-06	2.40443880141e-06	1.10516557981e-07	3.3270844725e-08	1.3388221995e-08	5.0960808975e-09	4.51870013329e-09	1.18453587301e-09	1.01243855856e-09	3.44522975887e-08
i	0.00727939101417	0.015810259352	0.555850850012	0.344513388593	0.0630930182955	0.0133854272781	5.89314289319e-05	7.07333222011e-06	1.4687500838e-06	8.10011619937e-08	1.00767421575e-07	5.46523083167e-09	1.23663616325e-08	5.50729897776e-09	1.12461505767e-09	1.74734921952e-09	1.14849155593e-08
ì	0.00403014197806	0.010474740384	0.516579243337	0.389445269531	0.0639350577652	0.0149124410927	0.000382951109644	0.000237236325407	2.61714672793e-06	1.55061159331e-07	1.44151203858e-07	4.02183844389e-09	1.30747883108e-08	5.24371289259e-09	1.03446449589e-09	1.86285967317e-09	3.83065199037e-09
r	0.00937205523269	0.0140130683947	0.471730665779	0.303302389844	0.166439582588	0.0342075023642	0.000574908589881	0.000338953353136	1.9788827576e-05	9.03315609777e-07	1.44259964619e-07	2.69307719813e-08	9.36310853693e-09	6.6718708642e-09	1.41062950863e-09	1.10250559106e-09	2.65307860466e-09
t	0.0117636504109	0.0165129489649	0.245467936593	0.410209299948	0.266091800863	0.0492479261214	0.000489588383294	0.000157610286712	5.40602168587e-05	4.60691360326e-06	4.46176954873e-07	3.57910488271e-08	4.68666855123e-08	3.09700869547e-08	9.64031813621e-09	1.5370759297e-08	2.36774871489e-09
e	0.00475664380363	0.00830031282163	0.158265736531	0.459178409983	0.240451513621	0.126736358707	0.0020171792611	0.000207850773237	7.47273189529e-05	7.15443236775e-06	3.72727831829e-06	2.1890541109e-08	2.23423881837e-07	7.10806143182e-08	2.61656773787e-08	5.70364417657e-08	9.41236014963e-10
è	0.00179999950454	0.00375715744054	0.101788409844	0.375784986661	0.277251297874	0.202027892902	0.018016500187	0.0190567656111	0.000478104552984	3.02192039559e-05	7.7675751061e-06	2.67509983703e-07	3.94960770612e-07	1.66387641439e-07	4.14049641262e-08	6.69213985886e-08	4.79708118321e-10
s	0.00960463440485	0.0236272259802	0.0864850862813	0.26317178222	0.355431099291	0.207874014301	0.024876146729	0.0269209641037	0.00183459575099	0.000163931551319	8.6116503687e-06	1.27951660457e-06	3.89943026871e-07	2.38855123813e-07	4.72194573754e-08	3.55037348629e-08	7.38500132277e-09
s	0.0123006822016	0.0302830107601	0.0404725257604	0.24644861074	0.420323213097	0.221870621434	0.013971941243	0.0110065136879	0.00293833365033	0.000368927833773	1.23713724562e-05	1.39016127652e-06	7.58505185624e-07	4.27344161271e-07	3.28844585125e-07	4.42671775621e-07	1.30110617743e-08
u	0.00429223516053	0.01071070211	0.0181788692201	0.208552326913	0.345820844366	0.356091957145	0.0427223277477	0.00973783631597	0.00296918388344	0.000442430067924	0.000451603024152	1.36987560051e-06	2.03758332952e-05	3.84920312042e-06	1.59233554504e-06	2.54329785854e-06	1.80916775914e-08
t	0.00154430453351	0.00399477949333	0.00738464414003	0.118039227971	0.223468314789	0.453917725715	0.100307939249	0.0539182144387	0.0321289226945	0.00440538484597	0.000808647808051	2.87640333002e-05	3.46982277651e-05	1.12281030401e-05	3.88385151501e-06	3.20224805285e-06	9.68227631971e-08
o	0.000559909636237	0.00158093938544	0.00329180159334	0.051201236557	0.14679827593	0.315041245238	0.187615623083	0.239143454813	0.0456726338982	0.00638503488199	0.00240774946935	0.0001124764761	0.000111301810588	4.62150783467e-05	1.6028138005e-05	1.5925739351e-05	1.18549723066e-07
v	0.000501614140479	0.000711547316147	0.00208322757778	0.025937905419	0.0822057629767	0.188192471746	0.187662659694	0.267448564938	0.204878180966	0.0356311552273	0.00376040592312	0.0003643892987	0.000318896266863	0.000217413004116	3.61816950017e-05	2.5271739117e-05	2.4350056793e-05
r	0.000668442583493	0.000658885328716	0.00539916712593	0.0509807401397	0.114137504326	0.171411973915	0.138821238565	0.146544254979	0.299660226989	0.0565862717424	0.00707820557437	0.0018721290329	0.00202249710562	0.00112639230137	0.000435508745001	0.00233079391437	0.000265742935598
à	0.000622136891164	0.000640776599572	0.00707155360864	0.0552263797132	0.102775912442	0.129214651972	0.131799732855	0.188005278326	0.285076198996	0.0708190019141	0.00816852199146	0.011872093011	0.00310232256854	0.00157911024712	0.000569820138334	0.00310073929012	0.000355743738533
i	0.000496590217055	0.000504257833191	0.00406746371955	0.0223556877377	0.041439071914	0.059435181324	0.146126834285	0.355301199442	0.258912844332	0.0703042939714	0.0166473504638	0.0161263210037	0.00485481472285	0.00191561926237	0.000294414469445	0.00106558922204	0.000152450910191
ì	0.000246329261018	0.000289431529397	0.00168620747985	0.00838859672923	0.0157197832047	0.0284841404413	0.152277678095	0.588237953147	0.130487235111	0.0359431826571	0.0213044109879	0.0088991085679	0.00538740110762	0.00201585175412	0.000199419748815	0.000382441543547	5.0854527967e-05
b	0.000181258189006	0.000180998888132	0.00071290735995	0.00369250265974	0.00900489586823	0.0187532288138	0.089662261365	0.477407074382	0.23889717737	0.108188900219	0.0248060698293	0.0114875104226	0.00827144856921	0.00616649881804	0.00180239457527	0.000542784644049	0.000242162929879
b	0.000243138386335	0.000217842776044	0.000593801463317	0.00400608131991	0.0110184654561	0.0227749429379	0.058669652455	0.185675814794	0.417431682457	0.23731502674	0.0284921952764	0.0116895651742	0.0100943513564	0.00793717517268	0.00252216161176	0.00089161817135	0.000426540596626
i	0.000188458522778	0.000176652813681	0.000522399804439	0.00367167733997	0.00888945945203	0.0200895989793	0.0914849641517	0.156817744931	0.332722167486	0.203476118913	0.0947499350921	0.0313149540914	0.0377979196188	0.0139580292909	0.00252983105725	0.000928532647117	0.000681582552209
e	0.000104842518259	0.00012332010956	0.000290472074813	0.00180895847999	0.00412643735068	0.0132866723264	0.121933148051	0.337664424977	0.158166682495	0.0872865533043	0.148010171697	0.0447546220305	0.0576274648729	0.0203943747636	0.00299580145242	0.000779973702372	0.00064611397759
p	0.000108055952753	9.68070031867e-05	0.000240061388271	0.00105819999333	0.00287818025023	0.0092954766088	0.0853773953503	0.323564545659	0.232871170832	0.119983281435	0.104327444899	0.0364886490102	0.048992537291	0.0300026559212	0.00340225858414	0.000713346400791	0.00059997078605
o	9.13113129177e-05	5.10786102289e-05	0.000164927519424	0.000700925397777	0.00226333783008	0.00694119293627	0.0554594531168	0.17707289922	0.268447276944	0.140526517145	0.1446601193	0.0722882940034	0.077003108097	0.0456669136404	0.00562532152805	0.00211115024693	0.000926176262017
d	6.01925629726e-05	2.92101959096e-05	0.000134829689808	0.000424894725926	0.00134582565669	0.00434765211209	0.0457214270389	0.13704819974	0.284247212315	0.149187595715	0.146916114433	0.108938169334	0.0743480360323	0.0387323218801	0.00495142232602	0.00240524322898	0.00116164085401
d	0.000143011064324	9.04614053032e-05	0.000217904606603	0.000919382801975	0.00220502315223	0.00522422593736	0.0273274353463	0.0654514342467	0.377333784105	0.255837665238	0.0914307161443	0.077208779978	0.0472320170108	0.02709627896	0.00631432142534	0.0107699795563	0.005197570718
h	0.000254125184775	0.000173454071768	0.000299649378868	0.00134765150066	0.00264043475074	0.00560922254579	0.0238130894488	0.0371505507489	0.334748591368	0.361559588413	0.0905186720481	0.0375234311927	0.0476532406703	0.0246555439867	0.00828530980845	0.0173415085188	0.00642589933933
ì	0.000200726556592	0.000134139206256	0.000243711908289	0.000888052026887	0.00156611143358	0.0032204678486	0.0199583154829	0.046231978583	0.269272870456	0.345540966138	0.069283214016	0.149615412731	0.0465520525568	0.0235315329956	0.00543164373615	0.00992258170627	0.00840618987978
s	0.000913655607197	0.000365984841085	0.000553575484763	0.00264828663563	0.00663582919453	0.0109858277162	0.016630734161	0.0430344371943	0.314792803485	0.280096858713	0.052353404672	0.18306108091	0.0428776758523	0.0268862643319	0.00469072987872	0.00425652123542	0.00921630209326
t	0.0011719362924	0.000464747137028	0.000696178258254	0.00351580891188	0.00899193026484	0.0151472996387	0.0210534077203	0.0294265007314	0.377307624495	0.335045459571	0.059556808224	0.07031762447	0.0369554446174	0.0243340887773	0.00479300362624	0.00373403941181	0.00748811583109
r	0.0004346207288	0.000198949252343	0.000334834842751	0.00170207148396	0.00420910248828	0.00800256327957	0.0278359262401	0.0371532809105	0.340376674832	0.396203686524	0.069334511408	0.0359300223233	0.0349900858725	0.0173581012591	0.00385605410875	0.00357892000394	0.0185006516104
à	0.0001752572696	9.5562780781e-05	0.00018128119225	0.00081427331132	0.00191709702943	0.00392637569319	0.02169609058	0.0393462769702	0.245614770277	0.304732962175	0.0687794178027	0.146500014108	0.0694201596242	0.0404539114197	0.00755801626958	0.00295222780131	0.0458363378701
k	0.00281164930853	0.00212337560693	0.00172006604875	0.00444472610711	0.00617939767648	0.0089503371644	0.01923029336	0.0305084589901	0.183718755426	0.232441760725	0.0868718826009	0.177561392369	0.110155503208	0.0715492471399	0.0145060364232	0.0040590570671	0.04316809559
k	0.00380239911951	0.00288474275231	0.00232066936625	0.00600392780237	0.00811719169216	0.0116022778548	0.0209234557867	0.0208775719967	0.199323138475	0.277675833575	0.113180035534	0.0651705204563	0.122328517736	0.07707282038	0.0214422944744	0.00989000968903	0.03738460683
o	0.00140285852984	0.00107020570877	0.000895204317083	0.00243863015412	0.00335640861739	0.00527143451827	0.0148775818622	0.0161038536656	0.131250483825	0.195981344925	0.176223701845	0.0345386404854	0.200074085912	0.10817925146	0.0466962528248	0.0186872508963	0.04295282361
j	0.000684051726613	0.000537620524257	0.000419573590694	0.00126615537137	0.00182392695913	0.00313758493942	0.0095118808874	0.0109391183219	0.066601152275	0.108382428708	0.211625233948	0.0239658192951	0.263270695304	0.16117705382	0.0848699342749	0.0283794422988	0.0234083470367
à	0.000436422734871	0.000351670538552	0.000260499070898	0.00087281042379	0.00134447166638	0.00249649714647	0.0114221342958	0.0232471092073	0.083475667425	0.126633239569	0.178628994649	0.0860420472317	0.211838261768	0.14260456794	0.0718391677583	0.0244811629329	0.0340252468456
i	0.000230161750957	0.000198336916651	0.000125634837633	0.00038929787793	0.000567084668793	0.00129699714882	0.0109296437653	0.0285114599024	0.0679876120083	0.0911251764563	0.150585318216	0.118702431411	0.219647677256	0.136017729313	0.0713236055861	0.0523816804776	0.0499801139485
ì	0.000161087015986	0.00014913563155	9.17036075443e-05	0.000209047706977	0.000261987601598	0.00069477899294	0.00720358258843	0.0649460168008	0.0315094768694	0.0413569697521	0.115831472739	0.110380676137	0.241173855752	0.184796016438	0.101027163529	0.0685448951592	0.0316621225495
c	0.001403161181	0.00161444838318	0.000942392884181	0.00228861484666	0.00369182364587	0.00517391600765	0.00892393819614	0.0779375272669	0.0374396996231	0.050819377584	0.096302880913	0.0962883987123	0.198749101917	0.198093022146	0.14483543951	0.0570415767197	0.0184546717498
h	0.001883965407	0.00215570978106	0.00126820152139	0.00312102111555	0.00501148198196	0.00694711963588	0.00834329373205	0.0308409487556	0.044649882541	0.0722906591947	0.0931627353043	0.0381748872374	0.180255230639	0.171919240715	0.150480826503	0.0586867045732	0.130808108583
e	0.000703491060667	0.000782454043687	0.00048541709013	0.00119948305185	0.00187856705399	0.00270274412863	0.00464355894402	0.0127590352519	0.0289500115137	0.0534542241316	0.0995007821014	0.0244744660791	0.206627573546	0.159015996905	0.126912195501	0.0675052505244	0.208404749528
p	0.000462158231889	0.000441570411229	0.000334137303043	0.000754737530617	0.00113323864466	0.00169910779288	0.00321275411467	0.00626333505063	0.0189466278379	0.0315674791105	0.0956112893671	0.0198897310264	0.230906357849	0.208510135635	0.1677831585	0.0797559355081	0.132728204176
o	0.00037779785263	0.00032388940341	0.000282351181014	0.000600960635872	0.000880296221553	0.00134438456096	0.00265850287156	0.00434488478354	0.0157822955793	0.0244947605035	0.0888069664557	0.0385047400088	0.233508502616	0.224680818545	0.165550852833	0.079667755836	0.118190205725
l	0.000365191659543	0.000229257724137	0.000294058557005	0.000590044804291	0.000974066180518	0.00160028901699	0.00295792345719	0.00481289472785	0.0321111528264	0.0378827476345	0.0901199021519	0.0619120773363	0.239919340872	0.241482352848	0.119491364278	0.0639594319453	0.101297899242
e	0.000361282246348	0.000197835358046	0.000298434150002	0.00058587975143	0.00100447567617	0.00167680896566	0.0028902237524	0.00456235177595	0.0374483093421	0.0422597732782	0.075503627384	0.0761699497788	0.222274660291	0.238528677616	0.0994042347593	0.0598405453151	0.136992943747
m	0.000693759908616	0.000272983112682	0.000314643814334	0.000887323267143	0.00129914500806	0.00207550894855	0.00236829861747	0.00317716292532	0.0341872098474	0.0427398084927	0.066409829128	0.0683244339263	0.19660479343	0.204516432539	0.112565058253	0.116087418438	0.147476196916
ì	0.000803692981539	0.000296981944561	0.000321086177111	0.000988103559714	0.00139989114935	0.00220632783285	0.00220526340582	0.00302912910844	0.0353707406158	0.0478054834976	0.0531012787093	0.0947218486421	0.155710149143	0.168203767513	0.094645122751	0.110139931146	0.229051217972
s	0.00682537880585	0.00438196275519	0.0014752411647	0.00780398349057	0.0109699012631	0.013404447461	0.00303103293527	0.00272423590281	0.0283573075386	0.0363967518325	0.0477589419031	0.097162080314	0.130799327714	0.139032112504	0.12190779425	0.0777815987153	0.270187888324
o	0.00884802816862	0.0057596899484	0.00186215441557	0.0100865882635	0.0141636095144	0.0171644012737	0.00325573679842	0.00177345090094	0.0233982364729	0.0272510792208	0.0539473399677	0.0354440780047	0.138903242571	0.139158994168	0.181625271417	0.159045166238	0.178312881775
n	0.00296865212347	0.00194051618387	0.000629969333857	0.00338532352117	0.00475232108147	0.00581435161123	0.00149029418614	0.00167263913365	0.00929700561763	0.0107718399169	0.0439639159892	0.0164090968016	0.11934592419	0.130563284723	0.258232553806	0.207859658746	0.180902620592
t	0.00109867429176	0.000744627412357	0.000328326432619	0.00128776014039	0.00178559094382	0.00225410750374	0.00159583586205	0.00316062514455	0.00974219970588	0.0161318338723	0.0439831319964	0.0315970459339	0.14416653473	0.162467661574	0.257854941269	0.150360336249	0.171440760197
a	0.000482408972253	0.000351857304119	0.000229469103206	0.00059225763013	0.00078756811894	0.00104659198458	0.00154931125402	0.00310761723818	0.00854522413529	0.0163887587941	0.0423726426655	0.0376200396446	0.156128668243	0.152490607191	0.164746493756	0.23874303875	0.174817430066
ò	0.000169211222434	0.00012656483184	8.60884510687e-05	0.000208084889143	0.000275937352313	0.00038603308086	0.00132520718467	0.0198860806027	0.0051812059451	0.00931075810137	0.0319694748885	0.0580266175482	0.116844459414	0.141831929064	0.184465234585	0.28518856125	0.144718546689
l	0.000366407814161	0.000437009254413	0.00031143369469	0.000629815192148	0.00105938792577	0.00147113319629	0.00234982892822	0.0264051480342	0.00854430564837	0.0125411427005	0.0318407096295	0.0618254033161	0.102100193138	0.151826099688	0.261492601528	0.19258025875	0.14421915223
i	0.000435442231387	0.000542842931138	0.000384121794897	0.000774198344049	0.00132095818959	0.00183387852643	0.00209122803607	0.0101850964581	0.00753294445612	0.0100048727568	0.0289562008765	0.025787942572	0.0918965943793	0.121542816563	0.243864383843	0.184541642917	0.26830486741
t	0.000175322693796	0.000255470356713	0.000197888761632	0.00035626692135	0.000685849544197	0.00104419540314	0.00192440623869	0.00651148876603	0.00639641172537	0.00864413910893	0.0315051126255	0.015121302624	0.0913564081264	0.120802748854	0.277957347948	0.170208734306	0.266856921137
