 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.9586473	0.038772776	0.000350416527	0.00192386449	0.00015558115192	0.0001495853398	9.883697865e-09	3.0547176e-07	1.24856687e-07	4.96023585e-08	1.57636367e-10	7.10027305e-10	3.5214174e-10
l	0.79077432	0.205520653333	0.00241687929367	0.000919089866667	0.000158315148587	0.000140099113133	1.29277821653e-06	5.70138562667e-06	5.40097354367e-06	3.76468684762e-05	2.27266504761e-06	4.97376095707e-06	1.33804003781e-05
l	0.651978393333	0.330557441111	0.0134751294312	0.00337190699889	0.000334980272862	0.000188139181044	1.72035007408e-06	7.49140759756e-06	7.16064666312e-06	5.01502635764e-05	3.03015356429e-06	6.63102316672e-06	1.78405699525e-05
ò	0.544522937778	0.432109137037	0.0184699538104	0.0044207056663	0.000313472067621	0.000132218052015	6.14546499927e-07	2.61386709785e-06	2.48881992961e-06	1.67209953708e-05	1.01007678332e-06	2.21036340626e-06	5.94706701509e-06
r	0.342484802593	0.615769749012	0.0383335996035	0.0030496816221	0.00020271101254	0.000148629979005	2.46082967476e-07	9.85635858283e-07	9.3539259587e-07	5.58634462127e-06	3.3679626679e-07	7.37365385976e-07	2.0118376028e-06
a	0.214708290864	0.703794069671	0.0717818382012	0.00932090460737	0.000244507230847	0.000143994125002	1.60400674999e-06	1.27581206843e-06	5.49644157957e-07	1.87339940249e-06	1.1237754939e-07	2.46366012997e-07	7.00093968045e-07
f	0.117305652955	0.514687773224	0.346280936067	0.0200359742025	0.000926948256949	0.000757816460334	2.05772849686e-06	1.37758219748e-06	4.22333455986e-07	6.4696005623e-07	3.759474279e-08	8.29031226041e-08	2.7384873646e-07
è	0.0558290103183	0.420186907741	0.503234292022	0.0186124825675	0.00116345711232	0.000972073440111	7.1937521582e-07	4.95576190493e-07	1.61358482662e-07	2.37196323843e-07	1.26528066807e-08	2.84154109988e-08	1.31767097435e-07
t	0.0681962701061	0.37438263258	0.523009944007	0.0299182363558	0.00336760733077	0.00112454653337	2.73542213007e-07	2.03304718498e-07	7.47843348873e-08	1.01593481714e-07	4.35727974423e-09	9.722934997e-09	8.373473776e-08
i	0.0653512203687	0.145024937527	0.504929398002	0.275883868785	0.00756868461026	0.00123536485446	5.75079354207e-06	5.59982811166e-07	6.43172582958e-08	5.5618951138e-08	1.59487197408e-09	3.49263047977e-09	6.77238503446e-08
p	0.0252935939896	0.0633621363423	0.521465216001	0.373881754262	0.00976912337009	0.00621828486149	7.71585360402e-06	8.86560503722e-07	2.72312419432e-07	5.92008242279e-07	2.47007986736e-09	1.3006028274e-08	3.86724061206e-07
ò	0.00983601792987	0.0346759672808	0.746587305334	0.192151481087	0.00855185532336	0.00818758655383	7.03404995801e-06	8.64314601241e-07	5.00154483144e-07	8.17787697426e-07	4.19463872245e-09	1.6193321496e-08	4.93125856922e-07
r	0.00589176890996	0.0246382515936	0.776882935111	0.166996822029	0.0166179426411	0.00896027578461	8.37882955267e-06	1.56686873375e-06	8.38657804381e-07	9.10232149142e-07	4.98814967415e-09	6.79214370333e-09	2.02458637161e-07
k	0.00686299550332	0.0160344466979	0.731795345037	0.200798257343	0.032883386547	0.0115786452615	3.74368780842e-05	5.89636791125e-06	1.83095866813e-06	1.58168868305e-06	1.93091982247e-08	7.54847570111e-09	1.08821546387e-07
e	0.00526685173444	0.010548711866	0.487458526346	0.396281705781	0.0844227655157	0.0114300080872	0.00450933725936	7.43099606371e-05	6.47431445604e-06	1.23326475435e-06	3.64404317416e-08	6.64541681704e-09	4.06929874623e-08
t	0.00768599381148	0.005514343922	0.222815620115	0.47478534526	0.153629618505	0.129381663029	0.00599665738512	0.000135458523546	2.1460063152e-05	3.26253427781e-05	8.43299529139e-08	4.7098169189e-08	1.07898218215e-06
e	0.00836441090383	0.00362368326067	0.132128713705	0.38084180842	0.218774536168	0.214521887676	0.0374151167604	0.00391224281785	0.000363121650051	5.23605632594e-05	5.90815064305e-07	6.89765843963e-08	1.42454838732e-06
è	0.00461614793461	0.00252896177356	0.0844423429017	0.34651435614	0.234547872056	0.265211339225	0.0549735245868	0.00625781807262	0.000811071350017	9.49669850865e-05	1.02224962143e-06	3.39314131321e-08	4.77180133373e-07
r	0.0080313309782	0.00341106479119	0.0804081209672	0.231526808713	0.213235827352	0.427855499742	0.0268077096956	0.00581402015754	0.00160073005001	0.0012948567117	4.85788780714e-06	1.41467439471e-06	7.68793252212e-06
k	0.0085314256594	0.0040641928304	0.0703566939891	0.187305469571	0.235766159117	0.411249429914	0.0663744257319	0.0115306433858	0.00265468628334	0.0021005320039	3.39855019357e-05	1.71711527982e-05	1.51523555074e-05
o	0.0039614528198	0.00291331142347	0.0502272760964	0.15347254319	0.209087769706	0.257292643305	0.276985101911	0.0373210884619	0.00739446902778	0.00120824958797	0.000103618670645	2.13146083994e-05	1.11538471358e-05
m	0.0035010150066	0.00237333508782	0.0267252721321	0.09121757773	0.171510383235	0.300974194435	0.310811378304	0.0704591194873	0.0169551753426	0.00528280574932	0.000141821963548	3.43137002665e-05	1.35685530119e-05
e	0.00329585183387	0.00214079393261	0.0185774086274	0.06218571791	0.138039636745	0.295562706812	0.357743203768	0.0927155314958	0.0228265607809	0.00666291025644	0.000194056381183	3.95489841555e-05	1.59962793373e-05
