 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.96878458	0.00592635123	0.0241733893	0.000590006895	0.000490302745	2.5966954e-05	9.3168538e-06	1.7474413e-08	2.975768538e-08	4.027910215e-09
n	0.636830875733	0.33885483741	0.0236798623333	0.000362397696333	0.000226484124133	3.41622806667e-05	8.91430727967e-06	1.49084193333e-08	2.29959400913e-06	6.19856957383e-08
ì	0.212337063684	0.776595845803	0.0108197103444	0.000135088322444	7.8199023911e-05	2.79333395222e-05	2.97585847472e-06	9.1846718111e-09	3.03649026514e-06	7.87544652781e-08
c	0.070946019768	0.909080438601	0.0197191047815	0.000197151239815	4.31171523703e-05	1.20717258074e-05	9.98825833407e-07	1.6889691637e-08	1.01222706921e-06	5.9678608458e-08
h	0.0406355840893	0.698566912867	0.23668794026	0.0207227427999	0.00297250482512	0.000298748021936	0.000114362054918	7.92487576212e-07	3.37487592524e-07	5.37177402527e-08
a	0.0305444709231	0.309063114706	0.626734046753	0.0291714727333	0.00394159921971	0.000391958673994	0.000152178940254	1.03779496476e-06	1.12511915207e-07	1.8321780616e-08
d	0.010343820779	0.145566221985	0.745609135584	0.0926228103778	0.00565192135124	0.000151195721347	5.0769513493e-05	9.13642394273e-07	3.7547723014e-08	3.21103959997e-06
ò	0.00351641783767	0.229947913995	0.639085085195	0.120999660126	0.00634372251708	8.49523251157e-05	1.69914078677e-05	9.77529541424e-07	1.25621023337e-08	4.27531596987e-06
n	0.00135169713256	0.221850100998	0.580220491732	0.188210250042	0.00830562490569	5.18483463719e-05	5.7731322459e-06	2.58425092381e-06	4.1919125359e-09	1.59476815983e-06
t	0.000815775640853	0.087744256666	0.535014940577	0.361738500014	0.0146232079686	5.2023692124e-05	2.86664412863e-06	7.71738774127e-06	1.40158253363e-09	7.06519802943e-07
a	0.000737776490284	0.0370349196153	0.413864050192	0.511054536671	0.0370213959895	0.000238466737375	3.97321903762e-05	8.92119041376e-06	4.71366640877e-10	2.42494360314e-07
t	0.000583620630095	0.0130537017651	0.232468064397	0.599503782224	0.15333978533	0.000965770212458	5.22579155587e-05	2.72061666379e-05	2.62584971729e-09	5.81434719644e-06
a	0.000308875096032	0.00559595308837	0.117964712466	0.607960644075	0.25300699511	0.0146138237375	0.00042974781062	0.000111536252213	4.9671160391e-09	7.69456238081e-06
