 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.984396415	0.0069532492	0.00065788029	0.00799053415	1.530198736e-06	4.067469975e-07	1.083823612e-09	6.441269e-10
i	0.977600451667	0.0164439648667	0.00303051005667	0.00292442478333	5.23248890667e-07	1.43014968e-07	3.94462547833e-10	3.911042421e-10
n	0.809941717222	0.185085540956	0.00380729240556	0.00116235861111	5.16578151556e-07	7.70045715e-08	1.18075397685e-07	2.43212851996e-06
a	0.617666625741	0.378209176985	0.00342880252185	0.000691473093703	5.12529681185e-07	5.85226551667e-08	1.57309440154e-07	3.24271108692e-06
d	0.38753816268	0.608618222328	0.00326762375395	0.000571770791234	1.50945945773e-06	2.18836471389e-07	6.38750363103e-08	2.45004947591e-06
r	0.23999328166	0.731969097443	0.00990990216465	0.0180141961837	9.60034119192e-05	1.52726703571e-05	5.10855257701e-08	2.19245099164e-06
e	0.200458478887	0.740691585814	0.0331492237215	0.0255306907279	0.000139223234973	2.99922834524e-05	4.072451359e-08	7.3813149878e-07
f	0.079120331529	0.875791881938	0.0328975028738	0.0119240874093	7.31869976577e-05	2.57453214841e-05	1.3307665453e-07	0.000167116785501
f	0.0621035760763	0.895434750646	0.0247556325913	0.0158798656364	0.00150503132089	9.5130248828e-05	2.6441114151e-07	0.000225740898167
ì	0.0575568120254	0.894315823549	0.0291673841971	0.0167275862121	0.0020239665103	0.000129781540943	2.03338002503e-07	7.84380069657e-05
m	0.0602072820085	0.91216075785	0.018542253999	0.00815931840403	0.0007421801121	6.45811053143e-05	9.74457061677e-08	0.000123541033565
m	0.0720935590028	0.79467486595	0.051823033933	0.00954675346801	0.0706363937427	0.000496592162105	4.02428831872e-06	0.000724803317855
u	0.0425651523343	0.46281752795	0.386139644644	0.012895723156	0.0941063981242	0.000639245307368	5.34703322957e-06	0.000830961064285
a	0.0209727326114	0.155144229117	0.732774704881	0.0578427203853	0.0326448903181	0.000338711282456	1.86725152652e-06	0.000280112236472
n	0.0194120883705	0.172734503539	0.623893048294	0.152085056795	0.0168752571727	0.0137177137875	2.23386026884e-06	0.0012800655022
k	0.0278120394568	0.189064188846	0.553537009431	0.157734250598	0.0498421333909	0.0202462542625	3.70688395229e-05	0.0017270260474
ò	0.0218279440523	0.092532277282	0.689869416477	0.110372083199	0.0647649774636	0.0189594840875	0.000625459586508	0.00104833472913
r	0.0177666172508	0.0916464724273	0.606310105492	0.141500519066	0.0960537674879	0.0428331616958	0.0013774452955	0.00251189884304
a	0.0166039194169	0.0733307186091	0.323899398497	0.280416379689	0.222998985829	0.0767141485653	0.00261562276517	0.00342081794768
e	0.00790905070563	0.0253351546364	0.116236687332	0.438151499896	0.25043156861	0.157540236188	0.00247433513506	0.00192146844856
n	0.00567014113521	0.0195951471788	0.0443909032773	0.351939429965	0.172830329537	0.397756625396	0.000944997278353	0.00687241994885
ì	0.0038479783444	0.0173183842929	0.0171981219924	0.166066873322	0.110874873179	0.675271211799	0.000590750379451	0.00883180011628
r	0.00423516741413	0.00940682883097	0.00752397776413	0.109747619441	0.0883739527263	0.7715858806	0.000915802126484	0.00821077983876
t	0.00704195980471	0.00937791494366	0.00774614878804	0.0948782294803	0.159061389242	0.636367906867	0.0243742797755	0.0611521562796
e	0.00689070226824	0.00583080174789	0.00952445559601	0.0990356211601	0.195052633081	0.370059155622	0.153473858258	0.160132772093
e	0.00433515375608	0.00204329070263	0.00669538895867	0.0838316650534	0.133713751027	0.418251411874	0.207152994419	0.143976341698
t	0.00422388391869	0.00393005608754	0.00351155051289	0.0569166283511	0.0953477183423	0.663614403958	0.10479243694	0.067663291566
t	0.0041433006229	0.00466376645251	0.00277775793763	0.0410616307837	0.0982025094474	0.546935344653	0.11605114278	0.186164517189
ù	0.00152670932503	0.00171477642517	0.00137194196588	0.0194382320946	0.0730767344825	0.278992143218	0.17318091426	0.45069852573
</S>	0.000766719363615	0.000862219489085	0.00069794246294	0.0108691147973	0.0443207262413	0.187554149109	0.16898560713	0.585943512865
