 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.572955695	0.4133639253	0.0106744247	0.00173288295	0.001138305865	2.71280215e-05	4.5069754e-05	6.25217112e-05	3.156358575e-08	1.24145229e-08	5.9373868e-10
n	0.248676517867	0.41220180308	0.329906612033	0.00780029095	0.001217707365	4.67979298333e-05	4.1323144e-05	0.000108351417067	3.0966706975e-07	1.22155031967e-07	2.28335126347e-07
è	0.0833402677557	0.13875528434	0.762078520678	0.0143553739833	0.001294750275	5.37370266778e-05	3.80255316667e-05	8.32585297897e-05	4.00235701067e-07	1.51472273156e-07	3.04120678561e-07
r	0.0280321553719	0.0478662522133	0.901424240226	0.0210518559944	0.00151575131167	5.53137126259e-05	2.64412092222e-05	2.77683867956e-05	1.33886170872e-07	5.11701113853e-08	1.01645399643e-07
k	0.0115996059773	0.0241721938378	0.845837700075	0.0951499539981	0.0217087939039	0.00110642889288	0.000415713784741	9.55958056353e-06	4.9161817824e-08	1.88346069618e-08	3.41855923543e-08
e	0.00627514531577	0.0287594266126	0.752325670025	0.180515334666	0.030109312468	0.00147270712429	0.000538871887247	3.49713939784e-06	2.09577330747e-08	7.66289179727e-09	1.14337646355e-08
s	0.00242471736192	0.0226854064575	0.671656156675	0.258657521555	0.036979099656	0.00659815533476	0.000997490254749	1.18354884728e-06	8.82149733249e-08	3.77845647424e-08	1.32167016599e-07
e	0.000881811763973	0.0140864787392	0.514849102225	0.397393847185	0.0621744418853	0.00922670544492	0.00138654925158	7.10963867093e-07	1.15064528442e-07	5.11787025808e-08	1.72414953021e-07
k	0.000365199681324	0.0115450504797	0.370135590742	0.460844435728	0.0840189826284	0.0514456111483	0.0216124141172	6.49255462364e-07	1.44450569681e-06	2.16325769985e-05	8.9650639485e-06
a	0.000350811743775	0.00969060972657	0.250507816914	0.493512945243	0.140949657543	0.0740254667161	0.0308684417057	4.73084037808e-05	5.48115623227e-06	2.95140169328e-05	1.19423801128e-05
i	0.000361629194592	0.0103097536755	0.167077622305	0.462454048414	0.255994505848	0.067183268572	0.0332485009019	0.00334854211459	6.06092441076e-06	1.20510012443e-05	4.02979089593e-06
m	0.000216119858197	0.0055994862585	0.121033294102	0.321490632805	0.265342291949	0.186181042857	0.095163443634	0.0044047487952	9.95186347025e-06	0.000496225009748	6.27461043603e-05
è	0.000178003996066	0.00264883025283	0.0757983213673	0.263963760935	0.29243697065	0.260650347619	0.102072534545	0.00149345570373	1.50604088234e-05	0.000660040523916	8.26300330534e-05
r	0.000183716795355	0.00135385661761	0.0486626244558	0.216900128645	0.315048536883	0.33070336254	0.0859125481817	0.000521308395577	1.50884779411e-05	0.000623353228639	7.54402459511e-05
i	0.000198001331785	0.000717696352537	0.0317348763853	0.118094668548	0.244859212294	0.394083310847	0.206917596061	0.00259841027786	0.000114758653647	0.000608478609546	7.2972523517e-05
è	0.000147502723928	0.000409825340846	0.0289088953618	0.059543091516	0.241498874098	0.371678430282	0.29326701202	0.00416857329262	0.000144074448216	0.000209129232515	2.45873713623e-05
s	0.00117515175464	0.000845671756949	0.0822769107873	0.0548502285053	0.215627674699	0.374482203427	0.26818530734	0.00227546781754	6.45980864053e-05	0.000192494440172	2.43182211108e-05
s	0.00172681193821	0.00123272858565	0.0847166035958	0.0468841835018	0.1795414949	0.396690747809	0.282990572447	0.000900920105847	0.00287776696214	0.00215238311339	0.000285802399037
u	0.00106878276607	0.00113919852855	0.0301135278319	0.0228961488339	0.126459862633	0.31177209427	0.464804024149	0.0171891293486	0.0211602469874	0.0029976990478	0.000399247686346
m	0.00208091092202	0.00219685467618	0.0158843279106	0.0181593199446	0.0887732885443	0.214436426423	0.59898112805	0.0237783672829	0.0254893941958	0.0099504916926	0.000269462825449
u	0.00218593188734	0.00220340837539	0.0106732233035	0.0154807270482	0.0662871125148	0.170441430474	0.478651322683	0.224418889928	0.0161095945986	0.0130351640309	0.000513200551816
a	0.000809383822447	0.00096604157513	0.00712485976783	0.0067574861494	0.0312597381716	0.083032890158	0.347445440894	0.495128113309	0.0167658095329	0.0101867971436	0.000523433733939
v	0.000337019120149	0.000546433398377	0.00660350802261	0.00447259251647	0.0167827071572	0.0535474877193	0.240708674965	0.37044373377	0.010842204311	0.292121064715	0.00359456406131
ò	0.000149264278383	0.000273762612792	0.0031830071742	0.00278021947216	0.00825421958573	0.0361012205731	0.125650074322	0.35690754059	0.0107040065703	0.422526208238	0.0334704750204
r	0.000129761305128	0.000203637664264	0.00168314365807	0.00175902219072	0.00504522516191	0.0210554578577	0.0680662114407	0.352395870977	0.0128731495234	0.484632956079	0.0521555803401
a	0.000216003698376	0.000254966594755	0.00127737506602	0.00148643680691	0.0035077924873	0.0126603304192	0.0362816814802	0.132729815772	0.181472716508	0.499568142026	0.130544760113
s	0.000694797822792	0.000867538718252	0.00735759666867	0.00509265987897	0.00930361439577	0.0327201589397	0.0692777794934	0.059361167334	0.238669812503	0.423964370675	0.152690515704
o	0.000767978364264	0.000999372574417	0.00925292684956	0.00608965253299	0.0107956359186	0.0387164261966	0.0773482216645	0.0340096645213	0.227642851168	0.488737623558	0.105639657568
t	0.000314791259755	0.000419477036472	0.00379019504319	0.00245538851766	0.00440857415953	0.0165451219489	0.0334321487215	0.0254383624621	0.223250192723	0.596201051186	0.093744709856
o	0.000140094072918	0.000193949352591	0.0018532710744	0.00118327039955	0.00214225465651	0.00893531539963	0.0171380805072	0.0122456557757	0.137069043241	0.697208293729	0.121890780619
t	5.7037600306e-05	8.62701846303e-05	0.000918667961467	0.00053719996685	0.00094911450217	0.00420330801654	0.00831360166907	0.00785176123623	0.106394095514	0.737394964576	0.13329400254
s	4.03341174353e-05	6.47495615434e-05	0.000647361343822	0.000354596415617	0.000631958014057	0.00282863097218	0.00590573222302	0.00775657705641	0.043454977938	0.740381234859	0.197933906513
o	5.43298738118e-05	7.09911571811e-05	0.000353608551274	0.000202617848539	0.000384127231352	0.00127967630406	0.00335228290767	0.00997221655214	0.091792207646	0.502937638286	0.389600368838
m	0.000151324863271	0.00017270007906	0.000459208893758	0.00034393750618	0.000512677770451	0.00103052628135	0.00239896696922	0.00566345151738	0.103513102215	0.563991876095	0.321762238613
ì	0.00015627643329	0.00017558363902	0.000417527385253	0.000349897660393	0.00049177324215	0.00088202633045	0.00171897782641	0.00417846910579	0.041807547405	0.609028428698	0.340793461871
</S>	7.9912709945e-05	9.013595851e-05	0.000215793893627	0.000180537717697	0.000258014249075	0.000469696970225	0.000965109268205	0.00540734575289	0.0278733542025	0.455493494349	0.508966580935
