 	ora	che	loro	non	vengono	più	</S>
à	0.948939475	0.037773652	0.000454466455	0.01282836175	4.073927795e-06	5.1842898e-09	1.74387445e-08
r	0.913603675	0.070419112	0.002724989035	0.0132384789167	3.22144192833e-06	8.6656826228e-06	1.82454309883e-06
t	0.800312641667	0.184244030667	0.00457891067833	0.0108472603056	3.13007444278e-06	1.15511997373e-05	2.43228698394e-06
e	0.545944030556	0.445418296889	0.00281782786944	0.00581376232853	1.41226617426e-06	3.85056976822e-06	8.21564768957e-07
k	0.245240782185	0.587153832296	0.161314582433	0.00609038233618	7.75034810848e-05	2.16865328219e-06	0.000120727274246
a	0.101875307728	0.674131077432	0.216143022478	0.00757598944539	0.000112120364695	1.67379772073e-06	0.000160774205585
c	0.047715166776	0.561186692477	0.374231202493	0.0120114294818	0.0014393592759	2.90444161669e-05	0.00338711852603
ì	0.019021109892	0.338733197492	0.615346380831	0.0202200708273	0.00217724509197	3.8705636089e-05	0.00446333491568
n	0.014554489064	0.314793442497	0.628631826944	0.0343017886091	0.00541360369732	1.5638557063e-05	0.00228923221223
i	0.014809421688	0.218568757499	0.453678159981	0.301551306203	0.00981119323244	1.58260536877e-05	0.00156535125208
e	0.0150084855627	0.1208289055	0.217515464327	0.637813535401	0.00827007621081	3.97454962292e-05	0.000523798419793
n	0.0117555446876	0.0494567975	0.313631981442	0.546831768467	0.0689842868703	0.00089895105341	0.00844063746103
è	0.00486691209587	0.0221155881	0.377034493814	0.477806746156	0.105096877957	0.0019457598178	0.0111335951003
r	0.014974313732	0.0208408223	0.306602374605	0.530996602052	0.117087178319	0.00301318900593	0.0064855429801
k	0.0241425889107	0.0357883791	0.225653712868	0.370345074017	0.26662024944	0.0234892363353	0.05396075966
o	0.0164376818702	0.0325429977	0.104826248856	0.310558518006	0.342396303147	0.0794651134451	0.11377310322
t	0.0141579238567	0.0203422105667	0.0502575641853	0.307806086002	0.432438101049	0.0842113464817	0.0907867440733
t	0.0114195022189	0.0123532455889	0.0376962160618	0.196063362001	0.51340501035	0.0819884508272	0.147074234358
e	0.00454223093963	0.0054014323963	0.0188019058539	0.114489147334	0.35708599345	0.156063093609	0.343616211453
p	0.00189932954254	0.00235866378877	0.00666350858463	0.0609059921113	0.186585529483	0.439433381203	0.302153614151
l	0.00068444113018	0.000879366812923	0.00268348099488	0.0209409595271	0.0998733674943	0.764412060401	0.110526332384
è	0.00027250302906	0.000362065957641	0.00113554973496	0.0074614992657	0.0527062681648	0.864656553467	0.0734055067947
o	0.00166570547535	0.00205213097921	0.000737056814987	0.00954665568857	0.0352282877216	0.634996651156	0.315773480932
</S>	0.00318563293768	0.0039038624896	0.000793692657493	0.0149859213443	0.0365556318608	0.391383875578	0.549191390466
