 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.99368599	0.00536743465	0.000333632225	0.0006063394	5.7070501e-06	1.000592359e-07	1.0111914602e-07	5.47856772775e-07	1.66253891294e-07
ò	0.922111813333	0.07501504865	0.002018013175	0.0008485799	5.62461153333e-06	1.002582294e-07	1.01026696973e-07	5.47836634245e-07	1.66241508046e-07
t	0.857003004444	0.137760116217	0.00429862505833	0.000935691633333	2.23098481111e-06	3.48324121333e-08	3.44824772243e-08	1.83588284768e-07	1.01899800296e-07
t	0.644104914815	0.336207685406	0.0189168736861	0.000769591411111	8.21185636503e-07	1.20334948544e-08	1.22357547188e-08	6.21721585224e-08	8.0452454061e-08
i	0.287022226272	0.617559095135	0.0947812478954	0.000637135353704	2.83134282968e-07	4.60987716147e-09	4.28226995027e-09	2.07240603167e-08	2.68175028602e-08
è	0.120741174757	0.745380385045	0.120672254965	0.0131963301012	9.82357859899e-06	4.04415286872e-08	4.82628465009e-09	6.91082151499e-09	8.963353091e-09
t	0.118088902919	0.707789695015	0.122253307322	0.0518544167004	1.36614077997e-05	5.30676031291e-08	5.39700725003e-09	2.35146541166e-09	9.559613957e-09
t	0.10217318664	0.553391375005	0.283611732441	0.0608181339001	5.5786476999e-06	3.3942936943e-08	9.20266111668e-09	8.28956745477e-10	9.747964869e-09
a	0.0403307035133	0.361387749668	0.54051268748	0.0577653663	3.45317106663e-06	5.30067546477e-08	2.03412927056e-08	2.76432108279e-10	3.280434493e-09
s	0.0165176117044	0.165130316889	0.48205080416	0.3361130621	0.000185733715689	1.01805040488e-06	4.32991771569e-07	1.55827936943e-08	1.05012681915e-06
e	0.0080906629348	0.0675377772963	0.22648826172	0.6972101307	0.000662636038563	7.71196423496e-06	1.43625932386e-06	2.07146792581e-08	1.39917514565e-06
o	0.0028788729616	0.0258528822488	0.110146918573	0.845393943567	0.0155431820129	0.000175790129412	7.98060277462e-06	8.37045594603e-09	4.6685131875e-07
G	0.0140664695039	0.0168440728996	0.100977008858	0.784483864522	0.0823424473376	0.000799549999804	0.000294487409925	9.17109174149e-07	0.000191219773171
i	0.018290456868	0.0174583186332	0.128361896286	0.721908504841	0.111554404113	0.0016880994666	0.000480788416642	1.24473870972e-06	0.000256257615624
o	0.006822174506	0.00993488131107	0.0756685628953	0.55338531628	0.346603829704	0.00712901055553	0.000368812852214	5.03135054907e-07	8.68748540668e-05
v	0.00506336701867	0.00428810573702	0.0306546307651	0.238135809093	0.707137529901	0.0126379805185	0.00123331725074	3.44954745164e-06	0.000845874855648
à	0.00453582750622	0.00276352577901	0.016805596255	0.124309418698	0.8322091633	0.0167265165062	0.00154095113025	8.89357681721e-06	0.00110019461572
n	0.00603612966874	0.00440787992634	0.0176220504183	0.112343261233	0.807553554433	0.0452489608354	0.00584351975675	2.20708219391e-05	0.000922608702407
n	0.00661489852291	0.00494718250878	0.0173917094728	0.0929177670777	0.782138384811	0.0866252476118	0.00842264008558	3.38825196464e-05	0.000908339504136
i	0.00491131704097	0.00571446903626	0.0119161424909	0.0555434533592	0.55605365627	0.324674494537	0.0407351555285	4.91870008821e-05	0.000402192694712
e	0.00409909309366	0.00554138749875	0.00887437436363	0.0329856301197	0.243655323423	0.639702881512	0.0648585071762	9.54641736274e-05	0.000187406740584
A	0.00144890034189	0.00199162780292	0.00310807473788	0.0320106617066	0.337889871141	0.586318730504	0.0370751284921	9.38369462091e-05	6.32577697413e-05
n	0.0018095169113	0.00233164075097	0.00239954712929	0.0437529465689	0.36323249038	0.543605080168	0.0420379169307	0.000701359213736	0.000129549810447
n	0.00243584907043	0.00306556748366	0.00298603950976	0.034430707523	0.17378712546	0.687116710056	0.0931211656436	0.00101362034458	0.00204319635348
a	0.00143636184014	0.00182581857122	0.00208161271325	0.0152990221743	0.0807552042533	0.626189536685	0.265752518548	0.00072921837486	0.00593067221783
ì	0.00058620492238	0.000755274828073	0.000914420265883	0.0059749455481	0.0423608768511	0.599632045562	0.318892239516	0.0254553473783	0.00542860897261
s	0.00242987589979	0.00427411790369	0.00265333757343	0.0248193636727	0.031763210617	0.607321171854	0.280815683172	0.0398804854594	0.0060426992242
t	0.00307386627826	0.0055006117379	0.00328795118114	0.0316107926576	0.0175790167057	0.515323827285	0.343059851057	0.0205620546198	0.0600019504081
i	0.00108056690909	0.00192539485463	0.00120267008371	0.0114418409659	0.00868061915857	0.374097815762	0.497003350352	0.00796399804993	0.0966036868027
g	0.000755362174363	0.00106563289021	0.000879218727903	0.00495698820197	0.00988117080952	0.308334131921	0.572672183451	0.0426347093933	0.0588205646009
g	0.000741101291454	0.000885880136737	0.000881346792634	0.00289219656732	0.0138556916032	0.329672763974	0.415506797817	0.201918526464	0.0336456605336
h	0.000596476830485	0.000729488652246	0.000746201300878	0.00159699552244	0.0113920565344	0.264744767991	0.284630892606	0.393435465488	0.0421276248445
e	0.000482813700162	0.000597043817415	0.000612200253626	0.00099279960748	0.00747251851147	0.18526722433	0.238587037535	0.466834821829	0.0991535229482
c	0.00183782095672	0.0010777516058	0.00209976775121	0.00149598666916	0.00994946817049	0.159614229777	0.299104342512	0.42313064061	0.101690013316
è	0.00227161345724	0.0012109290186	0.00256105857174	0.00159783100972	0.0103580623902	0.123396193259	0.250965194171	0.537293600203	0.0703455321053
p	0.00347616845741	0.00259448372287	0.00410371251191	0.00161164658991	0.00464939139673	0.0637382544197	0.276602754724	0.583998696734	0.0592248668684
l	0.0061249064858	0.00580349324096	0.00716927937064	0.00293356742997	0.00368832373224	0.0679092148066	0.432319884908	0.392300358911	0.0817509397895
o	0.0044042590586	0.00481760218032	0.00507624057355	0.00243581659332	0.00268643002741	0.0604970629355	0.363991551636	0.270056909637	0.286034096596
n	0.00199629328287	0.00205765216011	0.00233641334118	0.00152226271444	0.0018233129258	0.0529905523118	0.411446663879	0.211013049879	0.314813793865
n	0.00226287162762	0.0021241078867	0.00240659528039	0.00227096240481	0.00327850544193	0.0625098751039	0.42456896796	0.25613664996	0.244441476288
e	0.00398743554254	0.0039645923289	0.0039359090268	0.00322604323494	0.00324475717064	0.0444709107013	0.22124936932	0.212020013987	0.503900985429
</S>	0.00512026802127	0.00523773446445	0.0050444765134	0.00359395561747	0.00201158312032	0.0273108723506	0.13830198466	0.108402412993	0.704976742714
