 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.73006375	0.0452781935	0.08662619825	0.00897594817	0.056982539425	0.0703934236778	0.001618135526	1.56701095e-06	3.9514096057e-05	2.07441884282e-05
i	0.433133981667	0.335462626833	0.0934557184167	0.00890861472667	0.0569762278455	0.0703926920404	0.00160832550317	1.56492463039e-06	3.95140036627e-05	2.07440771431e-05
n	0.172566168889	0.432359413944	0.304737808472	0.0469901112456	0.0192054799857	0.0234903760612	0.000612156032223	5.92071060517e-07	1.36696409646e-05	2.42154167147e-05
d	0.093971972963	0.170270081981	0.624193236157	0.0967828070819	0.00661444275667	0.0078561258919	0.000280619210108	2.69735274406e-07	5.0548890298e-06	2.53746008056e-05
è	0.0627939806543	0.0728700406603	0.786610145386	0.0727768120273	0.00222041196032	0.0026189298332	9.93925730693e-05	1.52518749035e-07	1.68501382495e-06	8.46031930052e-06
l	0.0317201758848	0.0274265483968	0.881607281795	0.0575564870091	0.000757125813573	0.000874461824033	4.25152510231e-05	1.21902201678e-07	5.67663618725e-07	1.47578912315e-05
a	0.0174001785949	0.00932966360893	0.917157707265	0.0555299073364	0.000254352812224	0.000292767640054	1.83752525077e-05	5.25987024593e-08	1.95202587551e-07	1.68570479473e-05
à	0.0074673440983	0.00323237909964	0.918286999088	0.0707230207788	0.000178390164975	9.76736405412e-05	8.51474400257e-06	3.85234823864e-08	6.50716655936e-08	5.61903383894e-06
l	0.0177827786328	0.00129855381655	0.809544193029	0.171139023593	0.000166000708325	3.48572519937e-05	1.57094286675e-05	1.23305179129e-07	2.91418172988e-08	1.87411279326e-05
l	0.0227272102109	0.000892051425517	0.733354524343	0.242891981198	7.63998394417e-05	1.39304941979e-05	1.98936995558e-05	7.4904151971e-07	1.82273294996e-08	2.32384328775e-05
e	0.0106611017036	0.000650464731839	0.549148211448	0.439305967066	0.000204999029814	4.81408318597e-06	1.52933588519e-05	1.18956260657e-06	1.53578715665e-08	7.91075644583e-06
s	0.00810167986787	0.00055191891728	0.269983398483	0.719637689022	0.0014100895766	0.000137257470749	0.000152339335284	4.63499603552e-06	2.73388685222e-08	2.09161704019e-05
è	0.00661242899929	0.000466221572427	0.146430434161	0.825842596341	0.0199911961922	0.000199799476916	0.000397006955095	3.50077206785e-05	2.56765735074e-08	2.52645512206e-05
t	0.0425646237098	0.00218029997414	0.134908768054	0.793129565447	0.0264424349641	0.000137596258972	0.000547764785032	7.02659935595e-05	1.50861045025e-08	1.86604171602e-05
t	0.0549888990033	0.00292839287805	0.121020063685	0.806835508482	0.0131951532214	0.000117566624324	0.000576008961677	0.000136222991187	4.10681550083e-06	0.00019810287572
e	0.0237812194344	0.00317897127935	0.0650117342283	0.858979039494	0.0343163104071	0.000211939972775	0.0127892178206	0.00126922390706	0.0001327703205	0.000329576341907
k	0.0170778461448	0.00443367075978	0.0510692050761	0.744636896498	0.121899293469	0.0216906559376	0.0333065946069	0.00537746550235	0.000176724716833	0.000331621467302
a	0.0101268883483	0.00296723017993	0.0406489694587	0.468452365499	0.383516407823	0.0320408596459	0.0502814002023	0.0112318818341	0.000382540088944	0.000351395162434
v	0.00410004974943	0.00130417475331	0.0214551695862	0.2863980685	0.453655392608	0.107977102549	0.0815494000674	0.033797951278	0.000797831496315	0.00896477567748
ò	0.00203299754981	0.00068477563777	0.0146795461954	0.200494792833	0.446080654203	0.181848624183	0.0877353400225	0.0530533777593	0.000798068048772	0.0125917620925
e	0.0029573853166	0.000849033099257	0.00785837966513	0.090473992611	0.409548664734	0.114733501061	0.224377323341	0.143010696586	0.00104261369959	0.0051483922075
n	0.0037173503722	0.00101717015309	0.00624818572171	0.053898751537	0.179310269245	0.0695816033537	0.330484004447	0.343468348862	0.00130345139986	0.0109708950458
ì	0.00180770193273	0.000502370754897	0.00376127997724	0.033324627159	0.125360194082	0.100586464451	0.274944031482	0.445594499621	0.000872129633287	0.0132466897486
m	0.00120869055291	0.000247834935499	0.00174699336241	0.0135489805997	0.143589491361	0.101691159817	0.228261243827	0.46709516654	0.00144485977776	0.0411655233162
e	0.00364153471764	0.00136361104517	0.00238405998747	0.00914685976657	0.0958689129537	0.0539345510623	0.156156311276	0.36472729718	0.206738463359	0.106038361105
p	0.00764429123921	0.00325703844839	0.00897144666249	0.0195906942555	0.0386111864846	0.0294260698108	0.129383420425	0.35142997406	0.297241304453	0.114444540368
r	0.00638501744307	0.0027188148128	0.00991991257416	0.0209009166685	0.0188486805949	0.0217430496036	0.093500639475	0.325206644687	0.435963421484	0.064812876456
ò	0.00401327651102	0.00153419433427	0.00604179854472	0.0098572571395	0.0129360172983	0.0116308608679	0.0451224511583	0.180141031562	0.583839247161	0.144883881819
n	0.036194958837	0.0129042733781	0.0285499195149	0.0544349607132	0.0107627264328	0.00842493245597	0.0344450770528	0.166939627187	0.34042046572	0.306923097273
t	0.0452301696457	0.016193981036	0.033550060405	0.0668774855711	0.0042299463676	0.00376896540866	0.0206783193509	0.107961968396	0.19986276524	0.501646372424
a	0.0157439254486	0.005810835702	0.0114869003183	0.0228637248237	0.00158486821253	0.00142979887189	0.012974036117	0.0454620177987	0.294603708413	0.588040224141
</S>	0.0086487430243	0.003381556021	0.00595628258415	0.0118162938618	0.000904495406265	0.000727489404445	0.0135963090585	0.0291241923994	0.391228904207	0.53461578207
