 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.9353005	0.052433186	0.011908245	0.000231349444	0.0001251281725	1.5197779e-06	3.0698183e-08	1.536507e-09	2.3156115e-10
g	0.643035703333	0.0781430686667	0.272658821667	0.00311274139733	0.00214830014583	0.000465642583067	1.3454743169e-05	0.000204339016722	0.000217865163647
e	0.478792004444	0.152284759556	0.360750011222	0.00413912395578	0.00283013835794	0.000623012866022	1.7938104511e-05	0.000272451844544	0.000290486808601
n	0.420385878148	0.363179769852	0.196470497741	0.00287349004193	0.0162346734286	0.000378712840341	0.000113766652292	0.000104050400484	0.000259120250252
i	0.229054259383	0.563014323284	0.182509969247	0.00382478358064	0.0208376185929	0.000316422623447	0.000146019276697	4.79263776647e-05	0.000248664786738
t	0.149348933794	0.579447134428	0.155877869749	0.0160540441935	0.0970718703143	0.00130441087115	0.000193227531499	1.76295812249e-05	0.0006848673389
ò	0.077616718598	0.490707661476	0.27387722325	0.0304595693978	0.124643020771	0.00163926329372	0.000218711443166	7.53821837063e-06	0.000830269141222
r	0.0696307361993	0.414252150492	0.363303284417	0.0674734644659	0.0838432075903	0.00103232316791	0.000146007377055	2.57541458588e-06	0.000316201063662
u	0.0554262155664	0.261145854497	0.477570371472	0.124814654822	0.0796321701968	0.00114975042264	0.000115188790018	9.38881143627e-07	0.00014484789605
e	0.0209354985555	0.0947032978323	0.607931923824	0.151063301607	0.119829841066	0.00515543577421	0.000331779477673	6.53897219542e-07	4.82874022712e-05
n	0.00758649292517	0.0354564971441	0.401125186608	0.126693570536	0.403250647022	0.0199121319247	0.00579886092589	8.17561896318e-06	0.000168421371183
è	0.00273651663172	0.0142277659814	0.206599597536	0.158512086845	0.575951302341	0.0266888593082	0.0150546509753	2.04374093211e-05	0.000208753574761
n	0.00239254649391	0.0086475923938	0.169666917845	0.205929345615	0.554925907447	0.0331507587694	0.0251729849918	2.38693084404e-05	9.00816259537e-05
u	0.00248144357797	0.0066598155646	0.0992050232817	0.152776080205	0.496808129149	0.21015198859	0.0316826349973	0.000182264132813	5.26370263179e-05
s	0.00125194171599	0.00299424852153	0.0453606637606	0.116340201735	0.383549769716	0.381882462863	0.0683570593324	0.000235941669604	2.77368654393e-05
a	0.000586551648663	0.00140111981518	0.0208069741202	0.089032258245	0.290360599905	0.467206517621	0.129369633111	0.00120161434853	3.47909664798e-05
l	0.000401563532888	0.00089046941306	0.00958654480673	0.0488315780817	0.268415549968	0.437980595874	0.230457727704	0.00273850484951	0.000697513224493
l	0.0013368644943	0.00185902317102	0.00707513316891	0.0476302270272	0.279295969989	0.293167385291	0.288618765901	0.0765008941165	0.00451575500816
i	0.00166572423143	0.00200795749034	0.00629083602297	0.0427671160091	0.190132341663	0.282400281764	0.3406225953	0.126099854706	0.00801327433605
m	0.00540969501048	0.00683202263011	0.0104813623077	0.045368669003	0.194806762221	0.281269830588	0.376410031767	0.072085213902	0.00733640711202
o	0.00741114213683	0.0091013847767	0.0134853927692	0.045769993001	0.191614667407	0.326110776863	0.310341093922	0.084394063634	0.0117715000373
n	0.00375788774561	0.00445450659223	0.00831553272307	0.0229635003337	0.111804694136	0.291720862288	0.446226161307	0.0978407655447	0.0129160562458
ì	0.00165906978187	0.00211570346741	0.00414141290769	0.0104550513446	0.0674839363787	0.135887842096	0.627417233769	0.142381339515	0.0084583466486
s	0.00931171089396	0.0119028279925	0.0159534288359	0.0507989890149	0.0783981154596	0.139038838699	0.535638971256	0.146046372838	0.0129107135495
o	0.012259792398	0.0155478174308	0.020443115712	0.064161807405	0.0814691054865	0.172505546233	0.313787248752	0.280895493946	0.0389300475165
m	0.005381047166	0.0065560307436	0.009000005004	0.0276191362017	0.0392336831622	0.133516073744	0.238490861251	0.490359034649	0.0498440918388
e	0.00266841974867	0.00315775226453	0.00441746871133	0.0149557534839	0.0235482832541	0.0879299129147	0.20885653375	0.61286226155	0.0416035976129
m	0.00137722517622	0.00173029940484	0.00216884128044	0.010702055578	0.0154286242847	0.0573375143049	0.176011334583	0.69917493385	0.036069169871
a	0.00112806923874	0.00139987106828	0.00157113396015	0.00926881219267	0.0122015566616	0.038612161435	0.146002174194	0.75208295795	0.0377332812903
i	0.00146369192625	0.00156210662276	0.00248226452005	0.00399459866422	0.0058201562872	0.0207975394783	0.070352448398	0.855499185983	0.0380280417634
</S>	0.00200029821313	0.00211327101138	0.00375134126002	0.00300592923211	0.0049367943936	0.0182610332392	0.062684700699	0.874377292992	0.0288693778817
