 	il	ladro	poteva	entrare	da	qui	</S>
o	0.504512825	0.47671143985	0.016978681343	0.0017966242099	3.8447352e-07	1.091792775e-08	6.85824865e-09
l	0.171836785835	0.791645346617	0.0207606781143	0.0153132027366	2.161348302e-05	0.000333463603696	8.8907324984e-05
à	0.0880326261133	0.808723348872	0.0790787743714	0.0235730045789	2.91072313733e-05	0.000444624168953	0.000118570473165
d	0.0694696387044	0.796130282957	0.113750818124	0.0201402825263	1.93548861578e-05	0.000148509081672	0.000341153589225
r	0.210799289568	0.663791627652	0.110741546041	0.0141353741988	6.69108087193e-05	4.9842744724e-05	0.000415419455825
o	0.278406333189	0.327311711551	0.388846515347	0.00498516205627	0.000295002369573	1.6708551258e-05	0.000138577440169
ì	0.123351149596	0.300056306184	0.571368205116	0.00485236498542	0.000320176985291	5.60980818047e-06	4.6195934614e-05
s	0.115747058399	0.524941968728	0.353522993705	0.00565072326181	0.00011709947353	1.87037054536e-06	1.82806009514e-05
o	0.114841051466	0.415170098476	0.425980756568	0.00458193285394	0.0393654604075	4.26104100559e-05	1.80585336505e-05
z	0.0411577246553	0.153825386392	0.512135392189	0.234470457451	0.0582902964692	6.1424180352e-05	5.92778108835e-05
e	0.0151895035184	0.0666959717973	0.427287494063	0.333384165817	0.152877871823	0.00407162870378	0.000493343090294
è	0.00600791300613	0.0309429055991	0.372535488021	0.402567615272	0.181939246274	0.00540695484126	0.000599848969098
m	0.00690080336871	0.055488408533	0.229525356007	0.601001705091	0.102595894425	0.00196344643042	0.0025243697287
b	0.0252988267896	0.0731909448443	0.165528945336	0.40316341403	0.259988098142	0.0495717915201	0.0232579822429
i	0.0274251791299	0.0413792690181	0.0966909384453	0.137981140417	0.397261382714	0.25541760384	0.0438444877476
a	0.0118757906766	0.0156225037427	0.0533840361484	0.0537975222123	0.474402060905	0.35861620128	0.0323018552492
p	0.00600117087887	0.00973221591423	0.0458389053828	0.323819346071	0.392801720302	0.206680104427	0.0151264839164
ò	0.00292182884629	0.00784141480474	0.0311217854609	0.417186533357	0.303429026767	0.187585318809	0.0499140634721
t	0.00465311394876	0.0204450417682	0.038380245487	0.283292075786	0.368535038922	0.186685570936	0.0980089044907
t	0.00451465068292	0.0228543244227	0.0347993056957	0.227679366629	0.239619946307	0.140107008312	0.33042538483
u	0.00165532381097	0.00768912381523	0.0118313291086	0.075991420084	0.0892144851023	0.217088579437	0.596529728277
</S>	0.000976633730485	0.00385736466911	0.0061018095693	0.0380100448035	0.0498929120511	0.261200754719	0.639960464138
