 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.531298135	0.434310179	0.0155477175	0.0033984234	0.0153070814	0.0001382874425	9.73817772e-08	3.4352682e-08	1.77870645e-09
n	0.208211474103	0.432677004393	0.338943225167	0.0049053907	0.0151993939792	6.25883083333e-05	1.46062895733e-07	3.44497066e-07	3.94030070483e-07
è	0.069505865713	0.144716427858	0.770692675056	0.00996317246667	0.0050710794516	4.97551286111e-05	9.98765289777e-08	4.259017106e-07	5.24520882274e-07
r	0.0232637312297	0.0489296360527	0.913048841685	0.0130195464889	0.00169533068747	4.2621197437e-05	3.51393032259e-08	1.42170362389e-07	1.87308751538e-07
t	0.00881952052657	0.0200401431176	0.937590197228	0.032795101163	0.00063872202009	0.000116244040379	1.5690281242e-08	4.7424914632e-08	7.52544608793e-08
i	0.00442533307552	0.0252428887059	0.743463909076	0.225234463721	0.00149363177336	0.000139743913026	1.67081050807e-08	1.58440446413e-08	2.58239426831e-08
s	0.00197746346917	0.0235686403486	0.688898846359	0.283788529907	0.00170674297989	5.79973855753e-05	9.39338860269e-08	6.44100846443e-09	1.68828499158e-06
e	0.000694625947057	0.0118095208962	0.579058348786	0.404521441969	0.00387123414873	4.23197001918e-05	2.64482868676e-07	5.08566835481e-09	2.24361010076e-06
s	0.000292781379019	0.00809291173207	0.500783582929	0.485630807323	0.00468082250958	0.000449048333397	4.10014496623e-06	6.46153509183e-08	6.59142562705e-05
i	0.000148002574673	0.00400014167736	0.453425600976	0.505618729108	0.0358473932965	0.000863558044466	9.13228465541e-06	2.99759670306e-07	8.71903521502e-05
t	0.000162167139891	0.00312336215912	0.391792726992	0.551314043036	0.0493540820988	0.00374875761482	0.000118074407218	2.72726182344e-06	0.000384071277443
t	0.00138681139663	0.014615765653	0.387286168997	0.517543881012	0.0673928850329	0.00990063487161	0.00117785686907	6.44733207078e-05	0.000631536219148
à	0.00177551558221	0.018320903651	0.215213576332	0.643998560337	0.0863635473443	0.0319575236239	0.00171120322302	0.000112901925569	0.000546249486383
a	0.000683184795403	0.00688700217033	0.132834380111	0.479681813446	0.284965674781	0.0921479878746	0.00207597970767	0.000352702793856	0.000371231628128
n	0.000389394349801	0.00322188497678	0.115034548037	0.257236347815	0.450001551594	0.170812515958	0.00263497396922	0.000445785511285	0.000222992772043
k	0.00224553354993	0.00458741172559	0.112229128012	0.180640484272	0.515262827198	0.164299183319	0.0157947786231	0.00249865009709	0.00244201060735
ò	0.00281769484998	0.00480445130853	0.0495249813373	0.115460821757	0.594355375733	0.124168525773	0.033570131541	0.060990115699	0.0143078915358
r	0.00248544078333	0.00376743063618	0.0334235904458	0.103571522586	0.479857241911	0.157059851924	0.089734329847	0.101712588566	0.0283880015119
a	0.00281517682778	0.00337525501206	0.0265835750153	0.075822570862	0.29833242397	0.301020190641	0.133012129949	0.080843079522	0.0781956138373
e	0.00154850221593	0.00171475091735	0.0132006684051	0.0335016676207	0.144328331323	0.545336180214	0.114961357983	0.0628486165073	0.0825599205124
n	0.00076125474531	0.00124760908578	0.0638895780017	0.0216616552069	0.0699324011077	0.567086403405	0.179098997328	0.0574875521691	0.0388345167375
è	0.000431276747583	0.00095982060956	0.0785573989239	0.0156033531423	0.0299749783692	0.385463297802	0.214264492443	0.246379724056	0.0283656139125
p	0.000181907401674	0.000391754497487	0.0283266892313	0.0058575134541	0.0124864417897	0.227634054267	0.157156352481	0.547303341352	0.0206618879708
r	0.000157604550558	0.000254300505829	0.0117918601104	0.0028107413847	0.00616849109657	0.0981156776223	0.117186792494	0.733795747117	0.0297187749903
ò	0.000241538300186	0.000284434795276	0.0063267797368	0.0019271815949	0.00242376617219	0.0415639324074	0.0759289998313	0.702779815706	0.168523584997
n	0.000934209753395	0.000857345898425	0.0173661785789	0.0036626229983	0.00236039626406	0.0348874194691	0.133824368944	0.535786638569	0.270320804999
t	0.00110236723113	0.000944312436142	0.0191681866596	0.0036171832661	0.00244473299802	0.0279513764897	0.158427966315	0.31638005119	0.469963808333
o	0.00062762012371	0.000529229882047	0.0067086886532	0.0015231002987	0.00227078424267	0.0120994103966	0.0717040877717	0.112399908063	0.792137179444
</S>	0.000603354161855	0.000522257991023	0.0034720022766	0.00104443341435	0.00299517647134	0.0076014925483	0.0381408573858	0.0589878330315	0.886632589722
