 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.545356755	0.4464903985	0.008020552325	0.00013214138	1.75597245e-07	6.7428875e-10	1.0064622e-09	2.740555475e-10
m	0.220491479333	0.7549363095	0.0148808484417	0.00805051724667	1.82944507917e-05	4.5476596027e-05	0.00110564134808	0.000471401416206
a	0.0816347924443	0.892810879833	0.0127215252806	0.0106451240282	2.42698916372e-05	6.06352240656e-05	0.00147418776208	0.000628535110539
r	0.0359391388148	0.937673793278	0.0100011235602	0.0155116139554	1.50438572524e-05	2.05755199118e-05	0.000491735131978	0.000346957565317
a	0.0265167652716	0.937854144426	0.0180523225201	0.0171402194278	1.19898870875e-05	7.22319045593e-06	0.000164250991056	0.000253098388113
n	0.0227978480905	0.888710728142	0.0418173395067	0.0462956915853	0.000100017351699	3.15048407064e-06	5.51051139488e-05	0.000220141939045
g	0.0992417296968	0.713261759381	0.0999557431689	0.0871089635284	0.000196294627233	6.52140529021e-06	1.87282903996e-05	0.000210258035282
i	0.135704035566	0.49797594646	0.305404557723	0.0606971661761	0.000133775612144	7.05974499674e-06	6.2730477832e-06	7.11918106718e-05
à	0.0602830699553	0.299108655487	0.554847032574	0.085162675392	0.000569990897115	2.67867003225e-06	2.12864581007e-06	2.37815628751e-05
n	0.0231353380851	0.127815016829	0.503141290858	0.344660195131	0.00116122806571	3.08166847742e-06	7.32138590023e-07	8.31184036317e-05
e	0.0110788461617	0.047004090943	0.539632776953	0.40108729371	0.00108721033524	6.65371782581e-06	2.62082911674e-07	0.000102856930244
è	0.00505428950723	0.0189562980477	0.593937092318	0.376393759903	0.00561718605841	6.94377434194e-06	1.12072844558e-07	3.43250712647e-05
n	0.00647535182241	0.00763083748257	0.365113410773	0.597709886634	0.0230203803528	2.5125887514e-05	9.63606315193e-08	2.49265469049e-05
e	0.0073453240408	0.00462383339419	0.250000493591	0.646654252211	0.0875617177843	0.00376756306584	1.19727376305e-05	3.4828536635e-05
s	0.00319142590693	0.00268045204806	0.170152405197	0.60634307407	0.211896262595	0.00562264398861	2.19055898768e-05	9.18053288783e-05
e	0.00126319622898	0.000988556042687	0.0742809157323	0.51959162469	0.391085224198	0.0123010319629	0.000340954723959	0.000148459676293
g	0.000636696596327	0.000607734570896	0.0390080172441	0.388733341563	0.550065158066	0.018847319321	0.00069679875132	0.0014049007721
i	0.000938494418776	0.00130347923697	0.027060265748	0.275827262188	0.584963532689	0.100359235107	0.00547474726044	0.0040730028907
r	0.00181884697293	0.00460747717899	0.0271167872493	0.206200852396	0.62290554423	0.123734326969	0.00964609442015	0.0039701188069
è	0.00216967479098	0.00586068285966	0.0181827017498	0.155560957465	0.63525840141	0.137324770923	0.0402003731401	0.0054424840123
t	0.00469165073033	0.00421383895322	0.0171369142499	0.167446775822	0.594652987137	0.154401678974	0.0476615637767	0.0097946380041
s	0.00501674295344	0.00276567173107	0.01594762885	0.175629641941	0.579573015712	0.102768396658	0.0165500914889	0.101748844335
i	0.00326363392781	0.00222683625702	0.00970401905	0.0778794919803	0.384424428571	0.335353637219	0.0299277179963	0.157220253445
d	0.00374512660927	0.00277434938567	0.00894423001667	0.0457040519934	0.304529699524	0.506899289073	0.0423159149988	0.085087348815
ò	0.00243611072642	0.00182857513389	0.00578552058556	0.0354245853311	0.367245993175	0.430387706358	0.108955564	0.0479359419383
p	0.00293746003214	0.0017833081833	0.00543930277519	0.0293539054437	0.295928694392	0.482889202119	0.139132131333	0.0425359793128
u	0.00316432142405	0.00180579589777	0.00532225657506	0.0254764069646	0.174784208231	0.44069354404	0.269494947111	0.0792585084376
e	0.00217757912135	0.00130642963592	0.00378052910835	0.0107366460049	0.071169576177	0.322658591347	0.49315408237	0.0950165681459
m	0.00207136457378	0.00122518529864	0.00353889766945	0.00839527253497	0.0405276807257	0.359671997116	0.524126437457	0.0604431427153
a	0.00110181345793	0.000655814136213	0.00173744075648	0.00560393011166	0.0192768452752	0.278319760039	0.640458289152	0.0528461089051
r	0.00066091861931	0.000483208162071	0.00101140546883	0.00426757263722	0.0123195194584	0.130842721013	0.811840846384	0.0385738669684
è	0.00211516060644	0.00482165958736	0.00227856300628	0.00624359537907	0.0124184748195	0.075411587671	0.859238998795	0.0374719829895
i	0.00296230803548	0.00636658632912	0.00309283616876	0.00512188702636	0.0075543845065	0.0387950762237	0.723613686265	0.212493237663
</S>	0.00231004491774	0.00359326111456	0.00259552163438	0.00339192911318	0.00495134110325	0.0313475476119	0.578216123133	0.373594253831
