 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.873559475	0.121896655	0.00434234555	2.60110747e-05	0.000111057102	6.38810795e-05	6.0860336e-07	4.90118855e-09	5.56640945e-10
n	0.598018549	0.332491425	0.0659547205167	0.000335340073367	0.00304684427533	0.0001429899065	4.19291322e-06	3.17986112218e-06	2.79776767522e-06
è	0.219753708333	0.650989785	0.124663586839	0.000437878153156	0.00400579484344	0.000136238401167	5.03432136e-06	4.23585720816e-06	3.73014946177e-06
n	0.102289317444	0.720024771667	0.176027955613	0.000210877773085	0.00138933717615	5.3333115389e-05	1.694879317e-06	1.41269355595e-06	1.25374098596e-06
a	0.0658812958147	0.650134907222	0.280464578538	0.00172183437436	0.00169390473538	0.000101375164463	1.21823894933e-06	4.71146795425e-07	4.28176930338e-07
m	0.0426429347282	0.406025481074	0.481011072846	0.0579791726248	0.0112064421118	0.00113219501482	1.52467688311e-06	1.75513767784e-07	1.02934678313e-06
i	0.0223351036994	0.215585712358	0.613046674282	0.108383832875	0.0367116540373	0.00373698927161	0.000198525125928	2.34222560928e-07	1.24432700938e-06
l	0.0159002829331	0.149568646119	0.690662831427	0.0751404112917	0.0386389330124	0.0285711004239	0.000274967452976	3.17724572803e-05	0.00121098900095
ì	0.00680959801103	0.0642454860397	0.641488800476	0.216351395431	0.0321536350041	0.0371865561413	0.000108086889992	4.21499820851e-05	0.00161423780958
s	0.00593956033701	0.0462089916799	0.423853550159	0.40536467181	0.0835539940014	0.0344487757138	5.2012902664e-05	1.422072281e-05	0.000564200555794
i	0.00637990594567	0.03182450566	0.23399413152	0.29444924727	0.283140764667	0.146290502905	0.00370113960222	5.53222106e-06	0.000214262899285
m	0.00408719389189	0.01284464992	0.08895337264	0.175209745757	0.354320738222	0.359178934302	0.00523372996741	4.07600596867e-05	0.000130859047115
b	0.00189274397396	0.00779582730667	0.0474267845467	0.254089478586	0.221409969407	0.457884791434	0.00585501908914	0.00340686836823	0.000238489152372
r	0.00142302875799	0.00720287636889	0.0325692385156	0.317419142862	0.166435586469	0.449465653811	0.0144079476964	0.0107934164561	0.000283097857457
ò	0.003711629086	0.011785287323	0.0300173295052	0.316414397621	0.192105058823	0.420129017937	0.0156638984321	0.00997135154203	0.000202031562486
s	0.00909992602867	0.029534350441	0.0500390791684	0.298667395874	0.257917859608	0.343343629312	0.0076819281107	0.00340326779401	0.000312548074162
t	0.00856427367622	0.029333736147	0.0492116007228	0.233949215291	0.256606543203	0.407172889771	0.0122092408036	0.001602320388	0.00135014318139
i	0.00397553055874	0.0109337553823	0.0191747933743	0.127488695764	0.157471297734	0.394540363257	0.283157852268	0.00167952946267	0.00157815120713
n	0.00210591611958	0.00404154931077	0.0071902183581	0.0443583888213	0.0734577849113	0.486188507752	0.378603310756	0.00319030192089	0.000864036849043
A	0.000872561326527	0.00161830952692	0.00353290711937	0.0183127217404	0.0492409056371	0.747677802584	0.172384768585	0.0057339956403	0.000626060139681
n	0.00962132446218	0.00947342508231	0.0126132816065	0.0189269541468	0.052851111879	0.767808900861	0.118010497862	0.00958032021343	0.00111415713656
n	0.0141787408207	0.0137462993608	0.0163516912022	0.0202501417156	0.0562437776263	0.56762981362	0.271012469287	0.0311542047378	0.00943279931219
a	0.0067747007069	0.00643032978693	0.00657466165073	0.0097448488572	0.0346988529754	0.273375382207	0.599608976429	0.0491398815793	0.0136523671041
à	0.00400012683563	0.00331274059564	0.00378649330024	0.00401406217107	0.0156339377585	0.168086825069	0.676567312143	0.116861980526	0.0077365680347
t	0.0605261054452	0.0565559295319	0.0341374899334	0.0237860709904	0.0342291175862	0.157722388356	0.464983864048	0.157937128175	0.0101219550116
s	0.0780793125384	0.073367680494	0.0428151788778	0.0300919627968	0.0384144600287	0.0940909847853	0.303191628016	0.189031194058	0.150917619337
e	0.0262028920095	0.0245898120213	0.0144057726043	0.0104863341008	0.0139775500829	0.0417890144284	0.449243356005	0.198642298019	0.220662976446
t	0.00885918970983	0.0082600313871	0.00486464757977	0.00352911138213	0.0048101719143	0.0153849774428	0.436817141335	0.376813516006	0.140661228815
ù	0.00300764044788	0.0028054371127	0.00168374041166	0.00120964987561	0.00165659766443	0.00587503011427	0.175955421778	0.673099938669	0.134706519605
o	0.00106912776056	0.0009719616179	0.00058273206562	0.000411524897437	0.00060793804781	0.00262372123809	0.0876608702593	0.732347579556	0.173724479868
</S>	0.00063325238028	0.00054019396395	0.00032184604781	0.000216034704719	0.000377940693905	0.00185806366905	0.0686040516296	0.722574339778	0.204874204934
