 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.986608	0.00950871342	0.002292146712	0.0015882017945	2.83803495325e-06	8.8519273215e-08	1.938168488e-08	4.54009166565e-09
s	0.992375423333	0.00618301842	0.000901442728667	0.000539072394833	9.89804809917e-07	4.2851133215e-08	2.05549342133e-08	1.26432046657e-08
ò	0.943789837778	0.0554021944733	0.000618300326222	0.000189248583444	3.74630455306e-07	2.76318034383e-08	2.09119673378e-08	1.53442626444e-08
z	0.865729799259	0.118336731491	0.0157146078421	0.000217901395981	9.35940780435e-07	5.33195868461e-08	1.14399177126e-08	1.5101499304e-08
i	0.55869590922	0.362087900497	0.0753442252807	0.00385446728199	1.67730209935e-05	7.28903962282e-07	4.21045762375e-08	1.5100130268e-08
m	0.18816645579	0.415301650166	0.373459248427	0.0229835547607	8.67683113312e-05	1.68981482076e-06	1.33186552079e-07	5.39688626589e-07
i	0.0634382306133	0.238991900055	0.646976332809	0.0501441555869	0.000414111810444	3.42422671403e-05	3.48494494026e-07	7.1727834953e-07
m	0.0221324506378	0.170918653352	0.663666687603	0.140471738529	0.00266741511348	9.28383657134e-05	1.20681624747e-05	3.81752017905e-05
i	0.0081332311126	0.091570467784	0.667989072534	0.22703944951	0.00496776747116	0.000233116721904	1.61360897916e-05	5.07698276102e-05
l	0.0083570846042	0.154133585928	0.609513580845	0.212408276503	0.00915166669039	0.000433154740635	0.000413425782231	0.00558921840088
ì	0.0082525524514	0.161401790976	0.543640016948	0.262350758834	0.0159560968968	0.000380611933545	0.00058281629241	0.0074353217622
s	0.0069793127338	0.0681741143253	0.474617272316	0.416560762945	0.0305675022989	0.000289903931182	0.000267885489137	0.00254323700597
i	0.00666588078793	0.0290439929084	0.275183422772	0.463344354315	0.210991388433	0.0137126010771	0.000145440979712	0.00091292363269
a	0.00523050097264	0.0119084064361	0.100281641091	0.332077531438	0.526786696144	0.022990164359	0.000420231816571	0.000304783966043
t	0.00985933915755	0.00661976171203	0.0515581285303	0.243071423813	0.672849118715	0.0144207620197	0.00143534783886	0.000186056153128
s	0.00876488293918	0.00423228647068	0.0400580748434	0.255519731271	0.673977892905	0.0117161592399	0.00553666454629	0.000194275744376
è	0.00319441845306	0.00231999155689	0.0232093215145	0.199421000424	0.696130610968	0.0526542417466	0.0226518898488	0.000418532758125
t	0.0877012324044	0.00397374591896	0.0198246267382	0.110594463475	0.676182350323	0.0671457402489	0.0338321356163	0.000745745532708
ù	0.115879610078	0.00441279711965	0.0177343229127	0.0665603551583	0.614215650108	0.128149616416	0.0472938242054	0.00575384805757
o	0.0391647932693	0.00164763745322	0.00646963732757	0.0342377514861	0.419285641369	0.391594565472	0.100274276735	0.00732567130252
m	0.0147388227231	0.00204363468441	0.00588317096586	0.0229367595954	0.25182755179	0.414658250157	0.284785908912	0.00312586941751
e	0.0061623602077	0.0021515653948	0.00572615320862	0.0196298884318	0.206807035263	0.431577325052	0.320607122971	0.00733853350584
t	0.0092413300359	0.00745932869827	0.0129653627895	0.0316111980439	0.200790183088	0.414908665017	0.312400027657	0.0106239064019
i	0.0102650985553	0.00918049932942	0.0152824501532	0.0343566855813	0.165166552196	0.234906348339	0.520436242552	0.0104061343673
n	0.00417189616177	0.00326779813981	0.00550137470773	0.0125621668604	0.0665643145653	0.178600918446	0.717458094184	0.0118734571224
A	0.00212082863892	0.00127768003494	0.00222930278858	0.00520327529013	0.0332467785218	0.088699549482	0.846730411395	0.0204921977075
n	0.00389988969797	0.00115344519998	0.00123848004886	0.00244786200004	0.0159728048406	0.050760141494	0.897667403798	0.0268599985692
n	0.00522742656599	0.00237078006666	0.00223112688295	0.00360700456668	0.0138200266135	0.0542167831647	0.705179694599	0.213347156523
a	0.00555219385533	0.00527595588889	0.00347358662765	0.00617810475556	0.0133479568712	0.101079063055	0.364933984866	0.500159152174
</S>	0.00735775442766	0.00747416994444	0.00384057951383	0.00740410537778	0.0125943294356	0.131857381527	0.231321932433	0.598149776087
