 	quella	famiglia	non	ha	da	mangiare	</S>
c	0.98872422	0.00331520295	0.00779558515	2.542549735e-05	3.84859355e-06	2.3616190391e-05	0.000112041481289
ì	0.79805702	0.194968921217	0.00681057431667	2.404087323e-05	3.75652919e-06	2.36099929895e-05	0.000112040972252
s	0.738799086667	0.257169247939	0.00396844357222	1.478052219e-05	1.32280582e-06	7.88844753797e-06	3.92142669064e-05
i	0.610618888889	0.387544536846	0.00180633529741	1.213186223e-05	5.18641575e-07	2.64651134529e-06	1.49386689153e-05
f	0.474841322963	0.517134635615	0.00746601267247	0.00024952743991	2.174230461e-05	5.54914859873e-06	0.000281236998585
a	0.400607722654	0.589118611872	0.00953776215749	0.000329986202637	2.92516039033e-05	6.69866054958e-06	0.000370006554476
m	0.315022975885	0.580407007291	0.0572008436525	0.0245238395369	0.00647983462033	0.00109519689387	0.0152703046398
ì	0.303818735295	0.553721649097	0.0782658128842	0.033728550979	0.00873550065011	0.00149119558262	0.0202385244693
g	0.192468468432	0.501384742032	0.0553369106281	0.199458929793	0.0294849393267	0.00333945161221	0.0185265344125
l	0.167216077811	0.227360313011	0.0753030982094	0.404768876598	0.0717117614422	0.0330810838707	0.0205587811375
i	0.0888739791037	0.151171021004	0.35879388607	0.291013505199	0.0604556749474	0.0402245962202	0.0094673186745
a	0.0321137229679	0.0825197080013	0.73560262869	0.108308074733	0.0247946944491	0.0134941982967	0.00316695013883
e	0.014787563756	0.0371326683338	0.866729799563	0.0491259535777	0.0246325821497	0.0065336945589	0.00105772027468
n	0.00958541091867	0.0155238586979	0.611916008188	0.134648919859	0.21070956305	0.0109492490196	0.00666696070129
è	0.00517654847956	0.0056482748993	0.368230444396	0.234939673286	0.34641863435	0.0309263793399	0.0086600072171
c	0.00828079699985	0.00303500487977	0.289923658132	0.219112257762	0.312159704783	0.122044250447	0.0454443127224
h	0.0108639674333	0.00321808485992	0.133065760377	0.242436199254	0.322772758261	0.196029743482	0.0916135042408
i	0.00637889537777	0.00338533048664	0.081754634459	0.208124314418	0.339456016087	0.259492647827	0.10140817308
n	0.00783214742592	0.00417092162888	0.0817458314863	0.126047156139	0.407581025362	0.299638085942	0.0729848596933
a	0.00747975665197	0.00373614577629	0.0664066004954	0.0814985643797	0.351662398454	0.454363781981	0.0348527565644
f	0.00330092119399	0.0017368232721	0.0283918823651	0.0386988757932	0.205438312818	0.693026737327	0.0294064078548
à	0.001763021358	0.000953856804033	0.0121220553217	0.0316698639311	0.153215350939	0.755109389109	0.0451664452849
i	0.00326337461267	0.00176332153468	0.0127106917739	0.0230258583104	0.108634613646	0.75420844637	0.0963936917616
</S>	0.00547932405633	0.00272935526734	0.0166870573869	0.0146534646552	0.078891466823	0.749989448185	0.131569880881
