 	voglio	che	Maria	venga	domani	</S>
i	0.83536078	0.0737034855	0.0255677934215	0.06523542466	0.0001318111	7.5361272e-07
t	0.773231926667	0.1350978585	0.0258562293072	0.0651391508523	0.000580937136667	9.39265961067e-05
è	0.770418155556	0.196174442833	0.00982123526907	0.0226643781831	0.000795422602222	0.000126387686969
l	0.755863541852	0.230878440944	0.00418547758569	0.00848927221403	0.000437197710741	0.000146083517256
o	0.531450738951	0.442140853648	0.0220883390246	0.00395540202434	0.00021271709758	0.000151939968319
i	0.204901591317	0.566005337883	0.217947384342	0.00842456174145	0.00266216903986	5.8941052673e-05
M	0.0761546871057	0.646604432628	0.262580251654	0.00881020882515	0.00462294694662	0.00122746683489
a	0.0386606600352	0.656204330876	0.283569227425	0.0113110215197	0.00386141758221	0.00639336174496
r	0.0244349056784	0.351202136959	0.378326309142	0.0254558121732	0.213482621861	0.00709822168165
ì	0.0172054188928	0.206271755653	0.229381182047	0.0276670377244	0.482273127287	0.0372014706605
a	0.0584228686309	0.310312385218	0.102942458349	0.109512492241	0.371488043762	0.0473217816202
n	0.0881156762103	0.578087245073	0.0453688405497	0.131191173447	0.138215472921	0.0190216239401
a	0.0629460437368	0.523572545024	0.0251294326166	0.309245127182	0.0625885669737	0.01651827098
r	0.114236076246	0.444376578341	0.0183810918622	0.368775214361	0.0353627279912	0.01886829466
t	0.124188700415	0.39846860878	0.0114657199441	0.13697558342	0.0252730073304	0.30362839322
i	0.0504645054717	0.15036986926	0.0128426513147	0.251067347807	0.0533774287768	0.48187818774
à	0.0220134032489	0.0601008765267	0.00809367387157	0.277995704702	0.361659891259	0.270136434913
v	0.00766188960797	0.0216087910156	0.00282188606719	0.0955882940007	0.561063397086	0.311255760638
v	0.012107205636	0.0208459300719	0.00122263861573	0.0341951083336	0.591515332362	0.340113763546
r	0.0149066425453	0.020888905424	0.000696362815243	0.0140357917779	0.722298377454	0.227173841182
i	0.0124536415151	0.0132951288747	0.000415235265081	0.016470964926	0.491877843485	0.465487123727
</S>	0.0150080832576	0.0133577179373	0.00041229258254	0.024863410463	0.246920848243	0.699437611864
