 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.75889633	0.23201059	0.00677410275	0.00148065262	0.0007180051785	3.58401202e-05	2.5711382e-05	3.1164198909e-07	8.345187265e-08	5.796063265e-05	2.83487335e-07	5.627659271e-08	1.538654596e-09	2.05609962315e-08	7.51048344475e-09	7.08495377e-10	5.618803296e-09	8.19519538e-09	3.2549901e-08	5.9763252e-11	7.045783e-10	5.695283785e-10
m	0.864613996667	0.12872099249	0.005877379825	0.00049561863898	0.000241545592633	1.21312015e-05	1.45850156667e-05	1.17067112423e-07	3.83596813167e-08	1.95534536167e-05	9.9704425e-08	2.81338180433e-08	1.04804392627e-08	8.91933956483e-09	6.96238811142e-09	2.36246493437e-08	1.83994516293e-08	1.27412147133e-08	2.17311639333e-07	2.452500008e-07	2.26201518223e-06	1.12419023051e-06
ì	0.742339652222	0.21550156332	0.04182601685	0.000211014841973	9.58937356777e-05	5.0810707e-06	7.98305022223e-06	5.4913417141e-08	2.48420771056e-08	7.4805698389e-06	4.23495973333e-08	1.94079973811e-08	1.34623027062e-08	5.30449121161e-09	6.82777424047e-09	3.12603444559e-08	2.27448039331e-08	1.41856034311e-08	2.74447436016e-07	3.26961847018e-07	3.01550321066e-06	1.49871169238e-06
s	0.542215154074	0.401416091107	0.0557622576167	0.000469383057324	0.000122227069226	3.26773453333e-06	6.11830957408e-06	7.17109587137e-08	1.36275837019e-08	3.6277993663e-06	2.03030172778e-08	7.6568840937e-09	4.72429725407e-09	2.10205117054e-09	2.43330167016e-09	1.049722579e-08	7.72904074437e-09	4.89411992037e-09	9.54006639103e-08	1.09145246857e-07	1.00716536237e-06	5.65418292999e-07
e	0.355051463291	0.342010860369	0.302267337872	0.000543752212441	0.000117956952575	1.76721891111e-06	4.73874057272e-06	7.45428256782e-08	8.2552277773e-09	1.3985686776e-06	8.90636256493e-09	2.9978371833e-09	1.80904909672e-09	7.57478353347e-10	9.16584187753e-10	3.57488365686e-09	2.63085657833e-09	1.75806539192e-09	3.56837409794e-08	3.65396134026e-08	3.37719396357e-07	2.54320477667e-07
g	0.230587869697	0.232508163456	0.521794839291	0.0106438509308	0.00436200801369	8.4964651637e-05	1.56393500723e-05	5.45166418e-07	6.59646324691e-08	1.78377402803e-06	2.2865008494e-08	1.68222901317e-09	6.39338834273e-10	3.15925610949e-10	4.19759953618e-10	1.19853515981e-09	9.3745001632e-10	1.20248196577e-09	1.33714750025e-08	1.22116425544e-08	1.13652051286e-07	1.13476141223e-07
a	0.188918634466	0.150109127152	0.64082105643	0.0142103489436	0.0058028455679	0.000115842546879	1.92795346374e-05	7.06114714667e-07	9.2061791823e-08	1.93406515268e-06	2.89202707313e-08	1.34014925772e-09	2.54440054758e-10	2.7459588365e-10	2.74000664539e-10	4.06842089737e-10	4.22153548773e-10	1.02513056926e-09	5.9356685645e-09	4.10233533215e-09	3.89629367349e-08	6.65280298054e-08
p	0.246696836055	0.084614108384	0.603434465477	0.0247503926145	0.0352514879193	0.00276932504529	0.00224844344949	7.64346832469e-05	7.85031417494e-06	0.000143062068194	2.46178330814e-06	5.68023216059e-08	1.99692560492e-09	5.21531236788e-09	9.55983358818e-09	3.23285699046e-10	5.03875285626e-09	4.88444341038e-08	5.57927557518e-08	4.2164165214e-09	1.75653292718e-07	4.80226667733e-06
ù	0.267321812785	0.066902360128	0.567924951826	0.0444748812048	0.0463278943731	0.00373692570843	0.0029941652995	0.000105570214082	1.05632057116e-05	0.000190667914165	3.34539962605e-06	8.54459158686e-08	3.33766666831e-09	1.1523534456e-08	1.48945305294e-08	4.31870989682e-10	7.74000218542e-09	6.60210204679e-08	7.46297961506e-08	4.2548320495e-09	2.21216756753e-07	6.38084634649e-06
m	0.159788395028	0.090588587376	0.575280000609	0.110414373068	0.0584486665244	0.00420299892948	0.00110827047283	6.25261743607e-05	6.26056389053e-06	9.50538828217e-05	1.95200119868e-06	5.18020439562e-08	2.29900882277e-09	9.90725148533e-09	9.26289817647e-09	3.06440779894e-10	4.52378786181e-09	3.53742279226e-08	3.39938349502e-08	1.49453022887e-09	8.20676724318e-08	2.67859233621e-06
