 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.992331715	0.00460496905	0.0029398617	8.9600893e-05	1.06914895e-06	2.90177045e-06	1.8033016e-06	3.04597575e-08	3.891502e-07	1.058704595e-07	8.02715964e-07	2.53641905e-06	1.05657173559e-05	2.1495115437e-06	3.7144367828e-07	5.89576167525e-07	1.05435806749e-05
ì	0.851766961667	0.143504896017	0.00463497663333	6.186394e-05	5.84207466667e-07	1.53054451667e-06	1.57179570633e-06	2.75426097373e-08	3.34776720333e-07	1.0515607766e-07	7.99848406228e-07	2.154612125e-06	1.05651869391e-05	2.147565792e-06	3.71418404864e-07	5.89496991617e-07	1.05432008948e-05
n	0.752987220556	0.238189555339	0.00877309521111	3.93136436667e-05	2.52333874222e-07	8.2578273969e-07	5.37827022777e-07	9.30042930977e-09	1.17416394511e-07	3.51206115799e-08	2.66717724838e-07	7.42118339133e-07	3.52188750497e-06	7.1611585608e-07	1.24254842659e-07	1.96597915791e-07	3.51948861711e-06
o	0.550919446852	0.44096046178	0.00809307697037	2.33601274889e-05	9.4223276074e-08	2.9368116403e-07	1.84074713492e-07	3.21566534666e-09	4.1312590537e-08	1.17753527709e-08	8.89793458447e-08	2.49976290078e-07	1.17412089106e-06	2.38939647083e-07	4.18669570642e-08	6.5631554802e-08	1.17825118804e-06
ì	0.211093473951	0.784146053927	0.00470958389012	4.9606338763e-05	7.86281246913e-08	1.18617511343e-07	6.44430722307e-08	1.07444612022e-09	1.43523933123e-08	3.92519915579e-09	2.96653275308e-08	8.44691484593e-08	3.9137369897e-07	7.96571003787e-08	1.39556584863e-08	2.18771892289e-08	3.92750414853e-07
t	0.187711026317	0.763405284642	0.0486518622967	0.000231284406254	1.2481674823e-07	4.88167741143e-08	3.05980625769e-08	4.4192031134e-10	5.9844441041e-09	1.32089033219e-09	9.89732410913e-09	2.91898452864e-08	1.30463284819e-07	2.65890892246e-08	4.66090784812e-09	7.29344512856e-09	1.31278104384e-07
s	0.204134788772	0.690776881547	0.104696017432	0.000391524872085	5.52671006077e-07	8.35012850381e-08	2.98361031923e-08	3.54600987113e-10	6.95673520137e-09	4.53579043797e-10	3.30913880004e-09	1.08292642621e-08	4.34931124648e-08	8.8948162637e-09	1.56266479882e-09	2.43219294761e-09	4.41206496146e-08
e	0.103149315257	0.711867513849	0.184665015811	0.000316915230695	9.72960668692e-07	2.17616235013e-07	2.57661443974e-08	2.67246525704e-10	8.99685140046e-09	1.52216923749e-10	1.11705333735e-09	4.28751345403e-09	1.44977407878e-08	2.9709818504e-09	5.2092483376e-10	8.10731436209e-10	1.47068841581e-08
r	0.0442163067523	0.556905991283	0.389801561937	0.00905853746356	1.53681056229e-05	1.094446155e-06	1.05845387147e-06	4.57816433857e-09	4.86272611335e-08	1.66715783e-10	5.38597301117e-10	1.81402679513e-08	4.8497815047e-09	1.43438514713e-09	2.36192834963e-10	2.76131944314e-10	6.09706611938e-09
e	0.0200810556508	0.391530707094	0.574522693979	0.0137869791545	6.7410893541e-05	9.103971785e-06	1.88710949049e-06	6.95100044619e-09	1.01496010378e-07	1.83979625333e-10	1.00085440037e-09	3.63740113171e-08	1.63937887923e-09	1.52524244904e-09	1.41320881441e-10	9.7939014771e-11	3.22713300913e-09
