 	mi	si	gonfiò	il	dito	</S>
m	0.67419684	0.21747171	0.09158951342	0.0142924498725	0.0003775070092	0.0020720482502
u	0.505486916667	0.364827636667	0.111360872473	0.0155109675242	0.000741402883067	0.00207227415537
b	0.325065269556	0.324838125556	0.339523315491	0.00716733390807	0.00148441149436	0.00192160435709
r	0.143801860519	0.201131775185	0.50730461183	0.0495113358027	0.0960145650315	0.00223590031903
i	0.0931442995063	0.130850508395	0.57575101061	0.0722614409342	0.126882582357	0.00111018038008
s	0.0509121925021	0.0685358171317	0.73596215687	0.0343293391447	0.099627214799	0.0106332693338
t	0.0339945575007	0.0636173833772	0.711459558957	0.0526782212149	0.124029644933	0.0142206451446
ì	0.0261942185002	0.0526863849591	0.579112606319	0.212091338738	0.124489801644	0.0054256661682
o	0.0108072472667	0.020136681293	0.31922807034	0.229963491913	0.417782460548	0.00208207126763
d	0.0039777850889	0.00758679223767	0.124317241013	0.0822715385043	0.777398620183	0.00444803921411
à	0.00233014182963	0.00420819074589	0.074786449671	0.0709196117014	0.838838706728	0.00891690207137
t	0.00777336617654	0.0082945649153	0.0639537498903	0.0789527739005	0.829019835576	0.0120057080238
t	0.00909451180218	0.00891520982177	0.0448333050634	0.0488308279668	0.660587078525	0.227739066008
i	0.00522498651073	0.00392094239059	0.0164369366211	0.0314255873223	0.382314046175	0.560677505336
l	0.00440351617024	0.0028888857302	0.00997338904037	0.0182392142741	0.506033202058	0.458461817779
o	0.00222919352341	0.00191038185007	0.00765697530346	0.0111759979247	0.581438974019	0.395588521926
</S>	0.00131434171171	0.00114236583503	0.00413498058673	0.00900032296235	0.43024689701	0.554161135963
