 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9777888	0.021979408825	0.00011983952	0.000111711128	1.143253895e-07	1.055800125e-07	4.53948885e-10	1.8173775e-10
s	0.920132856667	0.079434007275	0.000389881513333	4.19082443333e-05	8.05425008333e-08	1.2327382975e-06	1.1565025295e-08	2.53018099e-08
o	0.912101758889	0.0874194200917	0.000460965509111	1.61885309578e-05	6.61257399444e-08	1.5755242425e-06	1.50901255501e-08	3.36282838363e-08
t	0.666209446296	0.332084857697	0.00168482157437	2.02032194993e-05	3.82705766481e-08	6.370168575e-07	5.5696030018e-09	1.50777218151e-08
r	0.584893602099	0.411828666232	0.00315175989146	0.0001252714925	2.53458620549e-07	4.368862925e-07	2.4926932006e-09	8.90097493903e-09
a	0.720815877366	0.182478259077	0.0957327993305	0.000967647990833	3.20217494018e-06	2.1825581375e-06	2.6503987002e-09	3.09184000701e-09
ù	0.435828086089	0.282955143026	0.279781536443	0.00138009931694	4.80977538006e-06	5.02788200458e-05	6.10626870007e-09	2.047101929e-09
d	0.148956184996	0.494917081009	0.346498175481	0.00952370012565	1.96052235267e-05	8.49945066819e-05	6.60694615667e-08	1.66672098543e-07
i	0.0566201666653	0.394610511003	0.505596298494	0.0430372900419	8.41201388422e-05	5.13350107606e-05	8.88144205222e-08	2.21255725481e-07
ì	0.0226536235551	0.156298269668	0.768295846165	0.0525999466806	0.000104766319614	4.74968671202e-05	3.92436325074e-08	7.45161441937e-08
r	0.013002391185	0.124513981889	0.728182782055	0.13306619556	0.000852967873205	0.00038122648404	2.80005826502e-07	2.03089591131e-07
t	0.0113673640617	0.117082409296	0.546658480685	0.320180811853	0.00389723905773	0.000804675828013	8.39976282217e-06	6.32977997044e-07
e	0.0079452054539	0.0596913173987	0.356257580228	0.542189450618	0.0330739406859	0.000822661119338	1.82284586074e-05	1.63853093235e-06
g	0.00645148358463	0.0306083437662	0.196730446743	0.701237050206	0.062106678562	0.00275930104978	9.01522675358e-05	1.65532898441e-05
r	0.00403493402821	0.0224483105887	0.178106382248	0.715309816735	0.0693983411873	0.00675072201659	0.00384361088251	0.000107864058948
a	0.0031911200094	0.00996274119623	0.154529784083	0.617748385578	0.197613713729	0.0115495033389	0.00518207086084	0.000222647412983
m	0.00735822483647	0.0245648753987	0.109827964694	0.553903791859	0.26979518791	0.026672329113	0.00731009585361	0.000567500730994
m	0.00943929407882	0.0333382507996	0.0778514572313	0.47274678062	0.27838132597	0.0457845877043	0.0808664466179	0.00159184971033
è	0.00604385079294	0.0176868856999	0.0675081980771	0.44707129354	0.317019788657	0.0381802717348	0.103405108539	0.00308463440344
n	0.00618068356431	0.0168325206666	0.0780538326924	0.48729533118	0.316223152886	0.0392967797449	0.0526804611797	0.00343727903448
o	0.00766311992144	0.0147203778689	0.0542773755641	0.343166932393	0.446435510962	0.0971604532483	0.0337535472932	0.00282271781149
t	0.00536842800715	0.00841942426963	0.025798868188	0.187872776131	0.532268633654	0.223110274416	0.0149541614977	0.00220746823716
è	0.00234392369638	0.00633489108988	0.0154414050627	0.10690348371	0.473539531218	0.384667498139	0.00944140089923	0.00132788103572
s	0.00762247762613	0.0270041046966	0.0265612690209	0.0788867062367	0.399179827073	0.44613298938	0.0133201258664	0.00129248716857
s	0.00961970612538	0.0342898402655	0.0285117136736	0.0853975120789	0.471382285691	0.316207213127	0.0317955266221	0.0227961792229
e	0.00414609162513	0.0119867076405	0.0115510694912	0.062069229693	0.465340908564	0.333788481042	0.0633382475407	0.0477792390743
r	0.00214995257171	0.00419813993217	0.00505854476373	0.0292233025643	0.286891666188	0.559507243681	0.0773382805136	0.0356328573581
u	0.000851588797237	0.00160827377839	0.00279290716458	0.0145089671881	0.181710285396	0.69596441456	0.0768801031712	0.0256834474527
c	0.00125277784241	0.0023771011938	0.00402795929819	0.014295224396	0.126920165132	0.552078658187	0.27468568939	0.0243624078176
h	0.0014356196708	0.00275464509793	0.0044294513994	0.0136189404653	0.088521333044	0.253291592062	0.608240426463	0.0277079889392
r	0.0006458314336	0.00112473444931	0.00192613138647	0.0065684677551	0.0540553256813	0.106101496687	0.781490702154	0.0480873159797
ò	0.0004145334912	0.00058718730977	0.00122462434882	0.00375467968503	0.0352297582271	0.0572705175623	0.702238084051	0.199280623993
n	0.00313355535707	0.00589868287992	0.00594702638294	0.012157261395	0.0432389877424	0.0673859545208	0.62750526135	0.234733274664
u	0.00851888811902	0.00759437424664	0.00778971679431	0.0153024340983	0.0447764900475	0.0709698501736	0.454740243783	0.390308031555
a	0.00872909783967	0.00295855486888	0.00554493643144	0.00696330733277	0.0207722574825	0.246461455391	0.218129084594	0.490441337185
m	0.00430423381989	0.00159661273629	0.00438113477715	0.00367766167759	0.0133983301608	0.311225873797	0.439498491531	0.221917641062
p	0.0019453567133	0.00119078862543	0.00203913159238	0.0021444831592	0.00947801392027	0.126610254599	0.765526197177	0.0910657290207
ì	0.00149554720443	0.00110167915514	0.00166085233079	0.0017282560864	0.00690305960676	0.053357352533	0.749107882392	0.18464533634
</S>	0.00144250200221	0.00100324284757	0.00179237006539	0.0016642685432	0.00547035495338	0.0327032407665	0.653804591196	0.30211940817
