 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.99891037	0.00066669866	8.37781335e-06	5.5742761e-05	0.000351570419	7.3123398e-06	2.078329115e-09	3.6398419e-10	1.77003035e-10
a	0.96694167	0.0314558471267	0.000140533186117	0.00133159524867	0.000125802423667	4.6005869e-06	7.95415855e-10	2.39276256667e-10	1.59104089633e-10
t	0.634585603333	0.363151605709	0.000439689068706	0.00173503657442	4.69907585557e-05	4.08695754e-05	9.08777869167e-09	8.69875395956e-08	1.01726076835e-07
r	0.536852481111	0.460516530903	0.00183548558957	0.000594892588007	0.000145237455519	5.50488064667e-05	1.30241452306e-08	1.15851559684e-07	1.35582547487e-07
a	0.658577627037	0.297554699301	0.0294656315299	0.0140101061343	0.00032295717184	6.88617334889e-05	8.72218174353e-09	3.87497326138e-08	4.51982594634e-08
v	0.385777906546	0.430897036434	0.163642117177	0.0184814124048	0.00101593160395	0.000180492701163	4.70840476958e-06	4.76704904379e-08	3.65249654914e-07
ù	0.150780676382	0.544983788811	0.295627762392	0.0071512443616	0.00124091204465	0.000208774700388	6.34516408986e-06	5.31597028126e-08	4.71972133511e-07
d	0.079562080794	0.495850949604	0.420028944131	0.0033653200272	0.000990270024883	0.000191162346796	8.92704919662e-06	5.63665102709e-08	2.35928502638e-06
i	0.035800454598	0.284220108101	0.673060848044	0.0057365123824	0.00101817280829	0.000151185539599	9.76018423887e-06	5.49556827236e-08	2.9883781257e-06
a	0.0149731231993	0.097228753267	0.810068682681	0.0681994601275	0.00904693830276	0.000478567870533	3.52315780962e-06	1.97529417745e-08	9.96158440928e-07
p	0.00652907086643	0.0528706727557	0.835118784227	0.0844729534192	0.0176666094343	0.00319100039018	0.000145454034493	1.33830437549e-06	4.1590825291e-06
l	0.00741145908881	0.0525559115852	0.862605618076	0.0347039051831	0.0221596288114	0.00716446563006	0.0125197457548	0.000867321287792	1.1971243843e-05
è	0.0089368790296	0.0434588315284	0.866583086025	0.0326031343944	0.0230067682705	0.00711282011002	0.0170715468849	0.00121343283926	1.35353446143e-05
o	0.00651524920987	0.0247033839761	0.649532448675	0.0329664141315	0.260153650757	0.01914368077	0.00651431067497	0.000463576668753	7.30691470077e-06
n	0.00473958250329	0.0147567474587	0.355648762892	0.0205144299105	0.417575180252	0.180486387923	0.00587008330499	0.000377983101918	3.08607363963e-05
ò	0.00225033112776	0.0112871457196	0.203987122964	0.0115137708368	0.391106713417	0.370726612641	0.008616723935	0.000472731373973	3.88420383521e-05
r	0.0102876064359	0.0272597861399	0.113873621321	0.00723506721227	0.428534881139	0.398186687547	0.013933194145	0.000655624431324	3.3502041004e-05
r	0.0137142974786	0.03303504538	0.0891861214403	0.00836956000409	0.48105977038	0.303700585849	0.0695044323817	0.00100720754377	0.000422958555668
i	0.00613498005953	0.0121245632733	0.0435635964801	0.00926766590136	0.53171092346	0.29113318195	0.104643247461	0.000807278651257	0.000614563018556
a	0.00272841819651	0.00408659397277	0.01658377636	0.00443626567712	0.355529059487	0.54581534065	0.0693730281537	0.00115984688709	0.000287670092085
è	0.000963113858837	0.00143185219259	0.0058000085	0.00167808342904	0.141706429496	0.80701031355	0.0389823840512	0.00233064576236	9.7131248395e-05
r	0.00358888913628	0.00570207803086	0.01298131168	0.00075106580968	0.0857494344987	0.709133024517	0.16284257035	0.0187621765875	0.000489418314598
k	0.00535764014543	0.00813809211029	0.0182592372267	0.00148402054323	0.0912979914996	0.395486264839	0.42818883345	0.0385139351958	0.0132739606382
u	0.00295125058181	0.00382686142676	0.0096354356089	0.00201810031441	0.0833104971665	0.30804354828	0.516234024483	0.0371165003986	0.0368637725461
t	0.0031237094606	0.00492305026559	0.0096271337363	0.0013011581848	0.0697912643888	0.37955637276	0.455655988161	0.0433157811329	0.0327055380154
t	0.0030318034902	0.0053483702052	0.00933399485543	0.000854203808267	0.0496724407963	0.28212207292	0.556532509387	0.0576804303776	0.0354241635051
e	0.00119475766007	0.0019023458274	0.00346893571848	0.000620054446089	0.0259420609321	0.16564594964	0.673138103129	0.0684954201259	0.059592372835
g	0.00057578330669	0.0007815181848	0.00190254976283	0.000371988615363	0.0142570153107	0.11941511788	0.53933074771	0.273901123375	0.0494641726117
r	0.000289306788897	0.0004134438616	0.00139505765428	0.000264874285121	0.00688122530357	0.0554989036267	0.401130409237	0.498558141125	0.0355686302039
a	0.000246706002966	0.0002196179672	0.00081724198476	0.000259887378374	0.00413672306786	0.0302518362089	0.301413943079	0.440112033708	0.222541987735
m	0.00330153081432	0.0047477408024	0.0484248643949	0.000343341052791	0.00621850712262	0.0242267907363	0.24312065436	0.397483781236	0.272132801078
m	0.0103154406048	0.0108254776008	0.082873742465	0.000715640417597	0.0110524170409	0.0192278345788	0.35053601812	0.411359210412	0.103094251193
è	0.0191235805349	0.0144176065336	0.065910915155	0.000947131952532	0.012838277847	0.0156782645263	0.36934400604	0.381955763471	0.119784466064
n	0.0440002161783	0.0336397915112	0.105325191718	0.00205471703084	0.0230592101157	0.0180305138421	0.335417925347	0.31987856449	0.118593876355
a	0.0543157287261	0.0360877539371	0.108912381573	0.00357608984361	0.0382960127052	0.0492160129474	0.296497841782	0.206140226497	0.206957983118
s	0.0301364978087	0.0148695367124	0.048902099191	0.00266665079787	0.0306920998017	0.0597833153158	0.319452780594	0.243861430499	0.249635601039
i	0.0105279907829	0.00560286953413	0.019001117967	0.000929892836623	0.0125792034672	0.0399110157719	0.315744176865	0.4327198235	0.162983920346
n	0.00354871507897	0.00189741288638	0.00644061049733	0.000329096705468	0.0047008248674	0.0285551512573	0.189483087622	0.6360093345	0.129035813449
ì	0.00118349285249	0.000635557407827	0.00218320517396	0.000109925995149	0.00160126521447	0.0134840558858	0.104952931207	0.796410524833	0.0794391011497
t	0.00045240983233	0.000355878179976	0.0009390876445	4.51359964497e-05	0.00090067681849	0.0135345240953	0.0661622904023	0.835721908278	0.0818881537166
