 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.983214915	0.01610174165	0.00034684522	6.16875505e-05	0.0001407597085	0.0001339986175	2.93306215e-09	1.21570705e-08	2.53880275e-10	2.38479975e-10
a	0.941726195	0.05716613365	0.000964958483333	2.52421101333e-05	6.96984195e-05	4.77528130833e-05	2.48079120667e-09	1.01229212667e-08	1.49311465e-10	1.97725628333e-10
d	0.598562041667	0.396756167883	0.00447816882778	0.000153482739678	3.23672581667e-05	1.75904176111e-05	1.04664259392e-07	4.5347331889e-09	3.158440665e-09	8.67527689028e-08
e	0.317606223889	0.606612949294	0.0753142639426	0.000316928566559	0.000137835636722	1.14076382037e-05	1.38924395764e-07	1.46546762063e-07	4.14281231633e-09	1.15525152876e-07
r	0.224114934963	0.664568559765	0.109887291314	0.00115117759885	0.000222739152241	4.83117407346e-05	7.00451945547e-08	2.00000395021e-07	5.32517978533e-07	6.2197162942e-06
f	0.103690088654	0.767539403255	0.116722807105	0.0104955753996	0.00126879725741	0.000274271836912	4.76846642849e-08	8.49215986737e-08	7.08813491944e-07	8.2567396093e-06
ì	0.0630379931513	0.795910504418	0.126233869035	0.0129314146499	0.00157021661314	0.000312962158304	1.6775176525e-08	5.00916628912e-08	2.36449531005e-07	2.75454943519e-06
m	0.0364885019838	0.875626688139	0.0806488910117	0.00651148486663	0.000589343201713	0.000132507200101	8.603667505e-09	2.70102214637e-08	8.44691212583e-08	2.46620386592e-06
m	0.0268819183279	0.638846912713	0.298977475004	0.0342671020889	0.000887341437238	0.0001367565947	1.45048771683e-08	2.57449503212e-08	3.79596284194e-08	2.40467271864e-06
u	0.019656663776	0.262576186904	0.661965045001	0.053374877363	0.00230480031241	0.000121451376233	4.07862140561e-08	5.63700647737e-08	1.68410818581e-08	8.38313152547e-07
f	0.018312423392	0.148506948301	0.662084798334	0.166824895788	0.00363265410414	0.000629793743411	1.01931364685e-07	7.52370809246e-08	4.16106963377e-08	8.26863986718e-06
è	0.00807649163067	0.127204062767	0.565827989445	0.294031108596	0.00378514363471	0.00106398481447	9.7085125895e-08	3.51774684975e-07	5.05036534459e-08	1.07453626631e-05
t	0.00777367357689	0.0753967229223	0.437684216482	0.463880279532	0.0120009918116	0.00325867780482	9.57308496317e-08	4.95607511658e-07	2.15358751486e-08	4.87603142837e-06
i	0.0076305578923	0.0387178366874	0.195346394161	0.512522989844	0.235546673937	0.0101760069349	2.42990558399e-05	3.23667648539e-05	1.40193828829e-08	2.92691358779e-06
p	0.00327876154077	0.0162974342758	0.093945035387	0.541686206615	0.322603352979	0.0220681523116	3.34765414466e-05	5.19080982846e-05	1.99701534113e-06	3.37092234743e-05
ò	0.00153068890359	0.0102520564253	0.0631745604623	0.747464518872	0.149950315993	0.0274939014372	1.49527646489e-05	7.03403160949e-05	3.88709801371e-06	4.47494692581e-05
r	0.00238353031453	0.0114228008084	0.0532689361541	0.785779456291	0.105931525331	0.0410597914791	1.13261367163e-05	0.000108930105365	3.8897102379e-06	2.9804608186e-05
k	0.00551986060484	0.0186603376028	0.0574108413847	0.752129518764	0.105071293444	0.060260392493	0.000424733429405	0.000314083408455	7.2087608746e-05	0.000136923681062
e	0.00526382436828	0.0145947844909	0.0420886669949	0.506202721921	0.291215002815	0.116552850831	0.0174490669098	0.00634321481615	0.000100535806249	0.000189398013687
t	0.00600100795609	0.0104390781203	0.0240406861983	0.26178149964	0.398455737605	0.267563376944	0.0227556486566	0.00876462610538	4.3468600583e-05	0.000154891044562
e	0.00585823786203	0.00901706553077	0.0168471218861	0.170080179013	0.304262289202	0.392768972315	0.0164682059055	0.0845409028685	4.01648020277e-05	0.000116846664521
