 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.766026325	0.230430173	0.00120658373	0.00096357295	3.1985597e-06	0.00136739717	1.949382025e-06	7.98842872e-07	4.27299585e-08	2.8011467e-10	1.92477135e-10
m	0.469377756333	0.516316857667	0.00903007394333	0.00338335561667	0.0001104733452	0.00080863047	1.23786146583e-05	5.9271286672e-05	7.29912049045e-05	0.000179177057905	0.000649019074686
à	0.242733313444	0.734279335889	0.0164654099811	0.00449117727222	0.000157017430733	0.00057677422	1.57386861994e-05	7.9638785724e-05	9.72893154056e-05	0.000238902573788	0.0008653586609
n	0.193804677815	0.743097895296	0.0569469306604	0.00530353482407	6.76487815777e-05	0.000345841863333	5.32665647647e-06	2.7468452829e-05	3.24422968727e-05	7.96342028226e-05	0.000288585133558
a	0.124206058272	0.723294865099	0.145453343553	0.00664012944136	3.79778845259e-05	0.000222525729111	2.20659822216e-06	9.189818612e-06	1.08263630643e-05	2.65447380624e-05	9.63272884587e-05
m	0.0562215487573	0.5255129917	0.374680314518	0.0421234986471	0.000395613896509	0.00101282759104	2.28973770739e-06	3.32763658533e-06	4.1257053948e-06	8.8483025729e-06	3.46093760723e-05
u	0.0288715985858	0.355599400567	0.545534571506	0.067297924549	0.00117316283217	0.00145974073035	4.19496355691e-05	2.64986079511e-06	2.0158815716e-06	2.94999724219e-06	1.40373486713e-05
c	0.0186179998619	0.290459130189	0.538302777169	0.12623595985	0.0155761160107	0.00977016191012	6.83163151897e-05	4.3159062065e-05	2.19703920639e-05	1.02446873093e-06	0.000903388626304
e	0.0109493142873	0.153383113396	0.58736941239	0.20985281995	0.0242721670036	0.01270728337	0.00017935359173	5.7645492555e-05	2.86831394213e-05	3.82731995477e-07	0.0011998403971
o	0.00567608966243	0.075505475132	0.46332103413	0.327040923317	0.118230259668	0.00853683635667	0.00090612007391	0.000371884676052	1.13158539738e-05	1.30101980326e-07	0.000399948985574
c	0.00354981148748	0.0347005657107	0.298009061377	0.396416301106	0.240702186556	0.0230068632856	0.0015207400913	0.00115002345868	0.000370849953425	1.87441426775e-07	0.000573430860064
i	0.00285216196249	0.0205988884036	0.240335699126	0.398244967035	0.298770818852	0.0275214494285	0.00910399476377	0.00144054428623	0.000498785769808	6.26514842258e-07	0.000632100180855
ù	0.00169830475416	0.0115835466345	0.132391469042	0.363569669012	0.451062196284	0.0219820731428	0.0121886613546	0.00508807066208	0.000223578831936	7.61366937419e-07	0.000211735383765
r	0.00171218231805	0.0076476343115	0.076074628014	0.261933079671	0.595241832095	0.0330703983809	0.0133977568849	0.00962687422069	0.000981433033979	4.2034820914e-07	0.000313822123902
i	0.00152082450602	0.00433643310383	0.044830373638	0.169073068557	0.543980600698	0.0602595564603	0.141109584962	0.0332523310736	0.00128736422799	1.70510444305e-06	0.000348220242267
m	0.00167593910201	0.00331236843461	0.026225098846	0.108914889852	0.492863376899	0.0719326168201	0.222093114987	0.0670389820245	0.00533687989266	8.56366101435e-06	0.000598197015056
u	0.001709929694	0.00291662074487	0.019639535182	0.083728062284	0.450851635633	0.0651258056067	0.290028558329	0.0785507923415	0.00671158596422	3.49820210048e-05	0.000702513509685
e	0.000784332781333	0.00133568679496	0.008069905494	0.042017039428	0.304930418544	0.0783538018689	0.331302112776	0.229807724114	0.00309744868807	4.56513856683e-05	0.000255906875362
p	0.000646798050444	0.00123452414499	0.007661103698	0.0251435818093	0.278589312848	0.0664974222896	0.187362178592	0.418627001371	0.00895651759602	0.000145543057223	0.00513599082592
ì	0.000487830733481	0.00103139919833	0.007056067066	0.0168469256031	0.247238517616	0.0370428140965	0.124351147197	0.545447477124	0.012652906532	0.000732790695741	0.00711210424197
t	0.00211734066116	0.00236487344944	0.0103026938553	0.021324937201	0.160781849205	0.0488711330322	0.168389785732	0.517799972375	0.057751727844	0.000867807391914	0.00942787604732
t	0.00270718555372	0.00284673327315	0.0114746283518	0.0231465075003	0.119956184402	0.0535177940107	0.267991258577	0.391243427458	0.081731316948	0.0031598287573	0.0422251186824
a	0.00123161698457	0.00131399758105	0.0044977877506	0.0105086276668	0.0606485848007	0.0474168620036	0.354084342859	0.375907499153	0.0733422416493	0.0140850809191	0.0569633295608
n	0.00072165031819	0.000722477707017	0.00204042508353	0.0050993738556	0.0298288779336	0.0550741663345	0.262615554286	0.415699646384	0.180523418883	0.016231710973	0.0314426610203
e	0.00034800409273	0.000304658075672	0.00093929868451	0.00261440001853	0.0163475426445	0.0462610467782	0.116229021429	0.494923762128	0.260061832961	0.046483973991	0.0154864355068
m	0.00469839649424	0.00440456571856	0.0068083149515	0.0104453258395	0.0214563912148	0.0428406489261	0.10750441381	0.468933197376	0.252720437654	0.068542119997	0.0116461673356
à	0.00611971543475	0.00575371034619	0.00872642333717	0.0129996755265	0.0239172185383	0.0360974949754	0.11636502127	0.416984565792	0.185367338218	0.144156573332	0.0435121939452
i	0.00246451534825	0.0023017418554	0.00344723059906	0.00534336098883	0.0128001129794	0.0217728519918	0.0840318537567	0.354677058597	0.152272418406	0.265450164444	0.0954385946484
s	0.00418690404942	0.00286263658513	0.00617043233302	0.00803772756294	0.0128577153265	0.0339031833306	0.0567129155856	0.216739326199	0.345395419469	0.200292040648	0.112841648216
i	0.00435635312481	0.00268830589921	0.00659132929001	0.00814083344098	0.0106526694555	0.0314551123435	0.0285334743285	0.1114915564	0.369423429823	0.211159239383	0.215507669405
n	0.00167708456994	0.00105588599057	0.00271382534234	0.00347839816699	0.0059556165985	0.0153575011812	0.0144468652428	0.0854606064667	0.305531616608	0.230708086461	0.333614463135
