 	le	canzone	si	scrivono	alla	notte	</S>
a	0.865067375	0.1259784607	0.008909486535	4.0510228e-05	4.07370535e-06	1.17034158e-08	4.69870985e-10
t	0.545769186333	0.4418966269	0.0122635441783	6.31582293333e-05	6.91129228333e-06	2.56917222933e-07	2.83993766228e-07
r	0.487114030111	0.494944508967	0.0178493280594	8.46357697778e-05	6.80002492778e-06	3.33241909587e-07	3.78374824925e-07
a	0.654551256704	0.289990536322	0.0552136006865	0.000237031213259	7.36037180926e-06	1.13876765971e-07	1.26166004773e-07
ù	0.417858548835	0.497711778774	0.0813754768955	0.00303137887109	2.22337509364e-05	5.54866782824e-07	5.6815587873e-08
d	0.145113460212	0.725092992925	0.108162938965	0.021569507957	5.86350003121e-05	9.16463327608e-07	1.59760895529e-06
i	0.0584841667373	0.505724285975	0.406263282988	0.029432815319	9.28489134374e-05	5.39356450536e-07	2.09722906536e-06
a	0.0243087444791	0.186287816992	0.695479427663	0.0932080811063	0.000714072407812	1.12612282485e-06	7.0040000882e-07
g	0.00852714990637	0.0757990189973	0.496211980554	0.416331160369	0.00252067006927	0.000525817062608	8.4155848743e-05
r	0.00591160581546	0.0416724019991	0.222813234851	0.500650223456	0.169707094356	0.0589219875209	0.000323422022914
à	0.00812149560515	0.034293826333	0.150843068284	0.500575757819	0.226256843452	0.079414143507	0.000494846040971
f	0.00998459886838	0.0557420854443	0.109795816095	0.713934852606	0.0792657951507	0.0302559109357	0.00102097478032
u	0.0241122619561	0.0529828654814	0.131512675365	0.647542820869	0.129073253717	0.0130246267452	0.00175151346011
t	0.026919958652	0.0328521411605	0.136146615122	0.647630476956	0.148870949572	0.0060446270484	0.00153521144004
t	0.012849599884	0.0286189613868	0.0814412617073	0.760323878985	0.105317611524	0.0098958464828	0.00155285056668
e	0.00682504549467	0.0133277299423	0.0463729632358	0.520140582328	0.397658953841	0.0139511771609	0.00172355375556
t	0.00320782858489	0.00573459492743	0.0225961160786	0.399516530109	0.51625653128	0.050206960387	0.00248141848519
s	0.0014548696483	0.00410126110914	0.0169895876929	0.527366976703	0.32566195376	0.114047916796	0.0103773958284
e	0.0008741979061	0.00240358404638	0.0118211568643	0.360771641901	0.49680924792	0.112812565599	0.0145075662761
n	0.000388125463367	0.000908916318793	0.00465541870143	0.165852636967	0.52644345264	0.290929481866	0.010821962092
ì	0.000133823215122	0.000397784774264	0.00184924961381	0.103915103322	0.289891427547	0.595018660622	0.008793980364
t	9.79239277073e-05	0.000563480832755	0.00116065403794	0.0506524204407	0.185828992516	0.749163933541	0.0125326514547
t	0.000795460475902	0.00144679264425	0.00255244237931	0.0355229141469	0.173151750839	0.622700267847	0.163830414485
a	0.0111134028253	0.00261796381475	0.0122626655931	0.0255626893823	0.331941826946	0.317884405949	0.298617078162
</S>	0.0207633179127	0.00324886255738	0.0207480727965	0.0195961131912	0.453529263473	0.195203062975	0.286911359081
