 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.9655109	0.0344595115	1.511767065e-05	1.40958927e-05	3.65216085e-07	2.83090055e-08	3.63132705e-10	1.32534007e-10
a	0.939096616667	0.0607770265	0.00011515808065	1.10725317e-05	1.53627709667e-07	1.35218435e-08	1.83093418333e-10	6.59910473e-11
k	0.605035326889	0.191773498833	0.2030691267	0.0001025166849	1.32431375946e-05	3.55538435583e-06	2.17719229229e-07	2.56656109311e-06
à	0.291456580296	0.437152649611	0.2711753399	0.000185394014967	2.16057661982e-05	4.74359668328e-06	2.9039703181e-07	3.42210738831e-06
j	0.218635700099	0.66316252987	0.117810567633	0.000314633924989	6.93978190661e-05	1.98609862576e-06	1.30987666003e-07	5.05974348671e-06
o	0.316050353366	0.609412216623	0.068680818211	0.00573322496166	0.000114672539689	3.02672340859e-06	7.97824068677e-08	5.60601791157e-06
t	0.317603082455	0.351562384208	0.32163158507	0.00882427715389	0.000369949599896	4.3317315362e-06	5.44315904892e-08	4.31529071986e-06
r	0.130293827818	0.386614466736	0.457356208357	0.0244061598846	0.00123184966663	9.35564857121e-05	5.26296301631e-08	3.88572722712e-06
a	0.0787994849393	0.376223570579	0.240140769452	0.301170807295	0.00351489345554	0.000149141855237	4.39556853877e-08	1.29655840242e-06
v	0.0418930022798	0.13815936486	0.403489516484	0.392994620432	0.0231768441518	0.000249873358412	8.3435538738e-06	2.84185914737e-05
ù	0.0163072935933	0.0634194962867	0.708813365495	0.176090061477	0.0349256160506	0.000375330369471	3.06955516246e-05	3.81025189246e-05
d	0.0091736795311	0.0387543554289	0.655877648498	0.126538297159	0.16867686335	0.00077224420649	8.83339618749e-05	0.000118547139408
i	0.00605089157703	0.0167335970296	0.354866153033	0.38346173572	0.237512761117	0.00113878140216	8.90326322916e-05	0.000147032774136
a	0.00323467039234	0.00605958833987	0.121010526878	0.692964481907	0.174908120372	0.00173867800072	3.25827547639e-05	5.13319613643e-05
i	0.00242914816411	0.00279359595662	0.0451155842927	0.701023893969	0.242627083457	0.00594879246691	4.46328139213e-05	1.72538844738e-05
g	0.00170363716137	0.00150318183554	0.0234242670976	0.44772893999	0.511273094486	0.011386910489	0.00287512759797	0.000104847673191
r	0.00105107999379	0.00106370902851	0.0200667306992	0.22202546533	0.597318281495	0.087490353163	0.068246076866	0.0027383142044
à	0.0013831218646	0.00148162677617	0.0175884948997	0.162967431777	0.599314660498	0.114010421721	0.0978840389553	0.0053702177348
f	0.00159369845487	0.00156192885872	0.0164788192999	0.0889332879257	0.754249186833	0.0543979265737	0.0781417096518	0.00464347604493
u	0.00556277571829	0.00158390528624	0.0124661884266	0.0851466199752	0.588458012278	0.223312450858	0.0703677408839	0.013102300815
t	0.00951866557276	0.00407528296208	0.0114333661355	0.0993458266584	0.505870687426	0.302982583619	0.0506951179613	0.0160784320383
t	0.00736377522425	0.00544971265403	0.0140907703785	0.0808069305528	0.590288812475	0.225726861206	0.0595260293204	0.0167470831128
e	0.00401059964142	0.00304542805134	0.00781358881283	0.0573599725176	0.387968561492	0.458990987069	0.0549288884401	0.0258819717043
a	0.00192983146381	0.00114333326245	0.00265979257761	0.0278791698392	0.157913366497	0.695017929023	0.0939105148134	0.0195460519681
t	0.0017219880046	0.00148892816615	0.00535247614587	0.0257418769464	0.242231160832	0.547645126341	0.164463511604	0.011354921056
s	0.00176168836153	0.00175531358872	0.00703138321529	0.0288488003155	0.337775203611	0.349327605447	0.230968677201	0.0425313360187
è	0.000718436987177	0.00075288838824	0.0031838427851	0.0160557295818	0.204661898537	0.289903831816	0.371413555734	0.113309832006
n	0.000316152655726	0.000355953501413	0.0016537566417	0.00724057780393	0.0923847868457	0.219223483939	0.550356218578	0.128469119002
ì	0.000181961883242	0.000223022785138	0.00113081509057	0.00412418427798	0.0485868172819	0.16484073798	0.600029249526	0.180883258001
t	9.0529350414e-05	0.000114622344379	0.00060155739019	0.00193903173599	0.0220145107606	0.12114205466	0.631685383175	0.222412332667
t	0.000428445128138	0.00033647715946	0.00054856938673	0.002778257012	0.0134975419202	0.16929326022	0.494431976058	0.318685457556
a	0.00304005197605	0.000823311053153	0.00034978017891	0.005881420004	0.00927815914007	0.219510343407	0.201334354019	0.559782535852
</S>	0.00530853148802	0.00108637072658	0.000222593254455	0.007831221502	0.00682707482004	0.196706926704	0.113045747509	0.668971492926
