 	le	melanzane	vogliono	girate	</S>
i	0.636478095	0.363474451	4.47999175e-05	2.6948176e-06	3.8946246e-09
m	0.313769747	0.685008317	0.000120700235833	0.000731117949367	0.000370171461352
a	0.118700466667	0.879675762333	0.000155412328611	0.000974837606622	0.000493565564768
r	0.0529443622223	0.937147177444	0.000220031656204	0.00893353872571	0.000754882965907
a	0.0367875050741	0.950358659148	0.000424347128735	0.0115874617837	0.000842021383909
n	0.0317321450247	0.949272486383	0.00215128504291	0.0160482224697	0.000795871523243
g	0.0686542016749	0.681016682128	0.0216149785476	0.227847548823	0.000866583651081
i	0.113508741892	0.541204364043	0.0572980795159	0.287526181508	0.000462628603694
à	0.0821949706307	0.693438104681	0.110388913172	0.113571957736	0.000406068077898
n	0.0433096168769	0.49009166256	0.223555651057	0.232030894579	0.0110121974593
e	0.028330550959	0.176171047853	0.523819277019	0.256516151426	0.0151629813864
i	0.0135181589197	0.0637081116843	0.822659259006	0.0942719977087	0.00584250168247
t	0.00592724780657	0.0220448752881	0.717446153002	0.248025183236	0.00655656221449
è	0.00325300889786	0.00755436968937	0.469384984334	0.509220394412	0.0105872174048
l	0.00159965749495	0.00288173832979	0.282917403445	0.696849378137	0.0157518044683
u	0.00230781506498	0.0024845823766	0.151934743148	0.636198572712	0.207074289489
n	0.00346009045499	0.00352380355887	0.118706541049	0.604614810904	0.269694720496
e	0.00321488075166	0.00352757945296	0.072455317683	0.592708156968	0.328094007499
v	0.00184886193722	0.00213371201099	0.033657889061	0.612652218989	0.349707285833
o	0.00152387619907	0.00162112093033	0.0198595338537	0.643833259663	0.333162201944
t	0.00304011653302	0.00427305731011	0.0179471507846	0.637258306554	0.337481352648
i	0.00345733504434	0.00542800927004	0.0117823985949	0.533348099851	0.445984136216
m	0.00203104280478	0.00301456271335	0.0075507966983	0.518381397617	0.469022195405
m	0.00118998115826	0.00128175924778	0.0074841105661	0.803014645872	0.187029511802
è	0.00247569945275	0.00132765213593	0.00860631352203	0.831833095291	0.155757280601
n	0.00401616141758	0.00164552114531	0.00882473617401	0.83045267843	0.1550609402
e	0.0150889856392	0.00640636398177	0.017774297058	0.581170596143	0.3795597634
</S>	0.0260200458196	0.0112900459909	0.026614611029	0.305932033072	0.6301432567
