 	le	melanzane	vogliono	ee	girate	</S>
t	0.989672125	0.0102106385	5.4766584e-05	6.24785525e-05	2.50309075e-08	3.53516095e-09
e	0.742185971667	0.257657809833	0.000120057835333	3.61904741667e-05	1.36118848333e-08	3.01429293767e-09
s	0.647592670556	0.350198423278	0.000213848911778	0.00197672508139	1.44600603413e-05	3.87085295793e-06
m	0.561256356852	0.435537211093	0.000540508937259	0.0026414282938	1.92754589111e-05	5.16053088468e-06
a	0.214340788784	0.784116303698	0.00061502684242	0.0009197054496	6.43035653703e-06	1.72060522365e-06
r	0.0757978177613	0.902335451233	0.00143023777747	0.0109540834015	0.00884655365028	0.000635890327771
a	0.0329269622538	0.937380203744	0.00270730612582	0.0143444861005	0.0117937603362	0.000847299103376
n	0.0170316185179	0.961976171248	0.00375082714194	0.0121049910002	0.00480171713147	0.000334725608578
g	0.204970349273	0.751337100416	0.015775484814	0.0235524483334	0.00418654627716	0.000178140261859
i	0.309625709758	0.587227593472	0.0788050316047	0.0211273648778	0.00313648254239	7.78458402863e-05
à	0.151574166586	0.581493031157	0.223412413868	0.0421565770593	0.00132938514413	3.44765690954e-05
n	0.072560498862	0.360464487719	0.470479771289	0.0875327670198	0.00676808589471	0.0021944421047
e	0.0434597590873	0.133255011573	0.736175957096	0.0758190940066	0.00835986817824	0.00293034486357
t	0.0261267158291	0.0492419544243	0.843526985699	0.0740465796689	0.00567332293941	0.00138446104986
è	0.018354589143	0.0176068057414	0.818226915233	0.135644624556	0.0091120829798	0.00105497468329
l	0.018134753581	0.0121646939471	0.699359325078	0.144806364852	0.122481962327	0.00305287212776
u	0.0197963148603	0.011820107649	0.506912275026	0.269085421617	0.167063959442	0.0253218818759
n	0.0102532059534	0.00808623454967	0.338848711675	0.512380117206	0.099446281814	0.0309854321253
e	0.0057237747178	0.00549041551656	0.184823701558	0.675827559069	0.0999209186047	0.0282136322084
e	0.00248383104927	0.00259451234085	0.0706985938527	0.794540283023	0.102626040868	0.0270567427695
e	0.000915873049757	0.000901970454283	0.0255745351176	0.828119547674	0.132382583623	0.0121055029565
v	0.000328783573052	0.000307049511928	0.00920274797587	0.543463094558	0.437651387874	0.00904695331883
o	0.000621373290817	0.000667839959143	0.00547001642862	0.210900733519	0.605186239291	0.177153790106
t	0.00108191203027	0.00171435128638	0.00491969367621	0.104238246506	0.651636323097	0.236409447035
i	0.00120963667676	0.00232552646213	0.00305249205874	0.058185035502	0.573113477699	0.362113819345
m	0.00102875294225	0.00167785792738	0.00192164934291	0.0394838730673	0.554633762566	0.401254110115
m	0.000796533864083	0.000780320315793	0.0012066332043	0.0158890173224	0.826185164189	0.155142336372
è	0.00356209568803	0.0016974069386	0.00169401460143	0.0105527545075	0.850165008063	0.132328704791
n	0.00717735006268	0.0027460076462	0.00313073233381	0.00940024063583	0.834307589354	0.143238046597
e	0.0189302585209	0.00766799594873	0.00976555977794	0.0247719536786	0.577332900451	0.361531297199
</S>	0.0297621182604	0.0126310129744	0.015498732889	0.0416783168393	0.304513291226	0.5959164986
