 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.99746412	0.00236457995	0.000127321595	3.69318475e-05	6.58632025e-06	1.299762425e-08	3.5340607e-07	1.56929218635e-07
à	0.95990164	0.03971906265	0.000294439008333	7.43892425e-05	9.94285591667e-06	1.229894375e-08	3.53226606156e-07	1.56763255575e-07
o	0.70010188	0.29882470555	0.000978854636111	8.35630671667e-05	1.08168563722e-05	5.02301408333e-09	1.17742344448e-07	5.22659423651e-08
c	0.354592123333	0.643894668517	0.00130213013204	0.000198355668722	6.7789058574e-06	2.28638467194e-07	4.06996849557e-08	5.70624807527e-06
e	0.186507303111	0.804813656172	0.00839551169735	0.000262945952907	1.26772289525e-05	3.18636616398e-07	1.50207021595e-08	7.59093265063e-06
r	0.107742798704	0.874977872057	0.0115494273991	0.0055522715143	6.52984929842e-05	4.41734906613e-06	5.78120106607e-08	0.000107860251842
k	0.137464721901	0.800700444019	0.0508089702997	0.0102552715048	0.000608400107661	2.06806363554e-05	7.33514832202e-08	0.000141427615174
è	0.148557378634	0.768379514673	0.0753187074332	0.0069249731016	0.00074986884722	2.22075622518e-05	2.73793487401e-08	4.72881851704e-05
o	0.0659595293113	0.591899238224	0.325905939811	0.0158375843005	0.000373987067073	7.93108125727e-06	1.07834917757e-08	1.57641016556e-05
n	0.0301900882038	0.360336362741	0.442509869937	0.1650350981	0.00181061189569	5.95512664591e-05	1.47769634788e-07	5.82922382649e-05
t	0.0209743227346	0.310109444247	0.417072399979	0.2484985327	0.0031707181319	0.000101873362153	1.93669375873e-07	7.25294362583e-05
a	0.0116349908449	0.164902879749	0.570528643326	0.2432661909	0.0095620883773	8.09177573843e-05	6.65740864343e-08	2.42418961754e-05
è	0.0055826381483	0.074985951583	0.497694211109	0.408310636967	0.0132708516591	0.000147474025795	6.26357223448e-08	8.2198905378e-06
n	0.0171220693161	0.0554503655277	0.336601243703	0.563696478989	0.0258639974197	0.00125303216193	1.12808772078e-06	1.17198924059e-05
a	0.0198583495054	0.0334280923092	0.212559696234	0.53306622633	0.197530872473	0.00354025492064	2.14295054026e-06	1.4352762702e-05
f	0.00758016406847	0.0144716902364	0.116527928411	0.55933412211	0.281604804158	0.0202859097735	5.00396160134e-05	0.000145339338467
ù	0.00349709592282	0.0084293885788	0.074632424137	0.71211098737	0.169514534719	0.0304266185912	0.000995437722004	0.000393549492822
r	0.00430258470761	0.00865745869293	0.0687446080457	0.697997609123	0.159603704906	0.0588336708637	0.00132474794733	0.000535670497607
n	0.0048136208692	0.00894629689764	0.0610069050152	0.587297333041	0.223307061635	0.104971696955	0.00158151828911	0.0080756089992
o	0.0039326970564	0.00530835253255	0.0420386753384	0.376678940014	0.446288263878	0.110735886985	0.00192216484304	0.0130950059997
k	0.0083313098188	0.00943669407752	0.0318714231128	0.179991525671	0.517006254626	0.242833263662	0.00282262349435	0.00770687096657
a	0.00793639792627	0.00955958079917	0.0227399555376	0.12021073689	0.508226361542	0.317828837887	0.00780614016478	0.00569194195552
k	0.00332779346209	0.00560731953972	0.0116319528792	0.0955445989633	0.456690437181	0.389620295962	0.0295568580549	0.00802073148517
à	0.00173744982736	0.00421576976324	0.00643875479307	0.0772503193211	0.231576475727	0.438826305321	0.229211772685	0.0107431889951
n	0.00100578048245	0.00209866850441	0.00376121876436	0.039146943107	0.138232088576	0.49486090844	0.305904397562	0.0149900129984
n	0.00087530429415	0.0015372536348	0.00343989612145	0.027905314369	0.124246906192	0.570422892813	0.156576887521	0.114995568333
i	0.00199572796472	0.0017972823116	0.00481566170715	0.0207808181897	0.147456585397	0.358265214271	0.0776371848403	0.387251569444
r	0.00333232762157	0.00274317097053	0.00581591340238	0.0143473754632	0.136798821799	0.394270964757	0.0554047009468	0.387286723148
ù	0.00224655711552	0.00201740839918	0.00356360658879	0.0101947289544	0.085656785933	0.453879988252	0.274142932316	0.168297942383
s	0.0119112760802	0.00509804580873	0.00550147548426	0.00963687345147	0.0664702539777	0.443068062751	0.341965464105	0.116348525461
t	0.0151687715401	0.00615512864291	0.00624107729475	0.00945668508382	0.0590436809926	0.40635981625	0.135854619635	0.36172025182
i	0.00524418506003	0.00217867184097	0.00249243546492	0.00397020867127	0.0416918359975	0.179767523083	0.0458795231617	0.718775630607
k	0.00343170548668	0.00241663986699	0.00328469025497	0.00668027360042	0.0499020666658	0.227157516694	0.0801933394039	0.626933730202
u	0.00270001542456	0.00242704764066	0.00331305493166	0.00748095850014	0.0400320252219	0.248822652231	0.137197073135	0.558027136734
</S>	0.00137295745578	0.00123875084783	0.00172940493583	0.00404841470007	0.0256355941109	0.144178416116	0.137297086568	0.684499348367
