 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.9813778	0.0170921934	0.000987987729	0.000173283832895	0.00036585268655	2.6863386933e-06	2.563828873e-08	1.241557545e-07	1.042415535e-08	4.89751505e-10
s	0.989377923333	0.0100261970667	0.000410054792333	6.0582795895e-05	0.000123692746883	9.14522947633e-07	3.006940873e-08	5.84634231667e-08	2.9432310135e-07	1.88562960672e-07
e	0.920948031111	0.0787617060222	0.000223449312778	2.30147505617e-05	4.27505900277e-05	3.23871686754e-07	3.14586150025e-08	3.07241273022e-08	3.8817786313e-07	2.51231056677e-07
l	0.609533163704	0.387968328674	0.00227738098959	0.000193252552451	2.63132574092e-05	4.62416578795e-07	1.96700730934e-08	1.09357241807e-08	3.17188933723e-07	7.47200902012e-07
a	0.247962215901	0.748267226225	0.00349022509653	0.00025628405015	2.22945254697e-05	5.16501467265e-07	1.67430121645e-08	7.99732056023e-09	2.93526083763e-07	9.12524633365e-07
n	0.0894381576337	0.900081015408	0.00528877313218	0.00485904226938	0.000319368188157	1.28999878634e-05	8.14918958548e-08	7.46127818674e-09	1.05988968777e-07	5.72895557149e-07
a	0.0344484006779	0.937618228469	0.0206674803774	0.00680663172313	0.000441257249386	1.72458320211e-05	1.58548915285e-07	1.12995955729e-07	4.3492589033e-08	4.59705998433e-07
v	0.0207436323593	0.790354242823	0.0597777201258	0.124542912874	0.00398244543646	0.000380208206074	2.14385286176e-06	1.55153159243e-07	7.35136307745e-06	0.000209222172599
r	0.0172656157864	0.731861247608	0.0787920600419	0.165289551958	0.00594705127882	0.000539619088691	1.51933227206e-05	8.88039800414e-07	9.95306595915e-06	0.000278848891986
ì	0.00902129876213	0.623845489203	0.183974903347	0.179546698319	0.00319023955961	0.000305220659564	1.83983092402e-05	1.27577315347e-06	3.48354354239e-06	9.29900981079e-05
k	0.00738334542071	0.305814359734	0.287657671116	0.391343142773	0.00669382951987	0.000987577196521	8.75197808007e-06	5.83352859157e-07	2.57783227014e-06	0.000108183472362
o	0.0063061860269	0.142393483245	0.473423137039	0.367875502258	0.00873612473996	0.00114322067717	6.09210902669e-06	7.68677307719e-07	2.27655105478e-06	0.00011324883193
a	0.0034705914623	0.068012512415	0.64755074568	0.259709378753	0.0205807701467	0.000623546704057	1.07384503422e-05	3.23869953591e-06	7.5971851865e-07	3.77517668333e-05
f	0.00244327868743	0.0282860810717	0.437966761893	0.464010372918	0.0509395323822	0.016138523168	8.03890477807e-05	3.8573437453e-06	2.12968258419e-05	0.000109917267325
ù	0.00103239715914	0.0125142739572	0.202274567298	0.713673804306	0.0478091027941	0.0224194953893	0.00011193570826	2.15420438177e-06	2.81482141566e-05	0.000134125846735
r	0.000548522349713	0.00700609771907	0.121991678099	0.783162534769	0.0456917612647	0.0411863521298	0.000251036281753	2.32335466059e-06	1.02653971949e-05	0.000149438166538
n	0.000415406006571	0.00415002303969	0.098918955033	0.783313944923	0.0558892164216	0.0561929673766	0.000869470827251	3.18897196869e-05	2.11321573316e-05	0.000197032188846
o	0.00117069955886	0.00464066784656	0.0894940983443	0.553925980308	0.266432269807	0.0584542174589	0.0211747502424	0.00452413384656	6.27315071105e-05	0.000120504450949
k	0.00233044285295	0.00466225771552	0.0582234881148	0.265772662103	0.408283046602	0.223547174153	0.0307304217475	0.00608763523219	7.37645717035e-05	0.00028914387165
a	0.00185390391098	0.00297583958851	0.0387226417049	0.187762074034	0.428981672201	0.293985488051	0.0360388289158	0.00916490436073	0.000153230049901	0.00036142835055
k	0.000794399796993	0.00162552525617	0.0229423240683	0.188979334678	0.4104261074	0.32491165935	0.0371589153053	0.0101397857802	0.000271575036634	0.00275037067685
