 	la	pasta	vuole	sale	</S>
i	0.98621102	0.0110078628	0.0026627894215	0.00011792478	3.55274825e-07
p	0.657970508833	0.0271937112667	0.0123239656738	0.06738177888	0.2351299928
à	0.489669648444	0.0877262870889	0.0192829305579	0.0897984386067	0.313522742996
s	0.581398932815	0.238945675696	0.0342913335193	0.0300597526956	0.115304379728
t	0.380575788938	0.495104725232	0.0626420311731	0.0108221196785	0.050855376176
a	0.230500614313	0.495149848411	0.238782070391	0.0131929501595	0.0223745126587
t	0.146079219971	0.241361612804	0.58561197013	0.0146323868532	0.0123148132196
è	0.0518514543903	0.103167474268	0.82077768671	0.0188821140844	0.00532127033987
l	0.0259589113301	0.0644028620893	0.829128892237	0.0557610366948	0.02474826338
i	0.01695373041	0.0415738040298	0.536630444079	0.290404230232	0.114437759793
à	0.00658842318	0.0151549960433	0.22079641936	0.631452593411	0.126007530598
l	0.00330787800333	0.00616257884777	0.120616539787	0.737581381137	0.132331594199
a	0.00401580503444	0.00369304541592	0.060094405929	0.591853593712	0.340343144733
</S>	0.00502021626722	0.00314638420796	0.0322385489645	0.473809846856	0.485784992366
